i, epoch, loss, l2_err, h1_err
  0     1 -9.74457e+00 8.91359e-01 9.08663e-01
  1     2 -1.86742e+01 8.42126e-01 8.83762e-01
  2     3 -2.57171e+01 7.87080e-01 8.50771e-01
  3     4 -3.17414e+01 7.30008e-01 8.11077e-01
  4     5 -3.80878e+01 6.72618e-01 7.68012e-01
  5     6 -4.56516e+01 6.15827e-01 7.23460e-01
  6     7 -4.87300e+01 5.60367e-01 6.80586e-01
  7     9 -5.64834e+01 4.55500e-01 6.10114e-01
  8    11 -6.38069e+01 3.61220e-01 5.66594e-01
  9    13 -6.96152e+01 2.79827e-01 5.39794e-01
 10    16 -6.72063e+01 1.87846e-01 5.05137e-01
 11    20 -6.85462e+01 1.39015e-01 4.42617e-01
 12    24 -7.35441e+01 1.49385e-01 3.61941e-01
 13    29 -7.16519e+01 1.51092e-01 3.05665e-01
 14    35 -7.54196e+01 1.17284e-01 2.86280e-01
 15    42 -6.87817e+01 6.95669e-02 1.94567e-01
 16    51 -7.37699e+01 4.56463e-02 1.85362e-01
 17    62 -7.25330e+01 2.20568e-02 1.24038e-01
 18    75 -7.13069e+01 3.01030e-02 1.26768e-01
 19    91 -7.29820e+01 1.74501e-02 1.16632e-01
 20   109 -7.50370e+01 1.74705e-02 1.15921e-01
 21   132 -7.83922e+01 1.60895e-02 1.15195e-01
 22   159 -7.42925e+01 1.57906e-02 1.15652e-01
 23   193 -7.09641e+01 1.84497e-02 1.15650e-01
 24   232 -7.17724e+01 1.88419e-02 1.16939e-01
 25   281 -7.44049e+01 1.85235e-02 1.17411e-01
 26   339 -7.72487e+01 1.59708e-02 1.14545e-01
 27   409 -7.37407e+01 1.77471e-02 1.16123e-01
 28   494 -7.18104e+01 2.06390e-02 1.18182e-01
 29   596 -7.22346e+01 1.91748e-02 1.17765e-01
 30   719 -7.35416e+01 1.84780e-02 1.18109e-01
 31   868 -7.68851e+01 1.67516e-02 1.16198e-01
 32  1048 -7.24783e+01 1.55045e-02 1.13973e-01
 33  1264 -7.10170e+01 1.56524e-02 1.13774e-01
 34  1526 -7.21810e+01 1.54456e-02 1.13702e-01
 35  1842 -7.28237e+01 1.58802e-02 1.13770e-01
 36  2222 -7.26309e+01 1.56292e-02 1.13655e-01
 37  2682 -6.98296e+01 1.56693e-02 1.13637e-01
 38  3237 -7.43277e+01 1.55893e-02 1.13597e-01
 39  3906 -7.32838e+01 1.55706e-02 1.13594e-01
 40  4714 -7.57955e+01 1.55700e-02 1.13593e-01
 41  5689 -7.49677e+01 1.55717e-02 1.13595e-01
 42  6866 -7.53052e+01 1.55790e-02 1.13599e-01
 43  8286 -7.54955e+01 1.55859e-02 1.13601e-01
 44 10000 -7.41616e+01 1.55921e-02 1.13606e-01
