i, epoch, loss, l2_err, h1_err
  0     1 -9.37598e+00 9.16019e-01 9.62907e-01
  1     2 -1.84207e+01 8.71007e-01 9.52926e-01
  2     3 -2.48417e+01 8.23712e-01 9.36000e-01
  3     4 -3.17880e+01 7.73465e-01 9.08425e-01
  4     5 -3.84820e+01 7.21843e-01 8.73997e-01
  5     6 -4.33092e+01 6.69919e-01 8.36486e-01
  6     7 -5.00842e+01 6.18628e-01 7.98428e-01
  7     9 -5.70278e+01 5.19549e-01 7.25206e-01
  8    11 -6.50051e+01 4.26067e-01 6.55901e-01
  9    13 -6.52906e+01 3.38473e-01 5.85751e-01
 10    16 -7.11263e+01 2.21786e-01 4.86728e-01
 11    20 -7.38557e+01 1.14794e-01 4.05041e-01
 12    24 -7.13460e+01 1.03144e-01 3.61201e-01
 13    29 -7.20660e+01 1.27788e-01 3.04628e-01
 14    35 -7.18736e+01 1.23495e-01 2.78967e-01
 15    42 -7.75372e+01 7.84238e-02 2.22251e-01
 16    51 -7.27032e+01 2.85676e-02 1.46687e-01
 17    62 -7.22388e+01 2.60317e-02 1.16072e-01
 18    75 -7.81814e+01 1.84701e-02 1.11261e-01
 19    91 -7.42998e+01 1.30803e-02 9.85719e-02
 20   109 -7.40452e+01 9.37703e-03 8.67535e-02
 21   132 -6.93776e+01 9.56925e-03 9.06850e-02
 22   159 -7.44539e+01 9.96954e-03 8.94776e-02
 23   193 -7.59010e+01 9.51886e-03 9.34418e-02
 24   232 -7.42406e+01 1.09711e-02 9.36543e-02
 25   281 -7.28440e+01 7.68966e-03 7.72284e-02
 26   339 -7.21324e+01 7.22639e-03 7.90501e-02
 27   409 -6.98634e+01 7.15330e-03 7.98238e-02
 28   494 -7.35194e+01 9.68740e-03 8.61096e-02
 29   596 -7.61812e+01 7.04969e-03 7.47797e-02
 30   719 -7.27738e+01 6.56304e-03 7.46710e-02
 31   868 -7.07542e+01 6.33119e-03 7.40029e-02
 32  1048 -7.09185e+01 5.05030e-03 6.97179e-02
 33  1264 -7.06443e+01 4.93980e-03 6.99488e-02
 34  1526 -7.24950e+01 4.99143e-03 6.93919e-02
 35  1842 -7.54210e+01 4.71559e-03 6.84031e-02
 36  2222 -7.37537e+01 4.18815e-03 6.76385e-02
 37  2682 -7.13920e+01 4.12370e-03 6.74189e-02
 38  3237 -7.34792e+01 4.13871e-03 6.74815e-02
 39  3906 -7.42477e+01 4.13698e-03 6.74754e-02
 40  4714 -7.54932e+01 4.13492e-03 6.74743e-02
 41  5689 -7.66923e+01 4.13093e-03 6.74667e-02
 42  6866 -7.33664e+01 4.12882e-03 6.74602e-02
 43  8286 -7.50708e+01 4.13115e-03 6.74668e-02
 44 10000 -7.22989e+01 4.12931e-03 6.74642e-02
