i, epoch, loss, l2_err, h1_err
  0     1 -9.65013e+00 9.15786e-01 1.04162e+00
  1     2 -1.84453e+01 8.83299e-01 1.06843e+00
  2     3 -2.53605e+01 8.50848e-01 1.08478e+00
  3     4 -3.09189e+01 8.17811e-01 1.08799e+00
  4     5 -3.70510e+01 7.83635e-01 1.08286e+00
  5     6 -4.48339e+01 7.48342e-01 1.06959e+00
  6     7 -4.72911e+01 7.11523e-01 1.04799e+00
  7     9 -5.50778e+01 6.35190e-01 9.82942e-01
  8    11 -6.19615e+01 5.58140e-01 9.00604e-01
  9    13 -6.90266e+01 4.83792e-01 8.13498e-01
 10    16 -6.72831e+01 3.82173e-01 6.98315e-01
 11    20 -6.83301e+01 2.66583e-01 5.74651e-01
 12    24 -7.31181e+01 1.77501e-01 4.67772e-01
 13    29 -7.18578e+01 1.23709e-01 3.90837e-01
 14    35 -7.54546e+01 1.22364e-01 3.58753e-01
 15    42 -6.86251e+01 1.03770e-01 2.76433e-01
 16    51 -7.39099e+01 6.61301e-02 2.30002e-01
 17    62 -7.19735e+01 3.93069e-02 1.82306e-01
 18    75 -7.10001e+01 1.72493e-02 1.64384e-01
 19    91 -7.24973e+01 1.73884e-02 1.69349e-01
 20   109 -7.51039e+01 1.18063e-02 1.52913e-01
 21   132 -7.88163e+01 1.18692e-02 1.67723e-01
 22   159 -7.36201e+01 1.28812e-02 1.62520e-01
 23   193 -7.05978e+01 1.15042e-02 1.54917e-01
 24   232 -7.19438e+01 1.17411e-02 1.63777e-01
 25   281 -7.39142e+01 1.31738e-02 1.75851e-01
 26   339 -7.79199e+01 9.61285e-03 1.37951e-01
 27   409 -7.42229e+01 8.42074e-03 1.17466e-01
 28   494 -7.20133e+01 8.72874e-03 1.22925e-01
 29   596 -7.29665e+01 9.41105e-03 1.22390e-01
 30   719 -7.33422e+01 6.39631e-03 9.93724e-02
 31   868 -7.77231e+01 7.54674e-03 9.81741e-02
 32  1048 -7.23357e+01 6.08656e-03 9.02801e-02
 33  1264 -7.13611e+01 4.53544e-03 7.24461e-02
 34  1526 -7.17531e+01 2.84995e-03 4.93936e-02
 35  1842 -7.28822e+01 2.19569e-03 4.31924e-02
 36  2222 -7.28415e+01 1.47214e-03 3.81954e-02
 37  2682 -6.97552e+01 1.15986e-03 3.69965e-02
 38  3237 -7.42662e+01 1.09736e-03 3.67064e-02
 39  3906 -7.32138e+01 1.08586e-03 3.66526e-02
 40  4714 -7.67462e+01 1.08005e-03 3.66249e-02
 41  5689 -7.51155e+01 1.07421e-03 3.65900e-02
 42  6866 -7.53399e+01 1.06937e-03 3.65838e-02
 43  8286 -7.55436e+01 1.06323e-03 3.65531e-02
 44 10000 -7.34286e+01 1.05890e-03 3.65406e-02
