i, epoch, loss, l2_err, h1_err
  0     1 -9.40640e+00 8.90013e-01 9.05402e-01
  1     2 -1.84787e+01 8.37786e-01 8.75545e-01
  2     3 -2.48805e+01 7.81618e-01 8.41334e-01
  3     4 -3.19637e+01 7.23522e-01 8.01725e-01
  4     5 -3.82836e+01 6.65218e-01 7.57257e-01
  5     6 -4.36663e+01 6.07465e-01 7.10866e-01
  6     7 -5.06510e+01 5.50825e-01 6.65933e-01
  7     9 -5.77004e+01 4.43853e-01 5.92593e-01
  8    11 -6.52964e+01 3.48967e-01 5.50034e-01
  9    13 -6.60043e+01 2.68173e-01 5.24808e-01
 10    16 -7.08146e+01 1.77874e-01 4.90866e-01
 11    20 -7.37648e+01 1.37789e-01 4.35904e-01
 12    24 -7.10343e+01 1.55848e-01 3.69108e-01
 13    29 -7.22349e+01 1.57461e-01 3.12773e-01
 14    35 -7.21316e+01 1.19125e-01 2.79212e-01
 15    42 -7.75847e+01 6.36799e-02 1.91741e-01
 16    51 -7.31929e+01 4.32641e-02 1.79695e-01
 17    62 -7.25796e+01 2.44326e-02 1.24370e-01
 18    75 -7.80123e+01 2.84810e-02 1.25935e-01
 19    91 -7.39526e+01 1.75555e-02 1.16515e-01
 20   109 -7.37400e+01 1.60120e-02 1.16216e-01
 21   132 -6.91213e+01 1.66129e-02 1.15944e-01
 22   159 -7.42521e+01 1.59887e-02 1.15642e-01
 23   193 -7.58989e+01 1.78873e-02 1.15721e-01
 24   232 -7.42051e+01 1.66909e-02 1.15147e-01
 25   281 -7.30836e+01 1.67899e-02 1.15312e-01
 26   339 -7.25339e+01 1.60066e-02 1.15244e-01
 27   409 -7.05673e+01 1.53375e-02 1.14474e-01
 28   494 -7.37237e+01 1.57362e-02 1.14318e-01
 29   596 -7.58340e+01 1.68294e-02 1.14760e-01
 30   719 -7.26407e+01 1.74720e-02 1.15126e-01
 31   868 -7.09077e+01 1.56364e-02 1.13889e-01
 32  1048 -7.16846e+01 1.56081e-02 1.13760e-01
 33  1264 -7.01110e+01 1.55514e-02 1.13755e-01
 34  1526 -7.23473e+01 1.60272e-02 1.13885e-01
 35  1842 -7.57299e+01 1.59378e-02 1.13749e-01
 36  2222 -7.39310e+01 1.55965e-02 1.13573e-01
 37  2682 -7.13929e+01 1.55442e-02 1.13554e-01
 38  3237 -7.32388e+01 1.55602e-02 1.13578e-01
 39  3906 -7.38855e+01 1.55595e-02 1.13578e-01
 40  4714 -7.50056e+01 1.55654e-02 1.13583e-01
 41  5689 -7.66365e+01 1.55645e-02 1.13583e-01
 42  6866 -7.34822e+01 1.55674e-02 1.13586e-01
 43  8286 -7.53356e+01 1.55707e-02 1.13591e-01
 44 10000 -7.24635e+01 1.55816e-02 1.13595e-01
