i, epoch, loss, l2_err, h1_err
  0     1 -9.78661e+00 9.18493e-01 9.80348e-01
  1     2 -1.86052e+01 8.80063e-01 9.81294e-01
  2     3 -2.57642e+01 8.38266e-01 9.76698e-01
  3     4 -3.13755e+01 7.93546e-01 9.62483e-01
  4     5 -3.78330e+01 7.46397e-01 9.38156e-01
  5     6 -4.52078e+01 6.98002e-01 9.04840e-01
  6     7 -4.81247e+01 6.49368e-01 8.65742e-01
  7     9 -5.57524e+01 5.54720e-01 7.85100e-01
  8    11 -6.27629e+01 4.65231e-01 7.10226e-01
  9    13 -6.90994e+01 3.81262e-01 6.36541e-01
 10    16 -6.72966e+01 2.67776e-01 5.36408e-01
 11    20 -6.88077e+01 1.46897e-01 4.21277e-01
 12    24 -7.31050e+01 9.56158e-02 3.51389e-01
 13    29 -7.15884e+01 1.17036e-01 3.17475e-01
 14    35 -7.66027e+01 1.25518e-01 2.77185e-01
 15    42 -6.92382e+01 8.93367e-02 2.16206e-01
 16    51 -7.38429e+01 3.95501e-02 1.56927e-01
 17    62 -7.17215e+01 1.91944e-02 1.09895e-01
 18    75 -7.11178e+01 1.94705e-02 9.86990e-02
 19    91 -7.30147e+01 1.19354e-02 9.19824e-02
 20   109 -7.48941e+01 9.51633e-03 8.86426e-02
 21   132 -7.79861e+01 8.22562e-03 8.23001e-02
 22   159 -7.49645e+01 1.17816e-02 9.90634e-02
 23   193 -7.12728e+01 1.17042e-02 1.04984e-01
 24   232 -7.15032e+01 1.09562e-02 9.56345e-02
 25   281 -7.46076e+01 1.22204e-02 1.05231e-01
 26   339 -7.72669e+01 1.11721e-02 1.05284e-01
 27   409 -7.33979e+01 1.20036e-02 1.02488e-01
 28   494 -7.22595e+01 1.10821e-02 1.04682e-01
 29   596 -7.17963e+01 1.30357e-02 1.07037e-01
 30   719 -7.36765e+01 7.98101e-03 8.02931e-02
 31   868 -7.73763e+01 9.51150e-03 9.37605e-02
 32  1048 -7.22105e+01 6.40888e-03 7.09437e-02
 33  1264 -7.12182e+01 4.87898e-03 6.29591e-02
 34  1526 -7.20805e+01 4.08382e-03 6.22203e-02
 35  1842 -7.25575e+01 3.09367e-03 5.84015e-02
 36  2222 -7.25064e+01 2.68426e-03 5.71304e-02
 37  2682 -6.95327e+01 2.61294e-03 5.69168e-02
 38  3237 -7.41579e+01 2.55951e-03 5.67887e-02
 39  3906 -7.32813e+01 2.55134e-03 5.67608e-02
 40  4714 -7.61807e+01 2.54703e-03 5.67473e-02
 41  5689 -7.47782e+01 2.54492e-03 5.67391e-02
 42  6866 -7.53588e+01 2.54415e-03 5.67380e-02
 43  8286 -7.59868e+01 2.54154e-03 5.67299e-02
 44 10000 -7.36566e+01 2.53968e-03 5.67209e-02
