i, epoch, loss, l2_err, h1_err
  0     1 -9.05177e+00 8.65891e-01 8.81324e-01
  1     2 -1.80484e+01 8.00853e-01 8.27925e-01
  2     3 -2.42869e+01 7.37625e-01 7.78251e-01
  3     4 -3.13059e+01 6.76462e-01 7.32997e-01
  4     5 -3.76015e+01 6.17908e-01 6.90818e-01
  5     6 -4.25007e+01 5.62055e-01 6.51747e-01
  6     7 -4.95310e+01 5.09159e-01 6.16751e-01
  7     9 -5.62158e+01 4.13588e-01 5.59875e-01
  8    11 -6.35946e+01 3.33276e-01 5.22355e-01
  9    13 -6.44219e+01 2.69225e-01 5.02612e-01
 10    16 -6.95293e+01 2.10998e-01 4.94396e-01
 11    20 -7.32879e+01 2.12283e-01 4.94765e-01
 12    24 -7.11419e+01 2.61795e-01 4.82746e-01
 13    29 -7.22278e+01 2.89078e-01 4.35655e-01
 14    35 -7.17939e+01 2.23897e-01 3.54766e-01
 15    42 -7.72718e+01 1.00478e-01 2.73031e-01
 16    51 -7.31233e+01 1.28633e-01 2.69735e-01
 17    62 -7.21791e+01 1.23109e-01 2.70593e-01
 18    75 -7.81217e+01 8.83888e-02 2.66455e-01
 19    91 -7.40051e+01 8.88842e-02 2.65724e-01
 20   109 -7.38151e+01 9.03573e-02 2.64697e-01
 21   132 -6.89222e+01 8.90215e-02 2.65022e-01
 22   159 -7.40738e+01 8.89505e-02 2.64982e-01
 23   193 -7.57707e+01 8.87254e-02 2.65218e-01
 24   232 -7.41275e+01 8.92652e-02 2.65009e-01
 25   281 -7.27055e+01 8.93548e-02 2.65548e-01
 26   339 -7.21913e+01 9.01301e-02 2.65111e-01
 27   409 -7.03482e+01 8.92565e-02 2.64953e-01
 28   494 -7.36345e+01 8.91698e-02 2.64860e-01
 29   596 -7.56320e+01 8.92546e-02 2.64995e-01
 30   719 -7.24783e+01 8.86188e-02 2.64906e-01
 31   868 -7.06457e+01 8.92165e-02 2.65094e-01
 32  1048 -7.11952e+01 8.97848e-02 2.64992e-01
 33  1264 -7.02075e+01 8.90734e-02 2.65021e-01
 34  1526 -7.21435e+01 8.92939e-02 2.64943e-01
 35  1842 -7.52386e+01 8.95495e-02 2.64997e-01
 36  2222 -7.36322e+01 8.95105e-02 2.64949e-01
 37  2682 -7.12024e+01 8.94634e-02 2.64961e-01
 38  3237 -7.30801e+01 8.94618e-02 2.64964e-01
 39  3906 -7.37232e+01 8.94568e-02 2.64966e-01
 40  4714 -7.49317e+01 8.94578e-02 2.64967e-01
 41  5689 -7.66005e+01 8.94569e-02 2.64967e-01
 42  6866 -7.33777e+01 8.94620e-02 2.64979e-01
 43  8286 -7.50570e+01 8.94497e-02 2.64982e-01
 44 10000 -7.21946e+01 8.94675e-02 2.64988e-01
