i, epoch, loss, l2_err, h1_err
  0     1 -9.43025e+00 9.18302e-01 9.80084e-01
  1     2 -1.84291e+01 8.79238e-01 9.77644e-01
  2     3 -2.45806e+01 8.37196e-01 9.71906e-01
  3     4 -3.18628e+01 7.91866e-01 9.57408e-01
  4     5 -3.83183e+01 7.43896e-01 9.29565e-01
  5     6 -4.33510e+01 6.94686e-01 8.93943e-01
  6     7 -5.02796e+01 6.45376e-01 8.55431e-01
  7     9 -5.68706e+01 5.49573e-01 7.77858e-01
  8    11 -6.49855e+01 4.59537e-01 7.05347e-01
  9    13 -6.56138e+01 3.75422e-01 6.31199e-01
 10    16 -7.11539e+01 2.60604e-01 5.25918e-01
 11    20 -7.46709e+01 1.39366e-01 4.12552e-01
 12    24 -7.08818e+01 9.77502e-02 3.47704e-01
 13    29 -7.28570e+01 1.26890e-01 3.25543e-01
 14    35 -7.23860e+01 1.32726e-01 2.93833e-01
 15    42 -7.67469e+01 8.90120e-02 2.22831e-01
 16    51 -7.30327e+01 3.10556e-02 1.61571e-01
 17    62 -7.20367e+01 2.48526e-02 1.24307e-01
 18    75 -7.85020e+01 1.95172e-02 1.14522e-01
 19    91 -7.37497e+01 1.26314e-02 1.08765e-01
 20   109 -7.33468e+01 1.03400e-02 9.90363e-02
 21   132 -6.91388e+01 1.05584e-02 9.82375e-02
 22   159 -7.42790e+01 1.09523e-02 9.99275e-02
 23   193 -7.63001e+01 9.19142e-03 9.18738e-02
 24   232 -7.42118e+01 9.87026e-03 9.44626e-02
 25   281 -7.26409e+01 8.72190e-03 8.41204e-02
 26   339 -7.25995e+01 6.74049e-03 7.66147e-02
 27   409 -7.04284e+01 6.49522e-03 7.22549e-02
 28   494 -7.35813e+01 8.27763e-03 8.45322e-02
 29   596 -7.54434e+01 6.31888e-03 7.10576e-02
 30   719 -7.27638e+01 5.96033e-03 7.00621e-02
 31   868 -7.09752e+01 5.10330e-03 6.55148e-02
 32  1048 -7.20892e+01 3.95993e-03 6.14693e-02
 33  1264 -7.02366e+01 3.24045e-03 5.94256e-02
 34  1526 -7.21374e+01 3.67686e-03 6.03169e-02
 35  1842 -7.52412e+01 3.23200e-03 5.82152e-02
 36  2222 -7.41977e+01 2.69314e-03 5.70425e-02
 37  2682 -7.12382e+01 2.57441e-03 5.66695e-02
 38  3237 -7.29443e+01 2.56205e-03 5.66979e-02
 39  3906 -7.36467e+01 2.55959e-03 5.66921e-02
 40  4714 -7.51915e+01 2.55711e-03 5.66875e-02
 41  5689 -7.66579e+01 2.55220e-03 5.66726e-02
 42  6866 -7.36733e+01 2.54871e-03 5.66634e-02
 43  8286 -7.49390e+01 2.54644e-03 5.66635e-02
 44 10000 -7.27869e+01 2.54447e-03 5.66612e-02
