i, epoch, loss, l2_err, h1_err
  0     1 -9.71434e+00 9.16600e-01 9.63872e-01
  1     2 -1.86419e+01 8.72833e-01 9.57245e-01
  2     3 -2.56966e+01 8.25972e-01 9.42068e-01
  3     4 -3.15560e+01 7.76399e-01 9.15693e-01
  4     5 -3.76865e+01 7.25569e-01 8.84175e-01
  5     6 -4.53241e+01 6.74343e-01 8.49396e-01
  6     7 -4.82234e+01 6.23525e-01 8.12083e-01
  7     9 -5.57759e+01 5.25489e-01 7.38582e-01
  8    11 -6.32873e+01 4.33424e-01 6.67150e-01
  9    13 -6.96827e+01 3.47821e-01 5.95342e-01
 10    16 -6.80206e+01 2.33322e-01 5.00456e-01
 11    20 -6.89643e+01 1.22990e-01 4.17994e-01
 12    24 -7.32074e+01 9.73156e-02 3.57044e-01
 13    29 -7.15223e+01 1.19488e-01 2.96561e-01
 14    35 -7.55333e+01 1.18335e-01 2.73687e-01
 15    42 -6.87235e+01 8.12423e-02 2.15477e-01
 16    51 -7.33846e+01 3.72852e-02 1.51099e-01
 17    62 -7.26663e+01 2.21613e-02 1.12730e-01
 18    75 -7.14564e+01 2.03310e-02 9.77053e-02
 19    91 -7.27943e+01 1.18546e-02 9.07575e-02
 20   109 -7.49011e+01 9.71193e-03 8.59789e-02
 21   132 -7.84947e+01 8.79011e-03 8.18944e-02
 22   159 -7.44707e+01 1.20626e-02 9.25655e-02
 23   193 -7.03844e+01 1.01686e-02 9.50453e-02
 24   232 -7.14055e+01 1.15356e-02 9.62437e-02
 25   281 -7.44074e+01 1.30807e-02 9.44587e-02
 26   339 -7.70330e+01 1.19959e-02 9.98500e-02
 27   409 -7.35510e+01 1.23421e-02 9.62263e-02
 28   494 -7.23146e+01 1.02965e-02 9.19191e-02
 29   596 -7.24867e+01 1.29968e-02 9.63105e-02
 30   719 -7.36853e+01 8.17986e-03 7.97198e-02
 31   868 -7.66007e+01 9.26196e-03 8.98711e-02
 32  1048 -7.26607e+01 9.79047e-03 8.96545e-02
 33  1264 -7.10744e+01 6.99631e-03 7.50447e-02
 34  1526 -7.19836e+01 4.88781e-03 7.00921e-02
 35  1842 -7.25109e+01 5.10133e-03 6.93540e-02
 36  2222 -7.24000e+01 4.32756e-03 6.80235e-02
 37  2682 -6.92167e+01 4.25397e-03 6.76901e-02
 38  3237 -7.40664e+01 4.17384e-03 6.75684e-02
 39  3906 -7.30430e+01 4.15529e-03 6.75316e-02
 40  4714 -7.58479e+01 4.15224e-03 6.75258e-02
 41  5689 -7.50742e+01 4.15149e-03 6.75230e-02
 42  6866 -7.52043e+01 4.15284e-03 6.75261e-02
 43  8286 -7.55974e+01 4.15131e-03 6.75220e-02
 44 10000 -7.37540e+01 4.15176e-03 6.75196e-02
