i, epoch, loss, l2_err, h1_err
  0     1 -9.35183e+00 9.16439e-01 1.02961e+00
  1     2 -1.83971e+01 8.83773e-01 1.04880e+00
  2     3 -2.45374e+01 8.50566e-01 1.06191e+00
  3     4 -3.16414e+01 8.15200e-01 1.06222e+00
  4     5 -3.77627e+01 7.78389e-01 1.05162e+00
  5     6 -4.25354e+01 7.39988e-01 1.03159e+00
  6     7 -4.97094e+01 6.99789e-01 1.00257e+00
  7     9 -5.72901e+01 6.16970e-01 9.28785e-01
  8    11 -6.38124e+01 5.35707e-01 8.45176e-01
  9    13 -6.51905e+01 4.59104e-01 7.62837e-01
 10    16 -6.96185e+01 3.55581e-01 6.52847e-01
 11    20 -7.40219e+01 2.37584e-01 5.19024e-01
 12    24 -7.09657e+01 1.51103e-01 4.23689e-01
 13    29 -7.26124e+01 1.17796e-01 3.79256e-01
 14    35 -7.23303e+01 1.26096e-01 3.37311e-01
 15    42 -7.74238e+01 1.05710e-01 2.56511e-01
 16    51 -7.43237e+01 6.32757e-02 2.18307e-01
 17    62 -7.21647e+01 2.80312e-02 1.64408e-01
 18    75 -7.79730e+01 1.98288e-02 1.71581e-01
 19    91 -7.30180e+01 1.64755e-02 1.46930e-01
 20   109 -7.38527e+01 1.22001e-02 1.47349e-01
 21   132 -7.03012e+01 1.14992e-02 1.32465e-01
 22   159 -7.42587e+01 1.21855e-02 1.51464e-01
 23   193 -7.55360e+01 1.11425e-02 1.37376e-01
 24   232 -7.45972e+01 1.11579e-02 1.44579e-01
 25   281 -7.23112e+01 1.15822e-02 1.53516e-01
 26   339 -7.24383e+01 1.10447e-02 1.38629e-01
 27   409 -7.01991e+01 1.14700e-02 1.58524e-01
 28   494 -7.29299e+01 1.26587e-02 1.53543e-01
 29   596 -7.60858e+01 7.92346e-03 1.05026e-01
 30   719 -7.23038e+01 7.62332e-03 1.02406e-01
 31   868 -7.12586e+01 6.70035e-03 8.71789e-02
 32  1048 -7.06049e+01 4.63349e-03 6.54850e-02
 33  1264 -6.98693e+01 3.41168e-03 5.56328e-02
 34  1526 -7.22787e+01 2.71565e-03 4.97077e-02
 35  1842 -7.53791e+01 1.98974e-03 4.46101e-02
 36  2222 -7.38220e+01 1.42799e-03 4.11954e-02
 37  2682 -7.13625e+01 1.20161e-03 4.00540e-02
 38  3237 -7.27502e+01 1.14018e-03 3.98956e-02
 39  3906 -7.36550e+01 1.12977e-03 3.98620e-02
 40  4714 -7.55854e+01 1.12357e-03 3.98277e-02
 41  5689 -7.65027e+01 1.11626e-03 3.97834e-02
 42  6866 -7.32431e+01 1.10995e-03 3.97533e-02
 43  8286 -7.50662e+01 1.10202e-03 3.97194e-02
 44 10000 -7.25473e+01 1.09668e-03 3.97092e-02
