i, epoch, loss, l2_err, h1_err
  0     1 -9.41190e+00 9.17513e-01 1.01433e+00
  1     2 -1.84449e+01 8.83359e-01 1.02769e+00
  2     3 -2.46092e+01 8.47992e-01 1.03647e+00
  3     4 -3.12132e+01 8.09924e-01 1.03353e+00
  4     5 -3.75642e+01 7.69961e-01 1.01800e+00
  5     6 -4.27269e+01 7.28243e-01 9.92839e-01
  6     7 -4.95774e+01 6.85191e-01 9.61036e-01
  7     9 -5.65226e+01 5.97893e-01 8.83734e-01
  8    11 -6.45700e+01 5.13505e-01 8.01203e-01
  9    13 -6.52478e+01 4.34884e-01 7.27312e-01
 10    16 -7.03576e+01 3.28787e-01 6.21370e-01
 11    20 -7.38419e+01 2.06691e-01 4.77838e-01
 12    24 -7.14781e+01 1.24896e-01 3.86240e-01
 13    29 -7.19367e+01 1.12784e-01 3.61876e-01
 14    35 -7.17377e+01 1.29111e-01 3.21176e-01
 15    42 -7.78443e+01 1.06830e-01 2.47387e-01
 16    51 -7.29752e+01 5.38156e-02 1.97620e-01
 17    62 -7.28387e+01 2.01657e-02 1.45266e-01
 18    75 -7.81599e+01 2.22760e-02 1.41555e-01
 19    91 -7.34060e+01 1.40450e-02 1.34063e-01
 20   109 -7.39478e+01 1.28536e-02 1.36453e-01
 21   132 -6.89560e+01 1.20975e-02 1.20141e-01
 22   159 -7.43141e+01 1.17338e-02 1.34336e-01
 23   193 -7.55697e+01 1.17778e-02 1.23709e-01
 24   232 -7.41597e+01 1.12107e-02 1.28599e-01
 25   281 -7.28770e+01 1.16104e-02 1.36308e-01
 26   339 -7.26753e+01 1.15029e-02 1.32381e-01
 27   409 -7.04937e+01 1.15853e-02 1.44526e-01
 28   494 -7.41902e+01 1.31645e-02 1.39048e-01
 29   596 -7.54444e+01 7.68311e-03 9.20118e-02
 30   719 -7.23039e+01 7.21357e-03 8.62487e-02
 31   868 -7.10118e+01 6.47618e-03 7.93413e-02
 32  1048 -7.17988e+01 4.68422e-03 6.69060e-02
 33  1264 -6.97752e+01 4.33312e-03 6.32335e-02
 34  1526 -7.20810e+01 3.63921e-03 5.67911e-02
 35  1842 -7.54121e+01 2.54943e-03 4.95213e-02
 36  2222 -7.43218e+01 1.81537e-03 4.58698e-02
 37  2682 -7.16401e+01 1.38668e-03 4.39391e-02
 38  3237 -7.34383e+01 1.31869e-03 4.38584e-02
 39  3906 -7.39834e+01 1.30757e-03 4.38322e-02
 40  4714 -7.43414e+01 1.30339e-03 4.38127e-02
 41  5689 -7.69140e+01 1.29771e-03 4.37803e-02
 42  6866 -7.31333e+01 1.29393e-03 4.37627e-02
 43  8286 -7.60627e+01 1.28937e-03 4.37480e-02
 44 10000 -7.23322e+01 1.28615e-03 4.37439e-02
