i, epoch, loss, l2_err, h1_err
  0     1 -9.40105e+00 8.64590e-01 8.76479e-01
  1     2 -1.85550e+01 8.00865e-01 8.28008e-01
  2     3 -2.49677e+01 7.39799e-01 7.88267e-01
  3     4 -3.19756e+01 6.81803e-01 7.57048e-01
  4     5 -3.84202e+01 6.26777e-01 7.31948e-01
  5     6 -4.33506e+01 5.74823e-01 7.12809e-01
  6     7 -5.04546e+01 5.26380e-01 6.99141e-01
  7     9 -5.74131e+01 4.42054e-01 6.83277e-01
  8    11 -6.50981e+01 3.76936e-01 6.74795e-01
  9    13 -6.57509e+01 3.30666e-01 6.64485e-01
 10    16 -7.05704e+01 2.90486e-01 6.34208e-01
 11    20 -7.31868e+01 2.60041e-01 5.48516e-01
 12    24 -7.08218e+01 2.26220e-01 4.25213e-01
 13    29 -7.23448e+01 1.74396e-01 3.13189e-01
 14    35 -7.23522e+01 1.24602e-01 3.00985e-01
 15    42 -7.75188e+01 9.15911e-02 2.62411e-01
 16    51 -7.31004e+01 6.54910e-02 2.20706e-01
 17    62 -7.23305e+01 5.47748e-02 1.98041e-01
 18    75 -7.81806e+01 6.00623e-02 1.92916e-01
 19    91 -7.40334e+01 4.58850e-02 1.82469e-01
 20   109 -7.39741e+01 4.35645e-02 1.80089e-01
 21   132 -6.91537e+01 4.44177e-02 1.80600e-01
 22   159 -7.43025e+01 4.26835e-02 1.79901e-01
 23   193 -7.58365e+01 4.39768e-02 1.80364e-01
 24   232 -7.40486e+01 4.23897e-02 1.79774e-01
 25   281 -7.29226e+01 4.33239e-02 1.80346e-01
 26   339 -7.23868e+01 4.41150e-02 1.80201e-01
 27   409 -7.03105e+01 4.28202e-02 1.79825e-01
 28   494 -7.35640e+01 4.29783e-02 1.79899e-01
 29   596 -7.58955e+01 4.35311e-02 1.80082e-01
 30   719 -7.25815e+01 4.38178e-02 1.80228e-01
 31   868 -7.07966e+01 4.30285e-02 1.80023e-01
 32  1048 -7.13884e+01 4.46028e-02 1.80219e-01
 33  1264 -7.02162e+01 4.33204e-02 1.80044e-01
 34  1526 -7.24438e+01 4.38570e-02 1.80096e-01
 35  1842 -7.53919e+01 4.39054e-02 1.80146e-01
 36  2222 -7.35978e+01 4.37357e-02 1.80088e-01
 37  2682 -7.12457e+01 4.36918e-02 1.80075e-01
 38  3237 -7.33094e+01 4.36771e-02 1.80077e-01
 39  3906 -7.38712e+01 4.36772e-02 1.80078e-01
 40  4714 -7.50089e+01 4.36734e-02 1.80077e-01
 41  5689 -7.68051e+01 4.36779e-02 1.80078e-01
 42  6866 -7.35643e+01 4.36857e-02 1.80084e-01
 43  8286 -7.52299e+01 4.36822e-02 1.80083e-01
 44 10000 -7.21350e+01 4.36860e-02 1.80084e-01
