i, epoch, loss, l2_err, h1_err
  0     1 -9.44496e+00 9.19650e-01 9.83522e-01
  1     2 -1.82176e+01 8.81781e-01 9.86148e-01
  2     3 -2.58329e+01 8.40143e-01 9.81539e-01
  3     4 -3.24393e+01 7.95155e-01 9.67221e-01
  4     5 -3.85884e+01 7.47756e-01 9.41379e-01
  5     6 -4.44473e+01 6.98999e-01 9.06646e-01
  6     7 -4.93414e+01 6.50210e-01 8.66013e-01
  7     9 -5.64317e+01 5.54984e-01 7.81448e-01
  8    11 -6.31383e+01 4.64599e-01 7.02199e-01
  9    13 -6.34969e+01 3.80170e-01 6.29897e-01
 10    16 -6.99998e+01 2.65839e-01 5.34449e-01
 11    20 -7.60919e+01 1.42876e-01 4.18489e-01
 12    24 -7.03381e+01 9.23110e-02 3.44106e-01
 13    29 -7.19757e+01 1.25833e-01 3.16967e-01
 14    35 -7.12304e+01 1.33605e-01 2.87554e-01
 15    42 -7.35542e+01 9.17607e-02 2.23437e-01
 16    51 -7.06280e+01 3.62662e-02 1.65150e-01
 17    62 -7.21893e+01 2.22729e-02 1.22030e-01
 18    75 -7.37672e+01 1.81225e-02 1.02532e-01
 19    91 -7.81095e+01 1.17971e-02 1.03567e-01
 20   109 -7.44337e+01 1.12531e-02 9.65101e-02
 21   132 -7.57335e+01 1.11448e-02 9.76608e-02
 22   159 -7.45058e+01 1.08235e-02 9.78451e-02
 23   193 -7.18313e+01 1.05487e-02 1.02679e-01
 24   232 -7.40960e+01 1.17086e-02 1.02406e-01
 25   281 -7.30437e+01 1.11397e-02 9.81136e-02
 26   339 -7.15408e+01 1.17652e-02 1.10517e-01
 27   409 -7.34399e+01 1.04153e-02 1.00720e-01
 28   494 -7.17294e+01 7.81376e-03 8.15682e-02
 29   596 -7.26364e+01 9.98343e-03 8.30236e-02
 30   719 -7.54556e+01 7.62469e-03 7.81158e-02
 31   868 -7.12312e+01 6.59615e-03 7.33571e-02
 32  1048 -7.24824e+01 4.54991e-03 6.43130e-02
 33  1264 -7.33893e+01 4.16134e-03 6.17493e-02
 34  1526 -7.50937e+01 3.41120e-03 5.91821e-02
 35  1842 -7.45110e+01 3.16025e-03 5.84213e-02
 36  2222 -7.64955e+01 2.60882e-03 5.70911e-02
 37  2682 -7.68293e+01 2.56446e-03 5.68287e-02
 38  3237 -7.37517e+01 2.52646e-03 5.66715e-02
 39  3906 -7.41965e+01 2.52866e-03 5.66794e-02
 40  4714 -7.60392e+01 2.52801e-03 5.66759e-02
 41  5689 -7.27389e+01 2.52710e-03 5.66784e-02
 42  6866 -7.17449e+01 2.52403e-03 5.66743e-02
 43  8286 -7.22114e+01 2.52493e-03 5.66800e-02
 44 10000 -7.48182e+01 2.52545e-03 5.66845e-02
