i, epoch, loss, l2_err, h1_err
  0     1 -9.41638e+00 9.15821e-01 1.04462e+00
  1     2 -1.83640e+01 8.83767e-01 1.07160e+00
  2     3 -2.43305e+01 8.52043e-01 1.08994e+00
  3     4 -3.15945e+01 8.18662e-01 1.09396e+00
  4     5 -3.79156e+01 7.83788e-01 1.08719e+00
  5     6 -4.27622e+01 7.47501e-01 1.07385e+00
  6     7 -4.94165e+01 7.09646e-01 1.05075e+00
  7     9 -5.60717e+01 6.31038e-01 9.84035e-01
  8    11 -6.31828e+01 5.52456e-01 8.99506e-01
  9    13 -6.53799e+01 4.77253e-01 8.11976e-01
 10    16 -7.06435e+01 3.74629e-01 6.90938e-01
 11    20 -7.36111e+01 2.59003e-01 5.62398e-01
 12    24 -7.15144e+01 1.71751e-01 4.67373e-01
 13    29 -7.30789e+01 1.26635e-01 4.02651e-01
 14    35 -7.24628e+01 1.26391e-01 3.67980e-01
 15    42 -7.69296e+01 1.01869e-01 2.84794e-01
 16    51 -7.32334e+01 6.08901e-02 2.36894e-01
 17    62 -7.28405e+01 3.68769e-02 1.89416e-01
 18    75 -7.78490e+01 1.76929e-02 1.79582e-01
 19    91 -7.42615e+01 1.54109e-02 1.60843e-01
 20   109 -7.42808e+01 1.24372e-02 1.73756e-01
 21   132 -7.00360e+01 1.24765e-02 1.62405e-01
 22   159 -7.44433e+01 1.30659e-02 1.73421e-01
 23   193 -7.58786e+01 1.16940e-02 1.62494e-01
 24   232 -7.44255e+01 1.14257e-02 1.66690e-01
 25   281 -7.26784e+01 1.23742e-02 1.74755e-01
 26   339 -7.22380e+01 1.18169e-02 1.65714e-01
 27   409 -7.02550e+01 1.20775e-02 1.75695e-01
 28   494 -7.38840e+01 1.31624e-02 1.70903e-01
 29   596 -7.62619e+01 8.31271e-03 1.17807e-01
 30   719 -7.17916e+01 7.84845e-03 1.14478e-01
 31   868 -7.06954e+01 6.39915e-03 9.12465e-02
 32  1048 -7.16088e+01 4.76240e-03 7.16957e-02
 33  1264 -7.07186e+01 3.41453e-03 5.77605e-02
 34  1526 -7.26122e+01 2.71539e-03 4.92802e-02
 35  1842 -7.51116e+01 1.95276e-03 4.30095e-02
 36  2222 -7.38866e+01 1.35004e-03 3.85553e-02
 37  2682 -7.14915e+01 1.10346e-03 3.71176e-02
 38  3237 -7.35668e+01 1.03401e-03 3.68687e-02
 39  3906 -7.32536e+01 1.02318e-03 3.68132e-02
 40  4714 -7.50236e+01 1.01740e-03 3.67741e-02
 41  5689 -7.66678e+01 1.01013e-03 3.67171e-02
 42  6866 -7.32204e+01 1.00409e-03 3.66806e-02
 43  8286 -7.51900e+01 9.96062e-04 3.66399e-02
 44 10000 -7.29524e+01 9.90111e-04 3.66187e-02
