i, epoch, loss, l2_err, h1_err
  0     1 -9.45359e+00 9.11316e-01 9.45721e-01
  1     2 -1.85423e+01 8.60272e-01 9.22586e-01
  2     3 -2.48569e+01 8.07903e-01 8.92141e-01
  3     4 -3.19832e+01 7.54079e-01 8.55290e-01
  4     5 -3.84034e+01 6.99958e-01 8.16434e-01
  5     6 -4.37008e+01 6.46063e-01 7.78028e-01
  6     7 -5.04863e+01 5.92915e-01 7.41645e-01
  7     9 -5.72739e+01 4.90479e-01 6.75834e-01
  8    11 -6.46860e+01 3.94932e-01 6.13244e-01
  9    13 -6.51647e+01 3.07769e-01 5.54180e-01
 10    16 -7.08224e+01 1.98346e-01 4.86599e-01
 11    20 -7.38726e+01 1.12546e-01 4.14534e-01
 12    24 -7.08923e+01 1.09546e-01 3.47959e-01
 13    29 -7.25799e+01 1.30313e-01 3.10463e-01
 14    35 -7.20197e+01 1.19158e-01 2.69353e-01
 15    42 -7.77543e+01 7.48051e-02 2.16989e-01
 16    51 -7.33356e+01 3.20103e-02 1.45332e-01
 17    62 -7.24715e+01 2.54669e-02 1.20103e-01
 18    75 -7.80767e+01 2.54806e-02 1.07056e-01
 19    91 -7.44119e+01 1.50180e-02 1.03926e-01
 20   109 -7.36084e+01 1.04285e-02 9.17329e-02
 21   132 -6.93094e+01 1.19709e-02 9.24565e-02
 22   159 -7.42964e+01 1.04305e-02 9.16977e-02
 23   193 -7.58152e+01 1.12647e-02 9.35573e-02
 24   232 -7.42355e+01 1.20693e-02 9.66569e-02
 25   281 -7.31881e+01 1.16332e-02 9.27154e-02
 26   339 -7.25138e+01 1.28797e-02 1.00570e-01
 27   409 -7.03344e+01 1.27571e-02 9.60101e-02
 28   494 -7.39431e+01 9.23267e-03 9.12254e-02
 29   596 -7.55464e+01 1.12711e-02 9.14794e-02
 30   719 -7.26759e+01 1.09327e-02 9.03974e-02
 31   868 -7.05962e+01 9.96148e-03 8.90859e-02
 32  1048 -7.15642e+01 8.64597e-03 8.67705e-02
 33  1264 -7.03978e+01 8.06410e-03 8.54531e-02
 34  1526 -7.25682e+01 8.10769e-03 8.50621e-02
 35  1842 -7.52765e+01 8.00906e-03 8.47106e-02
 36  2222 -7.40245e+01 7.34167e-03 8.41209e-02
 37  2682 -7.13592e+01 7.40670e-03 8.41557e-02
 38  3237 -7.33792e+01 7.43348e-03 8.42093e-02
 39  3906 -7.36452e+01 7.43181e-03 8.42067e-02
 40  4714 -7.47671e+01 7.43328e-03 8.42103e-02
 41  5689 -7.67831e+01 7.43165e-03 8.42082e-02
 42  6866 -7.34924e+01 7.43055e-03 8.42053e-02
 43  8286 -7.54191e+01 7.43515e-03 8.42127e-02
 44 10000 -7.23692e+01 7.43564e-03 8.42136e-02
