i, epoch, loss, l2_err, h1_err
  0     1 -9.56522e+00 9.20353e-01 9.99790e-01
  1     2 -1.78244e+01 8.86072e-01 1.00969e+00
  2     3 -2.60766e+01 8.49567e-01 1.01710e+00
  3     4 -3.08967e+01 8.09058e-01 1.01292e+00
  4     5 -3.96972e+01 7.65898e-01 9.96437e-01
  5     6 -4.34701e+01 7.20683e-01 9.66317e-01
  6     7 -4.89369e+01 6.74829e-01 9.28016e-01
  7     9 -5.57257e+01 5.84074e-01 8.43725e-01
  8    11 -6.01938e+01 4.97459e-01 7.60961e-01
  9    13 -6.62623e+01 4.16337e-01 6.84518e-01
 10    16 -7.09512e+01 3.04948e-01 5.77780e-01
 11    20 -7.11508e+01 1.77071e-01 4.43542e-01
 12    24 -7.25261e+01 1.00344e-01 3.63371e-01
 13    29 -7.35923e+01 1.10235e-01 3.27223e-01
 14    35 -7.66483e+01 1.28527e-01 2.88985e-01
 15    42 -7.56454e+01 9.93551e-02 2.34630e-01
 16    51 -7.15688e+01 4.66074e-02 1.69070e-01
 17    62 -7.02270e+01 2.05490e-02 1.38415e-01
 18    75 -7.31496e+01 1.96710e-02 1.14402e-01
 19    91 -7.23352e+01 1.44562e-02 1.05408e-01
 20   109 -7.49210e+01 1.29440e-02 1.20257e-01
 21   132 -7.07560e+01 9.67123e-03 1.06164e-01
 22   159 -7.53344e+01 1.02803e-02 1.03290e-01
 23   193 -7.23085e+01 1.17914e-02 1.13484e-01
 24   232 -7.09370e+01 1.03206e-02 1.05802e-01
 25   281 -7.15863e+01 8.62870e-03 8.57831e-02
 26   339 -7.49774e+01 8.89768e-03 9.51935e-02
 27   409 -7.29977e+01 7.53397e-03 8.46443e-02
 28   494 -7.52709e+01 7.90573e-03 8.32160e-02
 29   596 -7.38104e+01 8.87941e-03 9.26913e-02
 30   719 -7.58147e+01 6.58377e-03 8.13930e-02
 31   868 -7.49008e+01 6.92785e-03 7.98981e-02
 32  1048 -7.32747e+01 4.74785e-03 6.28333e-02
 33  1264 -7.25738e+01 4.19219e-03 6.09209e-02
 34  1526 -7.46456e+01 2.87941e-03 5.51796e-02
 35  1842 -7.30140e+01 2.41731e-03 5.17943e-02
 36  2222 -7.60303e+01 1.92591e-03 4.99217e-02
 37  2682 -7.36334e+01 1.81447e-03 4.94544e-02
 38  3237 -7.35008e+01 1.76933e-03 4.93170e-02
 39  3906 -7.19638e+01 1.76334e-03 4.93047e-02
 40  4714 -7.14614e+01 1.75935e-03 4.92906e-02
 41  5689 -7.29297e+01 1.75533e-03 4.92764e-02
 42  6866 -7.28206e+01 1.75097e-03 4.92621e-02
 43  8286 -7.14090e+01 1.74600e-03 4.92410e-02
 44 10000 -7.42646e+01 1.74290e-03 4.92392e-02
