i, epoch, loss, l2_err, h1_err
  0     1 -9.80242e+00 8.91951e-01 9.07048e-01
  1     2 -1.83085e+01 8.40953e-01 8.81014e-01
  2     3 -2.63336e+01 7.85364e-01 8.49536e-01
  3     4 -3.32248e+01 7.28001e-01 8.09904e-01
  4     5 -3.99048e+01 6.70327e-01 7.64670e-01
  5     6 -4.47365e+01 6.13586e-01 7.18721e-01
  6     7 -4.73307e+01 5.58168e-01 6.74884e-01
  7     9 -5.67439e+01 4.52540e-01 6.05840e-01
  8    11 -6.45593e+01 3.57295e-01 5.64891e-01
  9    13 -6.67701e+01 2.74750e-01 5.39201e-01
 10    16 -7.08462e+01 1.81985e-01 4.99709e-01
 11    20 -7.15132e+01 1.35403e-01 4.31653e-01
 12    24 -7.40770e+01 1.49509e-01 3.57255e-01
 13    29 -7.17287e+01 1.53201e-01 3.07542e-01
 14    35 -7.17297e+01 1.22276e-01 2.90485e-01
 15    42 -7.32367e+01 7.02464e-02 1.92072e-01
 16    51 -7.39690e+01 4.28188e-02 1.78767e-01
 17    62 -7.06175e+01 2.45733e-02 1.22246e-01
 18    75 -7.42292e+01 2.65961e-02 1.25969e-01
 19    91 -7.19146e+01 1.62796e-02 1.15843e-01
 20   109 -7.22851e+01 1.57562e-02 1.14594e-01
 21   132 -7.51526e+01 1.58980e-02 1.16486e-01
 22   159 -7.29847e+01 1.64473e-02 1.15313e-01
 23   193 -7.46286e+01 1.70322e-02 1.15873e-01
 24   232 -7.06046e+01 1.79295e-02 1.15140e-01
 25   281 -7.12186e+01 1.72348e-02 1.14292e-01
 26   339 -7.23105e+01 1.79739e-02 1.15482e-01
 27   409 -7.03546e+01 1.50736e-02 1.14276e-01
 28   494 -7.29321e+01 1.60787e-02 1.14448e-01
 29   596 -7.26643e+01 1.76026e-02 1.15658e-01
 30   719 -7.40402e+01 1.63400e-02 1.15199e-01
 31   868 -7.02979e+01 1.58179e-02 1.14213e-01
 32  1048 -7.44137e+01 1.59180e-02 1.14177e-01
 33  1264 -7.11707e+01 1.49880e-02 1.14239e-01
 34  1526 -7.34054e+01 1.49991e-02 1.13859e-01
 35  1842 -7.40912e+01 1.54375e-02 1.13560e-01
 36  2222 -6.97713e+01 1.54939e-02 1.13548e-01
 37  2682 -7.35478e+01 1.55817e-02 1.13585e-01
 38  3237 -7.40732e+01 1.55955e-02 1.13615e-01
 39  3906 -7.10065e+01 1.55935e-02 1.13602e-01
 40  4714 -7.08254e+01 1.55917e-02 1.13600e-01
 41  5689 -7.39229e+01 1.55957e-02 1.13605e-01
 42  6866 -7.00491e+01 1.56014e-02 1.13610e-01
 43  8286 -7.60355e+01 1.56069e-02 1.13613e-01
 44 10000 -7.40647e+01 1.56062e-02 1.13610e-01
