i, epoch, loss, l2_err, h1_err
  0     1 -9.31445e+00 9.16523e-01 9.62586e-01
  1     2 -1.87688e+01 8.72144e-01 9.54895e-01
  2     3 -2.57256e+01 8.25419e-01 9.40702e-01
  3     4 -3.25606e+01 7.75611e-01 9.15441e-01
  4     5 -3.92305e+01 7.24407e-01 8.83355e-01
  5     6 -4.31423e+01 6.72953e-01 8.46816e-01
  6     7 -4.80940e+01 6.21981e-01 8.06991e-01
  7     9 -5.57963e+01 5.23347e-01 7.30935e-01
  8    11 -6.06433e+01 4.30803e-01 6.61354e-01
  9    13 -6.63859e+01 3.44208e-01 5.95788e-01
 10    16 -6.95637e+01 2.27970e-01 4.96857e-01
 11    20 -6.91540e+01 1.15171e-01 4.08676e-01
 12    24 -7.22453e+01 9.81920e-02 3.55549e-01
 13    29 -7.02067e+01 1.25755e-01 2.88610e-01
 14    35 -7.32369e+01 1.20536e-01 2.73521e-01
 15    42 -7.37965e+01 7.96354e-02 2.20399e-01
 16    51 -7.66977e+01 3.27603e-02 1.51660e-01
 17    62 -7.39500e+01 2.49282e-02 1.16771e-01
 18    75 -7.41463e+01 1.76280e-02 1.01907e-01
 19    91 -7.75307e+01 1.08794e-02 8.96663e-02
 20   109 -7.50051e+01 1.14006e-02 9.97518e-02
 21   132 -7.19590e+01 1.24199e-02 9.53432e-02
 22   159 -7.73268e+01 9.32028e-03 8.79055e-02
 23   193 -7.17026e+01 9.98469e-03 8.96627e-02
 24   232 -7.43933e+01 9.36219e-03 8.74117e-02
 25   281 -7.43550e+01 1.03496e-02 8.89057e-02
 26   339 -7.43822e+01 8.61176e-03 8.11471e-02
 27   409 -7.65521e+01 9.36143e-03 8.81416e-02
 28   494 -7.53702e+01 8.22273e-03 8.39826e-02
 29   596 -6.93866e+01 6.35162e-03 7.69349e-02
 30   719 -7.11342e+01 7.24847e-03 7.64079e-02
 31   868 -7.29498e+01 6.02191e-03 7.26807e-02
 32  1048 -7.40805e+01 5.59617e-03 7.04980e-02
 33  1264 -7.65278e+01 5.30975e-03 7.04275e-02
 34  1526 -7.61438e+01 4.41483e-03 6.79017e-02
 35  1842 -7.16950e+01 4.34728e-03 6.79235e-02
 36  2222 -7.50877e+01 4.34454e-03 6.77911e-02
 37  2682 -7.28833e+01 4.27209e-03 6.76702e-02
 38  3237 -7.39041e+01 4.26575e-03 6.76341e-02
 39  3906 -7.18576e+01 4.25976e-03 6.76209e-02
 40  4714 -7.38195e+01 4.25638e-03 6.76150e-02
 41  5689 -7.07564e+01 4.25321e-03 6.76078e-02
 42  6866 -7.16367e+01 4.24539e-03 6.75897e-02
 43  8286 -7.20238e+01 4.23988e-03 6.75800e-02
 44 10000 -7.45857e+01 4.23443e-03 6.75721e-02
