i, epoch, loss, l2_err, h1_err
  0     1 -9.38926e+00 9.16262e-01 1.04712e+00
  1     2 -1.81684e+01 8.84150e-01 1.07434e+00
  2     3 -2.51959e+01 8.52568e-01 1.09260e+00
  3     4 -3.24412e+01 8.20453e-01 1.09768e+00
  4     5 -3.84741e+01 7.87121e-01 1.09432e+00
  5     6 -4.35450e+01 7.52184e-01 1.08009e+00
  6     7 -4.75377e+01 7.15647e-01 1.05734e+00
  7     9 -5.50491e+01 6.39183e-01 9.92720e-01
  8    11 -6.08366e+01 5.62003e-01 9.11505e-01
  9    13 -6.64447e+01 4.87319e-01 8.24286e-01
 10    16 -6.92576e+01 3.83561e-01 6.98354e-01
 11    20 -7.09144e+01 2.64908e-01 5.68162e-01
 12    24 -7.57932e+01 1.73618e-01 4.67595e-01
 13    29 -7.31673e+01 1.25100e-01 3.97398e-01
 14    35 -6.97961e+01 1.27012e-01 3.65810e-01
 15    42 -7.15966e+01 1.03625e-01 2.75091e-01
 16    51 -6.86004e+01 6.20437e-02 2.25434e-01
 17    62 -7.63412e+01 3.92035e-02 1.84191e-01
 18    75 -7.25650e+01 1.71260e-02 1.67707e-01
 19    91 -7.07652e+01 1.55806e-02 1.68890e-01
 20   109 -7.13902e+01 1.12667e-02 1.68811e-01
 21   132 -7.17803e+01 1.31966e-02 1.75719e-01
 22   159 -7.17898e+01 1.22196e-02 1.71012e-01
 23   193 -7.33826e+01 1.25014e-02 1.67026e-01
 24   232 -7.58515e+01 1.25894e-02 1.74980e-01
 25   281 -7.04191e+01 1.21748e-02 1.71347e-01
 26   339 -7.22576e+01 9.40565e-03 1.20304e-01
 27   409 -7.73766e+01 8.74715e-03 1.24302e-01
 28   494 -7.24249e+01 9.27993e-03 1.16570e-01
 29   596 -7.49592e+01 6.64248e-03 9.19216e-02
 30   719 -7.26927e+01 6.75232e-03 9.53880e-02
 31   868 -7.45032e+01 4.52584e-03 6.86473e-02
 32  1048 -7.40469e+01 4.43063e-03 7.28200e-02
 33  1264 -7.30748e+01 3.69270e-03 6.08897e-02
 34  1526 -7.16766e+01 2.83644e-03 5.01747e-02
 35  1842 -7.20698e+01 1.84630e-03 4.26498e-02
 36  2222 -7.23385e+01 1.34689e-03 3.85911e-02
 37  2682 -7.60794e+01 1.13344e-03 3.72697e-02
 38  3237 -7.46842e+01 1.05223e-03 3.66685e-02
 39  3906 -7.71115e+01 1.03556e-03 3.65915e-02
 40  4714 -7.51379e+01 1.02744e-03 3.65499e-02
 41  5689 -7.14001e+01 1.02013e-03 3.65202e-02
 42  6866 -7.25007e+01 1.01192e-03 3.64953e-02
 43  8286 -7.19935e+01 1.00409e-03 3.64744e-02
 44 10000 -7.21177e+01 9.96257e-04 3.64726e-02
