i, epoch, loss, l2_err, h1_err
  0     1 -9.69373e+00 8.64650e-01 8.76598e-01
  1     2 -1.86797e+01 8.00557e-01 8.28065e-01
  2     3 -2.58265e+01 7.39562e-01 7.88207e-01
  3     4 -3.17698e+01 6.81608e-01 7.54592e-01
  4     5 -3.78529e+01 6.26803e-01 7.28299e-01
  5     6 -4.54848e+01 5.75272e-01 7.08387e-01
  6     7 -4.83559e+01 5.27396e-01 6.94617e-01
  7     9 -5.61390e+01 4.44057e-01 6.80635e-01
  8    11 -6.33927e+01 3.78719e-01 6.76058e-01
  9    13 -6.96422e+01 3.32256e-01 6.68517e-01
 10    16 -6.70896e+01 2.91075e-01 6.35884e-01
 11    20 -6.77684e+01 2.57928e-01 5.40136e-01
 12    24 -7.24830e+01 2.21559e-01 4.12829e-01
 13    29 -7.18274e+01 1.72506e-01 3.18017e-01
 14    35 -7.56484e+01 1.28046e-01 3.14031e-01
 15    42 -6.86115e+01 9.37828e-02 2.63635e-01
 16    51 -7.35812e+01 7.17241e-02 2.27165e-01
 17    62 -7.23441e+01 5.36036e-02 1.97983e-01
 18    75 -7.13768e+01 6.17545e-02 1.94302e-01
 19    91 -7.26292e+01 4.69108e-02 1.83099e-01
 20   109 -7.47377e+01 4.18742e-02 1.79435e-01
 21   132 -7.82619e+01 4.31493e-02 1.80542e-01
 22   159 -7.44453e+01 4.39541e-02 1.80256e-01
 23   193 -7.07898e+01 4.46245e-02 1.80331e-01
 24   232 -7.15520e+01 4.46646e-02 1.80555e-01
 25   281 -7.44363e+01 4.30685e-02 1.79983e-01
 26   339 -7.73632e+01 4.48159e-02 1.80283e-01
 27   409 -7.36703e+01 4.68111e-02 1.81383e-01
 28   494 -7.18719e+01 4.49184e-02 1.80225e-01
 29   596 -7.23788e+01 4.23832e-02 1.79943e-01
 30   719 -7.34680e+01 4.31882e-02 1.80144e-01
 31   868 -7.69816e+01 4.28711e-02 1.79950e-01
 32  1048 -7.23771e+01 4.33540e-02 1.80164e-01
 33  1264 -7.13068e+01 4.25348e-02 1.79742e-01
 34  1526 -7.20818e+01 4.32328e-02 1.80113e-01
 35  1842 -7.26909e+01 4.43922e-02 1.80292e-01
 36  2222 -7.25394e+01 4.36254e-02 1.80090e-01
 37  2682 -6.94772e+01 4.36823e-02 1.80095e-01
 38  3237 -7.42366e+01 4.36176e-02 1.80076e-01
 39  3906 -7.30202e+01 4.36105e-02 1.80071e-01
 40  4714 -7.57805e+01 4.36013e-02 1.80068e-01
 41  5689 -7.49516e+01 4.36060e-02 1.80070e-01
 42  6866 -7.51679e+01 4.36101e-02 1.80068e-01
 43  8286 -7.54212e+01 4.36348e-02 1.80073e-01
 44 10000 -7.38685e+01 4.36313e-02 1.80070e-01
