i, epoch, loss, l2_err, h1_err
  0     1 -9.27897e+00 8.65922e-01 8.81669e-01
  1     2 -1.71421e+01 8.00889e-01 8.27998e-01
  2     3 -2.47725e+01 7.37716e-01 7.78296e-01
  3     4 -3.27649e+01 6.76765e-01 7.32419e-01
  4     5 -3.82004e+01 6.18474e-01 6.89646e-01
  5     6 -4.49578e+01 5.63088e-01 6.49910e-01
  6     7 -4.83637e+01 5.10836e-01 6.13904e-01
  7     9 -5.73826e+01 4.15815e-01 5.55449e-01
  8    11 -6.02765e+01 3.35802e-01 5.16615e-01
  9    13 -6.25745e+01 2.71405e-01 4.96073e-01
 10    16 -6.88450e+01 2.10049e-01 4.87661e-01
 11    20 -7.23417e+01 2.10395e-01 4.89520e-01
 12    24 -7.22049e+01 2.59807e-01 4.78793e-01
 13    29 -7.25373e+01 2.87473e-01 4.35528e-01
 14    35 -7.12370e+01 2.26955e-01 3.58220e-01
 15    42 -7.13426e+01 1.03705e-01 2.75134e-01
 16    51 -7.19899e+01 1.25794e-01 2.68493e-01
 17    62 -7.11323e+01 1.25012e-01 2.71791e-01
 18    75 -7.27880e+01 8.87380e-02 2.66324e-01
 19    91 -7.45959e+01 8.93439e-02 2.65353e-01
 20   109 -7.29348e+01 8.97374e-02 2.64767e-01
 21   132 -7.26641e+01 8.97746e-02 2.64854e-01
 22   159 -7.36249e+01 8.92615e-02 2.64890e-01
 23   193 -7.06490e+01 8.95717e-02 2.64902e-01
 24   232 -7.16178e+01 8.98802e-02 2.65123e-01
 25   281 -7.29045e+01 8.80389e-02 2.65014e-01
 26   339 -7.38843e+01 8.97119e-02 2.65114e-01
 27   409 -7.14199e+01 8.93922e-02 2.65069e-01
 28   494 -7.26606e+01 8.91762e-02 2.65202e-01
 29   596 -6.95517e+01 8.87588e-02 2.64764e-01
 30   719 -6.85498e+01 8.93221e-02 2.64929e-01
 31   868 -7.16382e+01 8.92386e-02 2.64874e-01
 32  1048 -7.30283e+01 8.92162e-02 2.64973e-01
 33  1264 -7.59249e+01 8.93128e-02 2.64916e-01
 34  1526 -7.46663e+01 8.92912e-02 2.64966e-01
 35  1842 -6.79578e+01 8.95187e-02 2.64936e-01
 36  2222 -7.67599e+01 8.95040e-02 2.64929e-01
 37  2682 -7.56250e+01 8.94623e-02 2.64963e-01
 38  3237 -7.48834e+01 8.94875e-02 2.64967e-01
 39  3906 -7.10939e+01 8.94855e-02 2.64967e-01
 40  4714 -7.73646e+01 8.94899e-02 2.64965e-01
 41  5689 -7.80769e+01 8.94919e-02 2.64966e-01
 42  6866 -7.19999e+01 8.94837e-02 2.64959e-01
 43  8286 -7.27920e+01 8.94691e-02 2.64966e-01
 44 10000 -7.40801e+01 8.94642e-02 2.64973e-01
