i, epoch, loss, l2_err, h1_err
  0     1 -9.36761e+00 8.65863e-01 8.81648e-01
  1     2 -1.81174e+01 8.00857e-01 8.28567e-01
  2     3 -2.51294e+01 7.37943e-01 7.79514e-01
  3     4 -3.10046e+01 6.77292e-01 7.32811e-01
  4     5 -3.71589e+01 6.19517e-01 6.89623e-01
  5     6 -4.44403e+01 5.64871e-01 6.49231e-01
  6     7 -4.74295e+01 5.13312e-01 6.12705e-01
  7     9 -5.50185e+01 4.20078e-01 5.53589e-01
  8    11 -6.20906e+01 3.39993e-01 5.15620e-01
  9    13 -6.83093e+01 2.73010e-01 4.95211e-01
 10    16 -6.64027e+01 2.06705e-01 4.84644e-01
 11    20 -6.81763e+01 2.06416e-01 4.83233e-01
 12    24 -7.31469e+01 2.57324e-01 4.74657e-01
 13    29 -7.16760e+01 2.85447e-01 4.35222e-01
 14    35 -7.52388e+01 2.26999e-01 3.58638e-01
 15    42 -6.87812e+01 1.04858e-01 2.75966e-01
 16    51 -7.34804e+01 1.25363e-01 2.68230e-01
 17    62 -7.22967e+01 1.21529e-01 2.71013e-01
 18    75 -7.12115e+01 8.91778e-02 2.66489e-01
 19    91 -7.25147e+01 8.80779e-02 2.65193e-01
 20   109 -7.45451e+01 8.93692e-02 2.64950e-01
 21   132 -7.82868e+01 8.91644e-02 2.65117e-01
 22   159 -7.42583e+01 8.99910e-02 2.64760e-01
 23   193 -7.06660e+01 8.91876e-02 2.64973e-01
 24   232 -7.15714e+01 8.94592e-02 2.65139e-01
 25   281 -7.42510e+01 8.99969e-02 2.64979e-01
 26   339 -7.72932e+01 9.03757e-02 2.65112e-01
 27   409 -7.35764e+01 8.94345e-02 2.65004e-01
 28   494 -7.16555e+01 8.90675e-02 2.64958e-01
 29   596 -7.19435e+01 8.73575e-02 2.65175e-01
 30   719 -7.33790e+01 9.00772e-02 2.64967e-01
 31   868 -7.68928e+01 8.93949e-02 2.64553e-01
 32  1048 -7.21466e+01 9.05430e-02 2.65099e-01
 33  1264 -7.09986e+01 8.88696e-02 2.65009e-01
 34  1526 -7.20750e+01 8.89486e-02 2.65187e-01
 35  1842 -7.26514e+01 8.95082e-02 2.65005e-01
 36  2222 -7.24562e+01 8.93145e-02 2.64986e-01
 37  2682 -6.93900e+01 8.94238e-02 2.65019e-01
 38  3237 -7.40677e+01 8.94124e-02 2.65019e-01
 39  3906 -7.30222e+01 8.94294e-02 2.65015e-01
 40  4714 -7.56927e+01 8.94251e-02 2.65013e-01
 41  5689 -7.50400e+01 8.94166e-02 2.65014e-01
 42  6866 -7.49642e+01 8.94049e-02 2.65007e-01
 43  8286 -7.54066e+01 8.94152e-02 2.65001e-01
 44 10000 -7.39400e+01 8.94175e-02 2.64999e-01
