i, epoch, loss, l2_err, h1_err
  0     1 -7.31294e+01 1.01881e+00 1.07938e+00
  1     2 -1.42553e+02 1.02732e+00 1.15077e+00
  2     3 -2.09079e+02 1.03394e+00 1.23159e+00
  3     4 -2.69498e+02 1.03723e+00 1.31190e+00
  4     5 -3.34436e+02 1.03590e+00 1.38361e+00
  5     6 -3.89969e+02 1.03078e+00 1.44322e+00
  6     7 -4.48392e+02 1.02221e+00 1.49149e+00
  7     9 -5.48395e+02 9.97022e-01 1.55384e+00
  8    11 -6.41938e+02 9.61968e-01 1.58130e+00
  9    13 -7.17227e+02 9.19079e-01 1.58267e+00
 10    16 -8.18667e+02 8.44943e-01 1.54287e+00
 11    20 -9.19986e+02 7.35815e-01 1.43507e+00
 12    24 -1.00542e+03 6.22114e-01 1.28430e+00
 13    29 -1.06346e+03 4.81509e-01 1.06166e+00
 14    35 -1.10973e+03 3.26657e-01 7.92647e-01
 15    42 -1.11089e+03 1.79471e-01 5.39015e-01
 16    51 -1.14230e+03 6.13117e-02 3.32159e-01
 17    62 -1.12074e+03 3.90975e-02 2.24870e-01
 18    75 -1.12896e+03 2.93226e-02 1.69709e-01
 19    91 -1.13961e+03 8.55518e-03 1.37751e-01
 20   109 -1.14426e+03 5.06646e-03 1.32809e-01
 21   132 -1.11974e+03 5.36932e-03 1.34001e-01
 22   159 -1.13114e+03 5.44322e-03 1.31767e-01
 23   193 -1.12492e+03 5.22390e-03 1.32399e-01
 24   232 -1.14509e+03 4.91139e-03 1.29989e-01
 25   281 -1.11644e+03 5.47847e-03 1.33132e-01
 26   339 -1.14184e+03 5.12661e-03 1.31947e-01
 27   409 -1.14909e+03 5.57636e-03 1.33992e-01
 28   494 -1.13938e+03 5.03801e-03 1.29964e-01
 29   596 -1.11168e+03 5.10297e-03 1.31110e-01
 30   719 -1.13656e+03 4.93856e-03 1.29608e-01
 31   868 -1.12391e+03 5.25604e-03 1.31534e-01
 32  1048 -1.11162e+03 5.04976e-03 1.31183e-01
 33  1264 -1.12966e+03 5.05209e-03 1.30681e-01
 34  1526 -1.12620e+03 4.86436e-03 1.30050e-01
 35  1842 -1.12313e+03 4.84082e-03 1.29867e-01
 36  2222 -1.11543e+03 4.90138e-03 1.30037e-01
 37  2682 -1.13443e+03 4.92961e-03 1.30328e-01
 38  3237 -1.10844e+03 4.93030e-03 1.30352e-01
 39  3906 -1.13494e+03 4.93001e-03 1.30345e-01
 40  4714 -1.11523e+03 4.92974e-03 1.30340e-01
 41  5689 -1.12418e+03 4.93086e-03 1.30348e-01
 42  6866 -1.13736e+03 4.93055e-03 1.30338e-01
 43  8286 -1.11747e+03 4.93128e-03 1.30337e-01
 44 10000 -1.14008e+03 4.93443e-03 1.30350e-01
