i, epoch, loss, l2_err, h1_err
  0     1 -7.33995e+01 1.03283e+00 1.12652e+00
  1     2 -1.42075e+02 1.04578e+00 1.22763e+00
  2     3 -2.07374e+02 1.04915e+00 1.32364e+00
  3     4 -2.67452e+02 1.04709e+00 1.40289e+00
  4     5 -3.31219e+02 1.04231e+00 1.47028e+00
  5     6 -3.85869e+02 1.03510e+00 1.52162e+00
  6     7 -4.43939e+02 1.02603e+00 1.56065e+00
  7     9 -5.43304e+02 1.00201e+00 1.60566e+00
  8    11 -6.35510e+02 9.71799e-01 1.62226e+00
  9    13 -7.11117e+02 9.36741e-01 1.62100e+00
 10    16 -8.09469e+02 8.75595e-01 1.58755e+00
 11    20 -9.11500e+02 7.81511e-01 1.49601e+00
 12    24 -1.00026e+03 6.79163e-01 1.36615e+00
 13    29 -1.06240e+03 5.47783e-01 1.16908e+00
 14    35 -1.10400e+03 3.95538e-01 9.16928e-01
 15    42 -1.10963e+03 2.38040e-01 6.40882e-01
 16    51 -1.14623e+03 8.80392e-02 3.66967e-01
 17    62 -1.12092e+03 3.82987e-02 2.26380e-01
 18    75 -1.13493e+03 4.28590e-02 1.73846e-01
 19    91 -1.13561e+03 1.21459e-02 1.27418e-01
 20   109 -1.14349e+03 3.89531e-03 1.17984e-01
 21   132 -1.12197e+03 3.41281e-03 1.17601e-01
 22   159 -1.13218e+03 3.58315e-03 1.17661e-01
 23   193 -1.12397e+03 3.08148e-03 1.16574e-01
 24   232 -1.14454e+03 3.16971e-03 1.16443e-01
 25   281 -1.11863e+03 3.30441e-03 1.16350e-01
 26   339 -1.14177e+03 3.22283e-03 1.17019e-01
 27   409 -1.14927e+03 3.03599e-03 1.15540e-01
 28   494 -1.13518e+03 3.08459e-03 1.14132e-01
 29   596 -1.11240e+03 2.73614e-03 1.12606e-01
 30   719 -1.13610e+03 2.76323e-03 1.11954e-01
 31   868 -1.12645e+03 2.95301e-03 1.14810e-01
 32  1048 -1.11303e+03 2.68586e-03 1.11967e-01
 33  1264 -1.13118e+03 2.54059e-03 1.10643e-01
 34  1526 -1.12600e+03 2.51539e-03 1.11331e-01
 35  1842 -1.12513e+03 2.43439e-03 1.10638e-01
 36  2222 -1.11335e+03 2.48556e-03 1.11111e-01
 37  2682 -1.13069e+03 2.51453e-03 1.11511e-01
 38  3237 -1.10968e+03 2.51446e-03 1.11477e-01
 39  3906 -1.13463e+03 2.51441e-03 1.11460e-01
 40  4714 -1.11582e+03 2.51388e-03 1.11447e-01
 41  5689 -1.12103e+03 2.51463e-03 1.11442e-01
 42  6866 -1.13932e+03 2.51385e-03 1.11425e-01
 43  8286 -1.11786e+03 2.51329e-03 1.11406e-01
 44 10000 -1.13884e+03 2.51404e-03 1.11395e-01
