i, epoch, loss, l2_err, h1_err
  0     1 -7.23294e+01 9.33005e-01 9.36316e-01
  1     2 -1.40941e+02 8.99733e-01 9.04784e-01
  2     3 -2.08750e+02 8.66620e-01 8.73500e-01
  3     4 -2.72145e+02 8.33674e-01 8.42482e-01
  4     5 -3.29494e+02 8.00943e-01 8.11728e-01
  5     6 -3.90683e+02 7.68448e-01 7.81278e-01
  6     7 -4.44449e+02 7.36198e-01 7.51180e-01
  7     9 -5.50608e+02 6.72703e-01 6.92266e-01
  8    11 -6.45800e+02 6.10802e-01 6.35275e-01
  9    13 -7.21405e+02 5.50753e-01 5.80523e-01
 10    16 -8.19157e+02 4.64922e-01 5.03548e-01
 11    20 -9.36277e+02 3.60038e-01 4.12584e-01
 12    24 -1.01717e+03 2.68555e-01 3.37478e-01
 13    29 -1.06300e+03 1.75554e-01 2.68368e-01
 14    35 -1.11838e+03 9.64748e-02 2.22109e-01
 15    42 -1.11195e+03 5.22578e-02 2.09757e-01
 16    51 -1.13221e+03 5.66731e-02 2.22882e-01
 17    62 -1.11408e+03 6.58074e-02 2.31551e-01
 18    75 -1.15680e+03 5.48628e-02 2.19278e-01
 19    91 -1.12481e+03 3.53128e-02 1.99708e-01
 20   109 -1.12562e+03 2.97474e-02 1.94600e-01
 21   132 -1.13663e+03 3.22719e-02 1.98055e-01
 22   159 -1.15499e+03 3.11351e-02 1.95915e-01
 23   193 -1.12208e+03 3.09975e-02 1.95996e-01
 24   232 -1.15053e+03 3.09650e-02 1.96022e-01
 25   281 -1.14030e+03 3.10677e-02 1.96089e-01
 26   339 -1.12693e+03 3.05745e-02 1.95428e-01
 27   409 -1.12406e+03 3.07654e-02 1.95554e-01
 28   494 -1.12478e+03 3.15891e-02 1.96954e-01
 29   596 -1.14348e+03 3.05326e-02 1.95089e-01
 30   719 -1.12756e+03 3.13891e-02 1.96580e-01
 31   868 -1.13197e+03 3.09690e-02 1.95842e-01
 32  1048 -1.12636e+03 3.11137e-02 1.96162e-01
 33  1264 -1.13487e+03 3.14055e-02 1.96661e-01
 34  1526 -1.13478e+03 3.14342e-02 1.96758e-01
 35  1842 -1.12186e+03 3.11185e-02 1.96179e-01
 36  2222 -1.11378e+03 3.12087e-02 1.96331e-01
 37  2682 -1.14120e+03 3.12307e-02 1.96362e-01
 38  3237 -1.14623e+03 3.12340e-02 1.96366e-01
 39  3906 -1.11663e+03 3.12348e-02 1.96369e-01
 40  4714 -1.13418e+03 3.12378e-02 1.96374e-01
 41  5689 -1.11881e+03 3.12413e-02 1.96382e-01
 42  6866 -1.13142e+03 3.12423e-02 1.96385e-01
 43  8286 -1.13457e+03 3.12447e-02 1.96391e-01
 44 10000 -1.12308e+03 3.12404e-02 1.96389e-01
