i, epoch, loss, l2_err, h1_err
  0     1 -7.35425e+01 1.03215e+00 1.12520e+00
  1     2 -1.43107e+02 1.04370e+00 1.22666e+00
  2     3 -2.10050e+02 1.04535e+00 1.32196e+00
  3     4 -2.69052e+02 1.04366e+00 1.40229e+00
  4     5 -3.30261e+02 1.03903e+00 1.46945e+00
  5     6 -3.87210e+02 1.03177e+00 1.52112e+00
  6     7 -4.39553e+02 1.02234e+00 1.55882e+00
  7     9 -5.40772e+02 9.98198e-01 1.60220e+00
  8    11 -6.36848e+02 9.68281e-01 1.61764e+00
  9    13 -7.10835e+02 9.32745e-01 1.61129e+00
 10    16 -8.20474e+02 8.70173e-01 1.57327e+00
 11    20 -9.29191e+02 7.75364e-01 1.48031e+00
 12    24 -9.99476e+02 6.72672e-01 1.34806e+00
 13    29 -1.04639e+03 5.40810e-01 1.14885e+00
 14    35 -1.08493e+03 3.88601e-01 8.99362e-01
 15    42 -1.11885e+03 2.32582e-01 6.24034e-01
 16    51 -1.11752e+03 8.54673e-02 3.57493e-01
 17    62 -1.13606e+03 4.06350e-02 2.25165e-01
 18    75 -1.12012e+03 4.28106e-02 1.73281e-01
 19    91 -1.12548e+03 1.15767e-02 1.26194e-01
 20   109 -1.11682e+03 3.64959e-03 1.19091e-01
 21   132 -1.11538e+03 3.51726e-03 1.19255e-01
 22   159 -1.11469e+03 3.36385e-03 1.14557e-01
 23   193 -1.12670e+03 3.21878e-03 1.16658e-01
 24   232 -1.13061e+03 3.07701e-03 1.14704e-01
 25   281 -1.13912e+03 3.21911e-03 1.15380e-01
 26   339 -1.13183e+03 3.10599e-03 1.14981e-01
 27   409 -1.14741e+03 3.22144e-03 1.15409e-01
 28   494 -1.14559e+03 3.45998e-03 1.18387e-01
 29   596 -1.15070e+03 3.45183e-03 1.16764e-01
 30   719 -1.12487e+03 3.25926e-03 1.20973e-01
 31   868 -1.13791e+03 2.56345e-03 1.12762e-01
 32  1048 -1.13191e+03 2.70099e-03 1.12830e-01
 33  1264 -1.13340e+03 2.58799e-03 1.11733e-01
 34  1526 -1.13912e+03 2.58597e-03 1.11359e-01
 35  1842 -1.12788e+03 2.59301e-03 1.11920e-01
 36  2222 -1.12802e+03 2.47809e-03 1.10967e-01
 37  2682 -1.12802e+03 2.50211e-03 1.11164e-01
 38  3237 -1.12320e+03 2.49697e-03 1.11086e-01
 39  3906 -1.11869e+03 2.49771e-03 1.11100e-01
 40  4714 -1.12393e+03 2.49742e-03 1.11096e-01
 41  5689 -1.12288e+03 2.49729e-03 1.11090e-01
 42  6866 -1.13009e+03 2.49794e-03 1.11099e-01
 43  8286 -1.11910e+03 2.49750e-03 1.11097e-01
 44 10000 -1.14918e+03 2.49798e-03 1.11110e-01
