i, epoch, loss, l2_err, h1_err
  0     1 -7.37048e+01 1.00094e+00 1.04911e+00
  1     2 -1.42691e+02 1.00062e+00 1.09998e+00
  2     3 -2.10523e+02 9.98079e-01 1.15758e+00
  3     4 -2.74032e+02 9.93199e-01 1.21515e+00
  4     5 -3.30307e+02 9.85012e-01 1.26611e+00
  5     6 -3.91624e+02 9.74142e-01 1.30898e+00
  6     7 -4.44090e+02 9.60281e-01 1.34151e+00
  7     9 -5.49699e+02 9.25872e-01 1.38048e+00
  8    11 -6.43721e+02 8.83959e-01 1.39109e+00
  9    13 -7.16826e+02 8.36895e-01 1.38043e+00
 10    16 -8.15425e+02 7.60807e-01 1.33384e+00
 11    20 -9.28921e+02 6.54988e-01 1.23355e+00
 12    24 -1.01126e+03 5.50156e-01 1.10354e+00
 13    29 -1.06057e+03 4.24808e-01 9.15242e-01
 14    35 -1.11616e+03 2.88571e-01 6.85989e-01
 15    42 -1.11458e+03 1.61343e-01 4.58080e-01
 16    51 -1.13235e+03 6.21421e-02 2.84285e-01
 17    62 -1.11545e+03 3.38620e-02 2.08557e-01
 18    75 -1.15799e+03 2.35683e-02 1.56077e-01
 19    91 -1.12782e+03 1.16491e-02 1.35780e-01
 20   109 -1.12881e+03 5.50671e-03 1.28538e-01
 21   132 -1.13669e+03 5.43546e-03 1.29446e-01
 22   159 -1.15728e+03 6.34297e-03 1.30403e-01
 23   193 -1.12389e+03 5.81996e-03 1.28538e-01
 24   232 -1.15463e+03 5.80792e-03 1.28545e-01
 25   281 -1.14058e+03 6.37103e-03 1.30350e-01
 26   339 -1.13079e+03 5.88630e-03 1.30006e-01
 27   409 -1.12846e+03 6.12287e-03 1.29116e-01
 28   494 -1.12512e+03 5.81841e-03 1.29337e-01
 29   596 -1.14375e+03 5.51930e-03 1.28405e-01
 30   719 -1.12738e+03 5.47757e-03 1.28507e-01
 31   868 -1.13780e+03 6.30936e-03 1.31161e-01
 32  1048 -1.12680e+03 5.75683e-03 1.28655e-01
 33  1264 -1.13788e+03 6.00804e-03 1.28949e-01
 34  1526 -1.13573e+03 5.77297e-03 1.28757e-01
 35  1842 -1.12247e+03 5.80632e-03 1.28761e-01
 36  2222 -1.11564e+03 5.77435e-03 1.28694e-01
 37  2682 -1.14438e+03 5.77782e-03 1.28683e-01
 38  3237 -1.14777e+03 5.78727e-03 1.28707e-01
 39  3906 -1.12047e+03 5.78637e-03 1.28704e-01
 40  4714 -1.13267e+03 5.78593e-03 1.28698e-01
 41  5689 -1.11934e+03 5.78882e-03 1.28710e-01
 42  6866 -1.13121e+03 5.79266e-03 1.28724e-01
 43  8286 -1.13487e+03 5.79536e-03 1.28739e-01
 44 10000 -1.12271e+03 5.79514e-03 1.28722e-01
