i, epoch, loss, l2_err, h1_err
  0     1 -7.29965e+01 1.00085e+00 1.05043e+00
  1     2 -1.41916e+02 1.00133e+00 1.10205e+00
  2     3 -2.08669e+02 9.99863e-01 1.16117e+00
  3     4 -2.69307e+02 9.95572e-01 1.22075e+00
  4     5 -3.35229e+02 9.87906e-01 1.27347e+00
  5     6 -3.89948e+02 9.77192e-01 1.31533e+00
  6     7 -4.48763e+02 9.63363e-01 1.34715e+00
  7     9 -5.49007e+02 9.28612e-01 1.38546e+00
  8    11 -6.44061e+02 8.86567e-01 1.39549e+00
  9    13 -7.19257e+02 8.39403e-01 1.38521e+00
 10    16 -8.21222e+02 7.62375e-01 1.33782e+00
 11    20 -9.24891e+02 6.54965e-01 1.23308e+00
 12    24 -1.00824e+03 5.47557e-01 1.09856e+00
 13    29 -1.06543e+03 4.19812e-01 9.10139e-01
 14    35 -1.11293e+03 2.84064e-01 6.80638e-01
 15    42 -1.11378e+03 1.57050e-01 4.51279e-01
 16    51 -1.14496e+03 5.80201e-02 2.76953e-01
 17    62 -1.12656e+03 3.67690e-02 2.10785e-01
 18    75 -1.12641e+03 2.46907e-02 1.58434e-01
 19    91 -1.13828e+03 1.20472e-02 1.35697e-01
 20   109 -1.14408e+03 6.01923e-03 1.30177e-01
 21   132 -1.12325e+03 6.40460e-03 1.30943e-01
 22   159 -1.13232e+03 6.47014e-03 1.31393e-01
 23   193 -1.12409e+03 5.69851e-03 1.29616e-01
 24   232 -1.14426e+03 5.66043e-03 1.29020e-01
 25   281 -1.11750e+03 6.20480e-03 1.30087e-01
 26   339 -1.14357e+03 5.60990e-03 1.28294e-01
 27   409 -1.14765e+03 6.45049e-03 1.29847e-01
 28   494 -1.14066e+03 5.90036e-03 1.28615e-01
 29   596 -1.11190e+03 5.93686e-03 1.29476e-01
 30   719 -1.13447e+03 5.99470e-03 1.29035e-01
 31   868 -1.12556e+03 6.14632e-03 1.30003e-01
 32  1048 -1.10853e+03 6.03795e-03 1.29861e-01
 33  1264 -1.13395e+03 5.93511e-03 1.29003e-01
 34  1526 -1.12904e+03 5.69535e-03 1.28413e-01
 35  1842 -1.12508e+03 5.71120e-03 1.28444e-01
 36  2222 -1.11339e+03 5.80772e-03 1.28806e-01
 37  2682 -1.13466e+03 5.86580e-03 1.28966e-01
 38  3237 -1.10863e+03 5.85770e-03 1.28923e-01
 39  3906 -1.13534e+03 5.85470e-03 1.28907e-01
 40  4714 -1.11583e+03 5.85261e-03 1.28897e-01
 41  5689 -1.12225e+03 5.85160e-03 1.28890e-01
 42  6866 -1.13796e+03 5.84748e-03 1.28870e-01
 43  8286 -1.11824e+03 5.84603e-03 1.28860e-01
 44 10000 -1.13985e+03 5.84514e-03 1.28857e-01
