i, epoch, loss, l2_err, h1_err
  0     1 -7.00971e+01 9.34402e-01 9.37672e-01
  1     2 -1.36678e+02 9.01770e-01 9.06790e-01
  2     3 -2.02529e+02 8.69287e-01 8.76147e-01
  3     4 -2.64544e+02 8.36979e-01 8.45777e-01
  4     5 -3.21169e+02 8.04864e-01 8.15682e-01
  5     6 -3.80851e+02 7.72968e-01 7.85905e-01
  6     7 -4.32586e+02 7.41318e-01 7.56478e-01
  7     9 -5.37775e+02 6.78927e-01 6.98872e-01
  8    11 -6.31979e+02 6.18043e-01 6.43256e-01
  9    13 -7.06586e+02 5.58943e-01 5.89999e-01
 10    16 -8.04098e+02 4.74368e-01 5.15415e-01
 11    20 -9.21065e+02 3.71059e-01 4.28282e-01
 12    24 -1.00383e+03 2.81371e-01 3.58191e-01
 13    29 -1.05050e+03 1.92685e-01 2.97400e-01
 14    35 -1.10903e+03 1.25141e-01 2.59881e-01
 15    42 -1.10342e+03 9.56415e-02 2.46882e-01
 16    51 -1.12479e+03 8.71515e-02 2.45180e-01
 17    62 -1.10915e+03 7.23980e-02 2.42743e-01
 18    75 -1.15223e+03 5.33826e-02 2.35082e-01
 19    91 -1.12060e+03 4.48635e-02 2.27750e-01
 20   109 -1.12135e+03 4.50764e-02 2.25326e-01
 21   132 -1.13267e+03 4.52437e-02 2.25448e-01
 22   159 -1.15157e+03 4.52458e-02 2.25410e-01
 23   193 -1.11802e+03 4.53284e-02 2.25312e-01
 24   232 -1.14649e+03 4.52123e-02 2.25367e-01
 25   281 -1.13518e+03 4.51162e-02 2.25401e-01
 26   339 -1.12365e+03 4.53658e-02 2.25532e-01
 27   409 -1.11995e+03 4.52372e-02 2.25210e-01
 28   494 -1.12067e+03 4.51497e-02 2.25337e-01
 29   596 -1.13743e+03 4.53579e-02 2.25391e-01
 30   719 -1.12281e+03 4.52739e-02 2.25375e-01
 31   868 -1.12850e+03 4.51682e-02 2.25336e-01
 32  1048 -1.12114e+03 4.52964e-02 2.25411e-01
 33  1264 -1.12926e+03 4.52060e-02 2.25284e-01
 34  1526 -1.13002e+03 4.52388e-02 2.25359e-01
 35  1842 -1.11781e+03 4.52448e-02 2.25337e-01
 36  2222 -1.11068e+03 4.51854e-02 2.25306e-01
 37  2682 -1.13814e+03 4.52232e-02 2.25324e-01
 38  3237 -1.14253e+03 4.52290e-02 2.25327e-01
 39  3906 -1.11180e+03 4.52293e-02 2.25328e-01
 40  4714 -1.12905e+03 4.52306e-02 2.25328e-01
 41  5689 -1.11571e+03 4.52319e-02 2.25329e-01
 42  6866 -1.12638e+03 4.52324e-02 2.25329e-01
 43  8286 -1.13076e+03 4.52359e-02 2.25332e-01
 44 10000 -1.11689e+03 4.52413e-02 2.25334e-01
