i, epoch, loss, l2_err, h1_err
  0     1 -7.34200e+01 1.02240e+00 1.09444e+00
  1     2 -1.42467e+02 1.03258e+00 1.17820e+00
  2     3 -2.08661e+02 1.03896e+00 1.26635e+00
  3     4 -2.68559e+02 1.04051e+00 1.34759e+00
  4     5 -3.34102e+02 1.03712e+00 1.41676e+00
  5     6 -3.88230e+02 1.03047e+00 1.47152e+00
  6     7 -4.46477e+02 1.02124e+00 1.51504e+00
  7     9 -5.45574e+02 9.95532e-01 1.56826e+00
  8    11 -6.40153e+02 9.61390e-01 1.58937e+00
  9    13 -7.13362e+02 9.20171e-01 1.58562e+00
 10    16 -8.15681e+02 8.48194e-01 1.53930e+00
 11    20 -9.19494e+02 7.41286e-01 1.42699e+00
 12    24 -1.00236e+03 6.29223e-01 1.27562e+00
 13    29 -1.06370e+03 4.89801e-01 1.05672e+00
 14    35 -1.10650e+03 3.35013e-01 7.95798e-01
 15    42 -1.11126e+03 1.85513e-01 5.42085e-01
 16    51 -1.14084e+03 6.30594e-02 3.25285e-01
 17    62 -1.12208e+03 4.16325e-02 2.21208e-01
 18    75 -1.12920e+03 3.21780e-02 1.62825e-01
 19    91 -1.13374e+03 9.97657e-03 1.34455e-01
 20   109 -1.14395e+03 4.53524e-03 1.27388e-01
 21   132 -1.12275e+03 4.54429e-03 1.27749e-01
 22   159 -1.13118e+03 4.81662e-03 1.27023e-01
 23   193 -1.12221e+03 4.41840e-03 1.26763e-01
 24   232 -1.14443e+03 4.21831e-03 1.25081e-01
 25   281 -1.11936e+03 4.70208e-03 1.27536e-01
 26   339 -1.14289e+03 4.45559e-03 1.26410e-01
 27   409 -1.14547e+03 4.64705e-03 1.27811e-01
 28   494 -1.13810e+03 4.31562e-03 1.24227e-01
 29   596 -1.11166e+03 4.24949e-03 1.24971e-01
 30   719 -1.13599e+03 4.13739e-03 1.23850e-01
 31   868 -1.12338e+03 4.40551e-03 1.26356e-01
 32  1048 -1.11355e+03 4.28938e-03 1.25391e-01
 33  1264 -1.13099e+03 4.10163e-03 1.23988e-01
 34  1526 -1.12702e+03 3.97296e-03 1.23898e-01
 35  1842 -1.12062e+03 3.93410e-03 1.23535e-01
 36  2222 -1.11506e+03 4.01448e-03 1.23929e-01
 37  2682 -1.13313e+03 4.05722e-03 1.24366e-01
 38  3237 -1.10724e+03 4.05519e-03 1.24366e-01
 39  3906 -1.13582e+03 4.05451e-03 1.24347e-01
 40  4714 -1.11962e+03 4.05406e-03 1.24337e-01
 41  5689 -1.11929e+03 4.05468e-03 1.24336e-01
 42  6866 -1.13723e+03 4.05372e-03 1.24316e-01
 43  8286 -1.11777e+03 4.05340e-03 1.24304e-01
 44 10000 -1.13985e+03 4.05548e-03 1.24303e-01
