iteration	loss
0	0.000000e+00
1	-7.172717e+01
2	-1.413499e+02
3	-2.088165e+02
4	-2.702834e+02
5	-3.312116e+02
6	-3.913226e+02
7	-4.477655e+02
8	-4.977080e+02
9	-5.491549e+02
10	-5.977538e+02
11	-6.431801e+02
12	-6.885378e+02
13	-7.175704e+02
14	-7.632377e+02
15	-8.024046e+02
16	-8.280608e+02
17	-8.628401e+02
18	-8.800682e+02
19	-9.073266e+02
20	-9.357868e+02
21	-9.595798e+02
22	-9.805381e+02
23	-9.964783e+02
24	-1.021978e+03
25	-1.023910e+03
26	-1.032580e+03
27	-1.059601e+03
28	-1.062119e+03
29	-1.069362e+03
30	-1.074954e+03
31	-1.084173e+03
32	-1.091689e+03
33	-1.067793e+03
34	-1.103466e+03
35	-1.094356e+03
36	-1.108812e+03
37	-1.122700e+03
38	-1.104781e+03
39	-1.138335e+03
40	-1.103063e+03
41	-1.097683e+03
42	-1.129452e+03
43	-1.130676e+03
44	-1.122864e+03
45	-1.135379e+03
46	-1.124130e+03
47	-1.108183e+03
48	-1.117745e+03
49	-1.109008e+03
50	-1.120476e+03
51	-1.136166e+03
52	-1.117511e+03
53	-1.131254e+03
54	-1.126563e+03
55	-1.142136e+03
56	-1.128043e+03
57	-1.119820e+03
58	-1.125381e+03
59	-1.139871e+03
60	-1.112500e+03
61	-1.116180e+03
62	-1.120419e+03
63	-1.120876e+03
64	-1.141209e+03
65	-1.113286e+03
66	-1.125962e+03
67	-1.122946e+03
68	-1.120234e+03
69	-1.148243e+03
70	-1.130578e+03
71	-1.118141e+03
72	-1.133204e+03
73	-1.141020e+03
74	-1.111794e+03
75	-1.139019e+03
76	-1.125677e+03
77	-1.138175e+03
78	-1.118519e+03
79	-1.133686e+03
80	-1.141519e+03
81	-1.118230e+03
82	-1.128795e+03
83	-1.130154e+03
84	-1.158989e+03
85	-1.116240e+03
86	-1.118812e+03
87	-1.130539e+03
88	-1.103091e+03
89	-1.137932e+03
90	-1.118009e+03
91	-1.124342e+03
92	-1.146792e+03
93	-1.122757e+03
94	-1.109339e+03
95	-1.138684e+03
96	-1.113762e+03
97	-1.143940e+03
98	-1.129311e+03
99	-1.138178e+03
100	-1.127998e+03
101	-1.131044e+03
102	-1.115025e+03
103	-1.136539e+03
104	-1.126074e+03
105	-1.132149e+03
106	-1.139799e+03
107	-1.132387e+03
108	-1.129586e+03
109	-1.118510e+03
110	-1.141878e+03
111	-1.105504e+03
112	-1.148712e+03
