i, epoch, loss, l2_err, h1_err
  0     1 -7.18496e+01 9.43160e-01 9.50412e-01
  1     2 -1.40816e+02 9.13794e-01 9.27333e-01
  2     3 -2.07376e+02 8.84468e-01 9.06205e-01
  3     4 -2.68463e+02 8.55099e-01 8.86672e-01
  4     5 -3.34814e+02 8.25712e-01 8.68037e-01
  5     6 -3.90332e+02 7.96235e-01 8.49758e-01
  6     7 -4.50309e+02 7.66705e-01 8.31142e-01
  7     9 -5.51602e+02 7.07614e-01 7.91952e-01
  8    11 -6.47610e+02 6.49297e-01 7.51434e-01
  9    13 -7.24381e+02 5.92292e-01 7.10205e-01
 10    16 -8.27916e+02 5.10089e-01 6.48473e-01
 11    20 -9.30480e+02 4.08030e-01 5.69237e-01
 12    24 -1.01570e+03 3.16111e-01 4.94204e-01
 13    29 -1.06980e+03 2.17023e-01 4.06307e-01
 14    35 -1.11299e+03 1.23004e-01 3.07617e-01
 15    42 -1.11282e+03 5.11803e-02 2.19476e-01
 16    51 -1.14155e+03 4.20125e-02 1.88657e-01
 17    62 -1.12192e+03 5.45642e-02 2.00184e-01
 18    75 -1.12762e+03 3.93250e-02 1.85239e-01
 19    91 -1.13462e+03 2.29616e-02 1.75138e-01
 20   109 -1.14310e+03 1.94669e-02 1.73108e-01
 21   132 -1.12327e+03 2.02076e-02 1.72530e-01
 22   159 -1.13391e+03 1.98514e-02 1.72165e-01
 23   193 -1.12418e+03 1.90304e-02 1.70457e-01
 24   232 -1.14439e+03 1.92320e-02 1.70864e-01
 25   281 -1.11873e+03 1.92773e-02 1.70788e-01
 26   339 -1.14225e+03 1.90803e-02 1.70201e-01
 27   409 -1.14839e+03 1.98146e-02 1.71853e-01
 28   494 -1.14044e+03 1.86135e-02 1.69544e-01
 29   596 -1.11098e+03 1.95857e-02 1.71660e-01
 30   719 -1.13606e+03 2.05730e-02 1.73145e-01
 31   868 -1.12622e+03 1.96214e-02 1.71614e-01
 32  1048 -1.11075e+03 1.97767e-02 1.71851e-01
 33  1264 -1.13229e+03 1.98568e-02 1.71895e-01
 34  1526 -1.12728e+03 1.94347e-02 1.71227e-01
 35  1842 -1.12127e+03 1.96524e-02 1.71562e-01
 36  2222 -1.11411e+03 1.95307e-02 1.71346e-01
 37  2682 -1.13311e+03 1.96318e-02 1.71542e-01
 38  3237 -1.10666e+03 1.96255e-02 1.71529e-01
 39  3906 -1.13507e+03 1.96196e-02 1.71518e-01
 40  4714 -1.11400e+03 1.96188e-02 1.71515e-01
 41  5689 -1.12066e+03 1.96219e-02 1.71520e-01
 42  6866 -1.13519e+03 1.96153e-02 1.71506e-01
 43  8286 -1.11599e+03 1.96146e-02 1.71500e-01
 44 10000 -1.14002e+03 1.96127e-02 1.71496e-01
