iteration	loss
0	0.000000e+00
1	-7.295821e+01
2	-1.424565e+02
3	-2.098127e+02
4	-2.713080e+02
5	-3.303561e+02
6	-3.870133e+02
7	-4.515089e+02
8	-4.969528e+02
9	-5.476392e+02
10	-5.976662e+02
11	-6.334842e+02
12	-6.836521e+02
13	-7.272125e+02
14	-7.599603e+02
15	-7.963509e+02
16	-8.218000e+02
17	-8.595384e+02
18	-8.742523e+02
19	-9.079954e+02
20	-9.280644e+02
21	-9.462431e+02
22	-9.758937e+02
23	-9.996050e+02
24	-1.000725e+03
25	-1.006724e+03
26	-1.031410e+03
27	-1.041477e+03
28	-1.064920e+03
29	-1.064713e+03
30	-1.078112e+03
31	-1.083478e+03
32	-1.062863e+03
33	-1.117920e+03
34	-1.091481e+03
35	-1.102748e+03
36	-1.102597e+03
37	-1.114946e+03
38	-1.131544e+03
39	-1.126857e+03
40	-1.115303e+03
41	-1.125159e+03
42	-1.139411e+03
43	-1.105390e+03
44	-1.135723e+03
45	-1.132535e+03
46	-1.127252e+03
47	-1.131353e+03
48	-1.142267e+03
49	-1.141152e+03
50	-1.128839e+03
51	-1.136737e+03
52	-1.128188e+03
53	-1.109884e+03
54	-1.118970e+03
55	-1.135858e+03
56	-1.117448e+03
57	-1.138323e+03
58	-1.114739e+03
59	-1.141905e+03
60	-1.111227e+03
61	-1.121589e+03
62	-1.122430e+03
63	-1.124734e+03
64	-1.130033e+03
65	-1.137938e+03
66	-1.140461e+03
67	-1.124727e+03
68	-1.137237e+03
69	-1.126076e+03
70	-1.147768e+03
71	-1.123522e+03
72	-1.133644e+03
73	-1.136695e+03
74	-1.123203e+03
75	-1.121717e+03
76	-1.125136e+03
77	-1.140194e+03
78	-1.127388e+03
79	-1.139427e+03
80	-1.115975e+03
81	-1.139421e+03
82	-1.136676e+03
83	-1.150352e+03
84	-1.140983e+03
85	-1.130050e+03
86	-1.130215e+03
87	-1.134847e+03
88	-1.132013e+03
89	-1.127009e+03
90	-1.112716e+03
91	-1.140524e+03
92	-1.142568e+03
93	-1.143271e+03
94	-1.130117e+03
95	-1.136638e+03
96	-1.147383e+03
97	-1.132688e+03
98	-1.131787e+03
99	-1.133913e+03
100	-1.134116e+03
101	-1.103775e+03
102	-1.126949e+03
103	-1.122332e+03
104	-1.132678e+03
105	-1.127408e+03
106	-1.134228e+03
107	-1.117650e+03
108	-1.103480e+03
109	-1.134789e+03
110	-1.132590e+03
111	-1.118962e+03
112	-1.129817e+03
113	-1.157250e+03
114	-1.123739e+03
115	-1.152846e+03
116	-1.144299e+03
117	-1.145162e+03
118	-1.118527e+03
119	-1.152558e+03
120	-1.128211e+03
121	-1.134255e+03
122	-1.105975e+03
123	-1.135492e+03
124	-1.125595e+03
125	-1.131437e+03
126	-1.124578e+03
127	-1.134674e+03
128	-1.113648e+03
129	-1.144793e+03
130	-1.158327e+03
131	-1.141569e+03
132	-1.106955e+03
133	-1.120064e+03
134	-1.133791e+03
135	-1.135042e+03
136	-1.143462e+03
137	-1.112029e+03
138	-1.140347e+03
139	-1.140054e+03
140	-1.112142e+03
141	-1.125780e+03
142	-1.124591e+03
143	-1.121371e+03
144	-1.121510e+03
145	-1.145926e+03
146	-1.139615e+03
147	-1.139719e+03
148	-1.130511e+03
149	-1.114717e+03
150	-1.133811e+03
151	-1.142589e+03
152	-1.135515e+03
153	-1.133034e+03
154	-1.125085e+03
155	-1.119207e+03
156	-1.136620e+03
157	-1.128290e+03
158	-1.121447e+03
159	-1.123182e+03
160	-1.128805e+03
161	-1.155405e+03
162	-1.126806e+03
163	-1.116318e+03
164	-1.134827e+03
165	-1.144887e+03
166	-1.139354e+03
167	-1.118756e+03
168	-1.132018e+03
169	-1.133863e+03
170	-1.120060e+03
171	-1.131828e+03
172	-1.120471e+03
173	-1.125310e+03
174	-1.129483e+03
175	-1.133260e+03
176	-1.146919e+03
177	-1.139309e+03
178	-1.116839e+03
179	-1.120003e+03
180	-1.134286e+03
181	-1.145330e+03
182	-1.123149e+03
183	-1.144874e+03
184	-1.141936e+03
185	-1.104959e+03
186	-1.124835e+03
187	-1.121410e+03
188	-1.121070e+03
189	-1.151631e+03
190	-1.137751e+03
191	-1.133233e+03
192	-1.138404e+03
193	-1.143106e+03
194	-1.121125e+03
195	-1.112868e+03
196	-1.126093e+03
197	-1.113726e+03
198	-1.125586e+03
199	-1.138257e+03
200	-1.119189e+03
201	-1.121429e+03
202	-1.136380e+03
203	-1.139885e+03
204	-1.104970e+03
205	-1.130093e+03
206	-1.130095e+03
207	-1.109780e+03
208	-1.105508e+03
209	-1.125581e+03
210	-1.122624e+03
211	-1.142986e+03
212	-1.127907e+03
213	-1.126171e+03
214	-1.128374e+03
215	-1.125315e+03
216	-1.143169e+03
217	-1.125078e+03
218	-1.137874e+03
219	-1.132516e+03
220	-1.125199e+03
221	-1.134186e+03
222	-1.134284e+03
223	-1.131902e+03
224	-1.125965e+03
225	-1.128877e+03
226	-1.122282e+03
227	-1.125117e+03
228	-1.128942e+03
229	-1.132846e+03
