i, epoch, loss, l2_err, h1_err
  0     1 -7.35832e+01 1.02264e+00 1.09488e+00
  1     2 -1.44848e+02 1.03281e+00 1.17732e+00
  2     3 -2.10850e+02 1.03944e+00 1.26589e+00
  3     4 -2.72687e+02 1.04063e+00 1.34666e+00
  4     5 -3.32709e+02 1.03776e+00 1.41589e+00
  5     6 -3.92386e+02 1.03144e+00 1.47132e+00
  6     7 -4.47081e+02 1.02196e+00 1.51372e+00
  7     9 -5.48336e+02 9.96229e-01 1.56726e+00
  8    11 -6.34385e+02 9.61962e-01 1.58729e+00
  9    13 -7.17787e+02 9.19947e-01 1.57978e+00
 10    16 -8.20685e+02 8.47390e-01 1.53123e+00
 11    20 -9.21471e+02 7.40122e-01 1.41838e+00
 12    24 -9.92581e+02 6.27790e-01 1.26677e+00
 13    29 -1.06276e+03 4.88755e-01 1.05004e+00
 14    35 -1.09409e+03 3.34797e-01 7.90400e-01
 15    42 -1.11767e+03 1.87137e-01 5.44045e-01
 16    51 -1.12661e+03 6.76265e-02 3.30418e-01
 17    62 -1.12179e+03 4.06409e-02 2.13616e-01
 18    75 -1.14326e+03 3.18485e-02 1.59517e-01
 19    91 -1.12284e+03 1.05851e-02 1.31366e-01
 20   109 -1.14732e+03 4.72954e-03 1.27164e-01
 21   132 -1.13770e+03 4.26107e-03 1.24653e-01
 22   159 -1.13358e+03 4.71677e-03 1.28275e-01
 23   193 -1.13348e+03 4.32991e-03 1.26966e-01
 24   232 -1.13240e+03 4.15184e-03 1.25533e-01
 25   281 -1.13783e+03 4.99967e-03 1.30820e-01
 26   339 -1.14113e+03 4.14080e-03 1.24299e-01
 27   409 -1.10872e+03 4.30210e-03 1.24986e-01
 28   494 -1.11925e+03 4.74159e-03 1.27554e-01
 29   596 -1.14365e+03 4.43428e-03 1.27179e-01
 30   719 -1.12364e+03 4.18609e-03 1.24369e-01
 31   868 -1.11388e+03 4.15515e-03 1.24621e-01
 32  1048 -1.12096e+03 4.07178e-03 1.24701e-01
 33  1264 -1.12731e+03 4.01881e-03 1.24103e-01
 34  1526 -1.13051e+03 3.95570e-03 1.23449e-01
 35  1842 -1.11257e+03 4.01179e-03 1.23886e-01
 36  2222 -1.13200e+03 4.03703e-03 1.24209e-01
 37  2682 -1.12935e+03 4.03557e-03 1.24125e-01
 38  3237 -1.12699e+03 4.03310e-03 1.24089e-01
 39  3906 -1.14596e+03 4.03296e-03 1.24083e-01
 40  4714 -1.14038e+03 4.03291e-03 1.24082e-01
 41  5689 -1.12627e+03 4.03384e-03 1.24082e-01
 42  6866 -1.14831e+03 4.03422e-03 1.24088e-01
 43  8286 -1.11467e+03 4.03443e-03 1.24084e-01
 44 10000 -1.14968e+03 4.03481e-03 1.24085e-01
