i, epoch, loss, l2_err, h1_err
  0     1 -7.28966e+01 9.93483e-01 1.03673e+00
  1     2 -1.42169e+02 9.90145e-01 1.08183e+00
  2     3 -2.08731e+02 9.85775e-01 1.13641e+00
  3     4 -2.69519e+02 9.79297e-01 1.19214e+00
  4     5 -3.35560e+02 9.70046e-01 1.24271e+00
  5     6 -3.90590e+02 9.58229e-01 1.28640e+00
  6     7 -4.49913e+02 9.43584e-01 1.32082e+00
  7     9 -5.50475e+02 9.07595e-01 1.36392e+00
  8    11 -6.44645e+02 8.65232e-01 1.37495e+00
  9    13 -7.21184e+02 8.18672e-01 1.36362e+00
 10    16 -8.21248e+02 7.44286e-01 1.31496e+00
 11    20 -9.25541e+02 6.42450e-01 1.21425e+00
 12    24 -1.01042e+03 5.41362e-01 1.08972e+00
 13    29 -1.06716e+03 4.21962e-01 9.18954e-01
 14    35 -1.11028e+03 2.94373e-01 7.08476e-01
 15    42 -1.11244e+03 1.71566e-01 4.84940e-01
 16    51 -1.13931e+03 6.73090e-02 2.91686e-01
 17    62 -1.12218e+03 3.57667e-02 2.17688e-01
 18    75 -1.12966e+03 2.67397e-02 1.68504e-01
 19    91 -1.13709e+03 1.44828e-02 1.43894e-01
 20   109 -1.14372e+03 7.74266e-03 1.38478e-01
 21   132 -1.12409e+03 7.78678e-03 1.37548e-01
 22   159 -1.13019e+03 8.14223e-03 1.38888e-01
 23   193 -1.12451e+03 7.19922e-03 1.36215e-01
 24   232 -1.14344e+03 7.10063e-03 1.35838e-01
 25   281 -1.11938e+03 7.60489e-03 1.36449e-01
 26   339 -1.14095e+03 7.30425e-03 1.35329e-01
 27   409 -1.14715e+03 7.98295e-03 1.37152e-01
 28   494 -1.14124e+03 7.41563e-03 1.35962e-01
 29   596 -1.11192e+03 7.75991e-03 1.37157e-01
 30   719 -1.13470e+03 7.57775e-03 1.35348e-01
 31   868 -1.12604e+03 7.73277e-03 1.37250e-01
 32  1048 -1.11316e+03 7.84502e-03 1.37565e-01
 33  1264 -1.13132e+03 7.60938e-03 1.36496e-01
 34  1526 -1.12883e+03 7.29174e-03 1.35688e-01
 35  1842 -1.12634e+03 7.41430e-03 1.36016e-01
 36  2222 -1.11483e+03 7.50250e-03 1.36226e-01
 37  2682 -1.13323e+03 7.56425e-03 1.36417e-01
 38  3237 -1.10890e+03 7.54315e-03 1.36347e-01
 39  3906 -1.13853e+03 7.53344e-03 1.36308e-01
 40  4714 -1.11658e+03 7.53065e-03 1.36299e-01
 41  5689 -1.12274e+03 7.52919e-03 1.36296e-01
 42  6866 -1.13864e+03 7.52337e-03 1.36274e-01
 43  8286 -1.11764e+03 7.51946e-03 1.36265e-01
 44 10000 -1.14333e+03 7.51620e-03 1.36257e-01
