i, epoch, loss, l2_err, h1_err
  0     1 -7.32165e+01 1.01790e+00 1.08016e+00
  1     2 -1.43083e+02 1.02648e+00 1.15535e+00
  2     3 -2.08934e+02 1.03373e+00 1.24084e+00
  3     4 -2.72472e+02 1.03780e+00 1.32368e+00
  4     5 -3.32380e+02 1.03742e+00 1.39759e+00
  5     6 -3.88431e+02 1.03326e+00 1.45934e+00
  6     7 -4.48888e+02 1.02552e+00 1.50830e+00
  7     9 -5.48701e+02 1.00080e+00 1.56968e+00
  8    11 -6.34237e+02 9.65885e-01 1.59510e+00
  9    13 -7.13164e+02 9.23417e-01 1.59294e+00
 10    16 -8.15594e+02 8.49860e-01 1.55120e+00
 11    20 -9.24241e+02 7.40479e-01 1.44216e+00
 12    24 -9.96367e+02 6.25748e-01 1.28787e+00
 13    29 -1.07093e+03 4.83971e-01 1.06127e+00
 14    35 -1.10566e+03 3.27456e-01 7.90910e-01
 15    42 -1.12840e+03 1.78677e-01 5.39088e-01
 16    51 -1.11962e+03 6.00885e-02 3.32242e-01
 17    62 -1.12923e+03 3.84573e-02 2.19518e-01
 18    75 -1.12919e+03 3.09409e-02 1.67052e-01
 19    91 -1.13325e+03 9.19696e-03 1.38156e-01
 20   109 -1.13882e+03 5.42992e-03 1.34705e-01
 21   132 -1.13798e+03 5.10895e-03 1.30407e-01
 22   159 -1.12517e+03 5.52661e-03 1.34115e-01
 23   193 -1.13473e+03 5.02732e-03 1.31666e-01
 24   232 -1.14914e+03 5.60686e-03 1.34663e-01
 25   281 -1.11960e+03 5.22562e-03 1.34131e-01
 26   339 -1.13840e+03 5.24955e-03 1.31188e-01
 27   409 -1.12658e+03 5.48172e-03 1.34407e-01
 28   494 -1.12444e+03 5.11809e-03 1.31647e-01
 29   596 -1.11972e+03 5.01666e-03 1.31112e-01
 30   719 -1.11489e+03 4.73511e-03 1.28778e-01
 31   868 -1.15331e+03 5.11983e-03 1.31539e-01
 32  1048 -1.14547e+03 5.16195e-03 1.31547e-01
 33  1264 -1.13003e+03 5.06115e-03 1.31363e-01
 34  1526 -1.11429e+03 5.01540e-03 1.30996e-01
 35  1842 -1.11818e+03 5.00634e-03 1.30511e-01
 36  2222 -1.11381e+03 5.04839e-03 1.30882e-01
 37  2682 -1.11996e+03 5.01311e-03 1.30626e-01
 38  3237 -1.11959e+03 5.00212e-03 1.30594e-01
 39  3906 -1.12757e+03 5.00178e-03 1.30597e-01
 40  4714 -1.12986e+03 5.00146e-03 1.30599e-01
 41  5689 -1.11964e+03 5.00029e-03 1.30595e-01
 42  6866 -1.12569e+03 4.99735e-03 1.30581e-01
 43  8286 -1.13111e+03 4.99532e-03 1.30571e-01
 44 10000 -1.11824e+03 4.99343e-03 1.30566e-01
