i, epoch, loss, l2_err, h1_err
  0     1 -7.15499e+01 9.33141e-01 9.36497e-01
  1     2 -1.39323e+02 8.99893e-01 9.05039e-01
  2     3 -2.06646e+02 8.66794e-01 8.73819e-01
  3     4 -2.69644e+02 8.33879e-01 8.42883e-01
  4     5 -3.26508e+02 8.01192e-01 8.12238e-01
  5     6 -3.87441e+02 7.68737e-01 7.81914e-01
  6     7 -4.40879e+02 7.36530e-01 7.51938e-01
  7     9 -5.46294e+02 6.73073e-01 6.93270e-01
  8    11 -6.41643e+02 6.11256e-01 6.36636e-01
  9    13 -7.16180e+02 5.51333e-01 5.82382e-01
 10    16 -8.13394e+02 4.65708e-01 5.06313e-01
 11    20 -9.30595e+02 3.61143e-01 4.16973e-01
 12    24 -1.01253e+03 2.70281e-01 3.44074e-01
 13    29 -1.05820e+03 1.79529e-01 2.78281e-01
 14    35 -1.11651e+03 1.07132e-01 2.33713e-01
 15    42 -1.10977e+03 7.15373e-02 2.15043e-01
 16    51 -1.13016e+03 6.48618e-02 2.13712e-01
 17    62 -1.11325e+03 5.88024e-02 2.16964e-01
 18    75 -1.15569e+03 4.58417e-02 2.14402e-01
 19    91 -1.12287e+03 3.43484e-02 2.08256e-01
 20   109 -1.12511e+03 3.13871e-02 2.05662e-01
 21   132 -1.13579e+03 3.22600e-02 2.06215e-01
 22   159 -1.15421e+03 3.25781e-02 2.06430e-01
 23   193 -1.12137e+03 3.23286e-02 2.06307e-01
 24   232 -1.15077e+03 3.25481e-02 2.06656e-01
 25   281 -1.13883e+03 3.24751e-02 2.06643e-01
 26   339 -1.12704e+03 3.22524e-02 2.06320e-01
 27   409 -1.12370e+03 3.25722e-02 2.06511e-01
 28   494 -1.12373e+03 3.23663e-02 2.06338e-01
 29   596 -1.14173e+03 3.25993e-02 2.06415e-01
 30   719 -1.12649e+03 3.25584e-02 2.06569e-01
 31   868 -1.13338e+03 3.25651e-02 2.06522e-01
 32  1048 -1.12436e+03 3.26489e-02 2.06533e-01
 33  1264 -1.13357e+03 3.25054e-02 2.06552e-01
 34  1526 -1.13412e+03 3.25330e-02 2.06574e-01
 35  1842 -1.12016e+03 3.25706e-02 2.06575e-01
 36  2222 -1.11308e+03 3.25305e-02 2.06530e-01
 37  2682 -1.14100e+03 3.25577e-02 2.06537e-01
 38  3237 -1.14646e+03 3.25522e-02 2.06542e-01
 39  3906 -1.11526e+03 3.25505e-02 2.06544e-01
 40  4714 -1.13321e+03 3.25504e-02 2.06544e-01
 41  5689 -1.11778e+03 3.25499e-02 2.06544e-01
 42  6866 -1.12876e+03 3.25446e-02 2.06541e-01
 43  8286 -1.13371e+03 3.25389e-02 2.06534e-01
 44 10000 -1.12255e+03 3.25335e-02 2.06536e-01
