i, epoch, loss, l2_err, h1_err
  0     1 -7.33284e+01 1.02318e+00 1.10887e+00
  1     2 -1.43861e+02 1.03226e+00 1.20453e+00
  2     3 -2.10534e+02 1.03468e+00 1.29775e+00
  3     4 -2.73309e+02 1.03195e+00 1.37703e+00
  4     5 -3.32039e+02 1.02604e+00 1.44290e+00
  5     6 -3.88534e+02 1.01761e+00 1.49386e+00
  6     7 -4.43888e+02 1.00703e+00 1.53193e+00
  7     9 -5.42575e+02 9.80276e-01 1.57711e+00
  8    11 -6.28381e+02 9.46797e-01 1.59155e+00
  9    13 -7.15461e+02 9.07318e-01 1.58180e+00
 10    16 -8.16706e+02 8.39429e-01 1.53320e+00
 11    20 -9.26471e+02 7.38827e-01 1.42435e+00
 12    24 -9.82478e+02 6.33278e-01 1.28266e+00
 13    29 -1.07420e+03 5.01702e-01 1.08238e+00
 14    35 -1.09527e+03 3.54873e-01 8.39203e-01
 15    42 -1.10159e+03 2.10901e-01 5.85113e-01
 16    51 -1.11079e+03 8.34916e-02 3.48024e-01
 17    62 -1.11818e+03 3.47341e-02 2.30027e-01
 18    75 -1.13248e+03 2.78444e-02 1.58752e-01
 19    91 -1.12030e+03 1.15781e-02 1.23658e-01
 20   109 -1.13116e+03 5.36422e-03 1.18562e-01
 21   132 -1.13132e+03 3.54287e-03 1.15959e-01
 22   159 -1.12726e+03 3.76539e-03 1.15139e-01
 23   193 -1.13066e+03 4.26122e-03 1.19917e-01
 24   232 -1.14195e+03 4.36523e-03 1.17635e-01
 25   281 -1.12999e+03 3.88162e-03 1.15765e-01
 26   339 -1.10737e+03 4.08410e-03 1.17897e-01
 27   409 -1.13694e+03 3.81847e-03 1.17503e-01
 28   494 -1.14265e+03 3.44054e-03 1.14566e-01
 29   596 -1.13336e+03 3.40026e-03 1.14858e-01
 30   719 -1.11152e+03 3.67836e-03 1.15006e-01
 31   868 -1.14226e+03 3.70924e-03 1.15212e-01
 32  1048 -1.11803e+03 3.49069e-03 1.15050e-01
 33  1264 -1.14854e+03 3.48128e-03 1.13777e-01
 34  1526 -1.13015e+03 3.07109e-03 1.11996e-01
 35  1842 -1.12643e+03 3.36981e-03 1.13101e-01
 36  2222 -1.12352e+03 3.28839e-03 1.12656e-01
 37  2682 -1.13294e+03 3.23202e-03 1.12386e-01
 38  3237 -1.11997e+03 3.22932e-03 1.12471e-01
 39  3906 -1.13978e+03 3.22995e-03 1.12470e-01
 40  4714 -1.12731e+03 3.23002e-03 1.12474e-01
 41  5689 -1.14026e+03 3.23059e-03 1.12483e-01
 42  6866 -1.13060e+03 3.23245e-03 1.12498e-01
 43  8286 -1.12652e+03 3.23391e-03 1.12513e-01
 44 10000 -1.10378e+03 3.23471e-03 1.12521e-01
