i, epoch, loss, l2_err, h1_err
  0     1 -7.39767e+01 1.01801e+00 1.07694e+00
  1     2 -1.43219e+02 1.02690e+00 1.14801e+00
  2     3 -2.10756e+02 1.03376e+00 1.22993e+00
  3     4 -2.74042e+02 1.03728e+00 1.31162e+00
  4     5 -3.30199e+02 1.03659e+00 1.38449e+00
  5     6 -3.91453e+02 1.03189e+00 1.44476e+00
  6     7 -4.43673e+02 1.02390e+00 1.49373e+00
  7     9 -5.47719e+02 9.99890e-01 1.55964e+00
  8    11 -6.40001e+02 9.65734e-01 1.58744e+00
  9    13 -7.14048e+02 9.23109e-01 1.58578e+00
 10    16 -8.08508e+02 8.48880e-01 1.54379e+00
 11    20 -9.25924e+02 7.38826e-01 1.43487e+00
 12    24 -1.00663e+03 6.24263e-01 1.28102e+00
 13    29 -1.05466e+03 4.82787e-01 1.05234e+00
 14    35 -1.11445e+03 3.27295e-01 7.80148e-01
 15    42 -1.11144e+03 1.80530e-01 5.31332e-01
 16    51 -1.13159e+03 6.52049e-02 3.35896e-01
 17    62 -1.11503e+03 3.75232e-02 2.23239e-01
 18    75 -1.15806e+03 2.86455e-02 1.66684e-01
 19    91 -1.12330e+03 8.70863e-03 1.33114e-01
 20   109 -1.12685e+03 4.88460e-03 1.30956e-01
 21   132 -1.13941e+03 5.30151e-03 1.33124e-01
 22   159 -1.15550e+03 5.44001e-03 1.33294e-01
 23   193 -1.12653e+03 5.20009e-03 1.31800e-01
 24   232 -1.15243e+03 5.16459e-03 1.31636e-01
 25   281 -1.14102e+03 5.43405e-03 1.31436e-01
 26   339 -1.12823e+03 5.11106e-03 1.31805e-01
 27   409 -1.12610e+03 5.47464e-03 1.33177e-01
 28   494 -1.12410e+03 5.08128e-03 1.30436e-01
 29   596 -1.14366e+03 4.65799e-03 1.29120e-01
 30   719 -1.12670e+03 4.64939e-03 1.28638e-01
 31   868 -1.13836e+03 4.94379e-03 1.30770e-01
 32  1048 -1.12510e+03 4.79489e-03 1.30745e-01
 33  1264 -1.13525e+03 5.01911e-03 1.30587e-01
 34  1526 -1.13418e+03 4.98486e-03 1.30413e-01
 35  1842 -1.12574e+03 4.90457e-03 1.30275e-01
 36  2222 -1.11587e+03 4.89800e-03 1.30256e-01
 37  2682 -1.14408e+03 4.90733e-03 1.30240e-01
 38  3237 -1.14808e+03 4.91732e-03 1.30245e-01
 39  3906 -1.11583e+03 4.91680e-03 1.30241e-01
 40  4714 -1.13415e+03 4.91617e-03 1.30229e-01
 41  5689 -1.12382e+03 4.91769e-03 1.30240e-01
 42  6866 -1.13217e+03 4.92064e-03 1.30258e-01
 43  8286 -1.13609e+03 4.92250e-03 1.30272e-01
 44 10000 -1.12659e+03 4.92189e-03 1.30259e-01
