i, epoch, loss, l2_err, h1_err
  0     1 -1.02024e+01 9.47934e-01 1.47537e+00
  1     2 -1.95987e+01 9.35070e-01 1.64240e+00
  2     3 -2.65455e+01 9.21860e-01 1.80998e+00
  3     4 -3.33664e+01 9.08101e-01 1.91533e+00
  4     5 -3.88108e+01 8.93671e-01 1.96883e+00
  5     6 -4.31907e+01 8.78739e-01 1.98977e+00
  6     7 -4.66389e+01 8.63971e-01 2.00034e+00
  7     9 -5.29610e+01 8.34991e-01 1.98915e+00
  8    11 -5.81802e+01 8.05453e-01 1.93009e+00
  9    13 -6.33529e+01 7.73071e-01 1.84363e+00
 10    16 -6.60119e+01 7.18913e-01 1.68831e+00
 11    20 -6.83602e+01 6.42394e-01 1.47689e+00
 12    24 -7.40768e+01 5.63486e-01 1.31261e+00
 13    29 -7.23392e+01 4.62857e-01 1.14974e+00
 14    35 -6.94462e+01 3.47549e-01 9.12591e-01
 15    42 -7.15169e+01 2.36323e-01 6.17494e-01
 16    51 -6.85076e+01 1.40210e-01 3.51026e-01
 17    62 -7.63413e+01 6.98682e-02 2.24639e-01
 18    75 -7.25621e+01 2.59894e-02 1.82167e-01
 19    91 -7.07582e+01 1.73602e-02 1.91521e-01
 20   109 -7.13817e+01 1.65303e-02 1.82502e-01
 21   132 -7.17635e+01 1.30956e-02 1.84212e-01
 22   159 -7.17921e+01 1.18522e-02 1.62368e-01
 23   193 -7.33665e+01 1.28745e-02 1.85605e-01
 24   232 -7.58384e+01 1.29604e-02 1.84162e-01
 25   281 -7.04054e+01 1.30926e-02 1.86090e-01
 26   339 -7.22635e+01 1.04887e-02 1.33239e-01
 27   409 -7.73720e+01 9.14342e-03 1.30339e-01
 28   494 -7.24162e+01 9.65224e-03 1.26384e-01
 29   596 -7.49521e+01 6.83310e-03 9.55944e-02
 30   719 -7.26906e+01 6.75601e-03 9.45891e-02
 31   868 -7.45009e+01 4.76882e-03 6.73105e-02
 32  1048 -7.40435e+01 4.80646e-03 7.31226e-02
 33  1264 -7.30750e+01 3.82119e-03 5.70600e-02
 34  1526 -7.16752e+01 2.94347e-03 4.33913e-02
 35  1842 -7.20687e+01 1.77958e-03 3.02275e-02
 36  2222 -7.23381e+01 1.14557e-03 2.22617e-02
 37  2682 -7.60802e+01 8.04440e-04 1.90788e-02
 38  3237 -7.46831e+01 6.67906e-04 1.77098e-02
 39  3906 -7.71107e+01 6.39553e-04 1.75431e-02
 40  4714 -7.51368e+01 6.24438e-04 1.74429e-02
 41  5689 -7.13987e+01 6.10182e-04 1.73568e-02
 42  6866 -7.24994e+01 5.96132e-04 1.72735e-02
 43  8286 -7.19931e+01 5.84540e-04 1.72495e-02
 44 10000 -7.21177e+01 5.72926e-04 1.72287e-02
