i, epoch, loss, l2_err, h1_err
  0     1 -1.04183e+01 9.46997e-01 1.55815e+00
  1     2 -1.93157e+01 9.36180e-01 1.74411e+00
  2     3 -2.76162e+01 9.25114e-01 1.94341e+00
  3     4 -3.19646e+01 9.13348e-01 2.07065e+00
  4     5 -3.80088e+01 9.00385e-01 2.12848e+00
  5     6 -4.08835e+01 8.87319e-01 2.15597e+00
  6     7 -4.41581e+01 8.74399e-01 2.16533e+00
  7     9 -5.29097e+01 8.49242e-01 2.14447e+00
  8    11 -5.64405e+01 8.23219e-01 2.06806e+00
  9    13 -6.03293e+01 7.94717e-01 1.96602e+00
 10    16 -6.52162e+01 7.46491e-01 1.80590e+00
 11    20 -6.45660e+01 6.76034e-01 1.58508e+00
 12    24 -7.11937e+01 6.04002e-01 1.42242e+00
 13    29 -7.31969e+01 5.12765e-01 1.26240e+00
 14    35 -6.87869e+01 3.99485e-01 1.02238e+00
 15    42 -7.08238e+01 2.81383e-01 7.05359e-01
 16    51 -6.84583e+01 1.72393e-01 4.04423e-01
 17    62 -7.43291e+01 9.48045e-02 2.46281e-01
 18    75 -7.24761e+01 4.22398e-02 2.12709e-01
 19    91 -7.07948e+01 1.48108e-02 1.90979e-01
 20   109 -7.15634e+01 1.50530e-02 2.04110e-01
 21   132 -7.28680e+01 1.26899e-02 1.86327e-01
 22   159 -7.03097e+01 1.36093e-02 2.19459e-01
 23   193 -7.40913e+01 1.19011e-02 1.86900e-01
 24   232 -7.51569e+01 1.36152e-02 2.00785e-01
 25   281 -7.41069e+01 1.19437e-02 1.87550e-01
 26   339 -7.53917e+01 1.25340e-02 1.94773e-01
 27   409 -7.13275e+01 9.19856e-03 1.44286e-01
 28   494 -7.75122e+01 9.76803e-03 1.57630e-01
 29   596 -7.22241e+01 9.50607e-03 1.46361e-01
 30   719 -7.44965e+01 1.03541e-02 1.60300e-01
 31   868 -7.49788e+01 6.68213e-03 1.15525e-01
 32  1048 -7.59829e+01 4.99624e-03 8.23345e-02
 33  1264 -6.89690e+01 3.63268e-03 5.53394e-02
 34  1526 -7.05077e+01 2.60884e-03 4.25174e-02
 35  1842 -7.45909e+01 1.43865e-03 2.59227e-02
 36  2222 -7.45674e+01 1.00618e-03 2.02788e-02
 37  2682 -7.39051e+01 6.84405e-04 1.69371e-02
 38  3237 -7.32010e+01 5.78587e-04 1.61677e-02
 39  3906 -7.63136e+01 5.59101e-04 1.60488e-02
 40  4714 -7.33283e+01 5.44558e-04 1.59360e-02
 41  5689 -7.30867e+01 5.30431e-04 1.57958e-02
 42  6866 -7.52367e+01 5.15468e-04 1.56787e-02
 43  8286 -7.33768e+01 5.01981e-04 1.55996e-02
 44 10000 -7.55926e+01 4.92394e-04 1.55364e-02
