i, epoch, loss, l2_err, h1_err
  0     1 -9.59453e+00 9.30218e-01 1.10703e+00
  1     2 -1.91731e+01 8.98663e-01 1.16754e+00
  2     3 -2.60233e+01 8.66540e-01 1.19619e+00
  3     4 -3.28027e+01 8.33553e-01 1.21032e+00
  4     5 -3.93348e+01 8.00092e-01 1.21329e+00
  5     6 -4.30113e+01 7.65992e-01 1.20639e+00
  6     7 -4.77732e+01 7.31459e-01 1.19021e+00
  7     9 -5.52492e+01 6.62347e-01 1.13844e+00
  8    11 -5.99823e+01 5.95174e-01 1.06592e+00
  9    13 -6.57078e+01 5.31115e-01 9.85575e-01
 10    16 -6.88729e+01 4.40852e-01 8.83535e-01
 11    20 -6.86636e+01 3.28765e-01 7.53859e-01
 12    24 -7.20651e+01 2.31098e-01 5.94339e-01
 13    29 -7.02014e+01 1.44968e-01 4.74370e-01
 14    35 -7.33012e+01 9.07863e-02 3.75264e-01
 15    42 -7.38503e+01 5.97328e-02 2.42429e-01
 16    51 -7.66604e+01 6.64892e-02 2.20579e-01
 17    62 -7.39445e+01 5.77942e-02 1.53993e-01
 18    75 -7.41508e+01 1.70277e-02 9.86964e-02
 19    91 -7.75345e+01 1.81516e-02 8.33128e-02
 20   109 -7.50053e+01 1.24931e-02 9.16040e-02
 21   132 -7.19622e+01 9.92084e-03 7.99334e-02
 22   159 -7.73272e+01 9.78338e-03 8.28096e-02
 23   193 -7.17006e+01 1.03806e-02 8.17852e-02
 24   232 -7.43880e+01 1.15262e-02 8.72439e-02
 25   281 -7.43545e+01 1.17536e-02 8.77148e-02
 26   339 -7.43804e+01 8.42073e-03 7.04189e-02
 27   409 -7.65502e+01 9.03535e-03 7.92313e-02
 28   494 -7.53718e+01 8.57176e-03 7.72766e-02
 29   596 -6.93847e+01 6.94889e-03 6.90479e-02
 30   719 -7.11334e+01 6.27377e-03 6.34515e-02
 31   868 -7.29498e+01 5.91989e-03 6.05440e-02
 32  1048 -7.40825e+01 4.84373e-03 5.71168e-02
 33  1264 -7.65299e+01 5.11669e-03 5.73755e-02
 34  1526 -7.61435e+01 3.93064e-03 5.42091e-02
 35  1842 -7.16961e+01 3.89261e-03 5.43061e-02
 36  2222 -7.50893e+01 3.68876e-03 5.39608e-02
 37  2682 -7.28811e+01 3.61803e-03 5.38196e-02
 38  3237 -7.39039e+01 3.61022e-03 5.37620e-02
 39  3906 -7.18570e+01 3.60625e-03 5.37401e-02
 40  4714 -7.38185e+01 3.60371e-03 5.37351e-02
 41  5689 -7.07548e+01 3.60211e-03 5.37281e-02
 42  6866 -7.16391e+01 3.59953e-03 5.37074e-02
 43  8286 -7.20235e+01 3.59665e-03 5.36981e-02
 44 10000 -7.45857e+01 3.59361e-03 5.36814e-02
