i, epoch, loss, l2_err, h1_err
  0     1 -9.55711e+00 8.55276e-01 8.75337e-01
  1     2 -1.86842e+01 7.88486e-01 8.33387e-01
  2     3 -2.65216e+01 7.25156e-01 7.99041e-01
  3     4 -3.24497e+01 6.66754e-01 7.70552e-01
  4     5 -3.89303e+01 6.13290e-01 7.47460e-01
  5     6 -4.48824e+01 5.65535e-01 7.26298e-01
  6     7 -4.86488e+01 5.22872e-01 7.06307e-01
  7     9 -5.70402e+01 4.51590e-01 6.62635e-01
  8    11 -6.31670e+01 3.95991e-01 6.12749e-01
  9    13 -6.52688e+01 3.52419e-01 5.68617e-01
 10    16 -6.80871e+01 2.99072e-01 5.28434e-01
 11    20 -7.05290e+01 2.25845e-01 4.82223e-01
 12    24 -7.14629e+01 1.61094e-01 3.94533e-01
 13    29 -7.03117e+01 1.68111e-01 3.20577e-01
 14    35 -7.40626e+01 2.04864e-01 3.63179e-01
 15    42 -7.23772e+01 1.26496e-01 3.07154e-01
 16    51 -7.46739e+01 7.12955e-02 2.46186e-01
 17    62 -7.41159e+01 9.21203e-02 2.55849e-01
 18    75 -7.57323e+01 5.16195e-02 2.38602e-01
 19    91 -7.34587e+01 5.84377e-02 2.39662e-01
 20   109 -7.52314e+01 5.70753e-02 2.38005e-01
 21   132 -7.17264e+01 5.53227e-02 2.38105e-01
 22   159 -7.39407e+01 5.64832e-02 2.38203e-01
 23   193 -7.35787e+01 5.56222e-02 2.38440e-01
 24   232 -7.04615e+01 5.68097e-02 2.38654e-01
 25   281 -7.35711e+01 5.87759e-02 2.39794e-01
 26   339 -7.47175e+01 5.55590e-02 2.38223e-01
 27   409 -7.12661e+01 5.62586e-02 2.38276e-01
 28   494 -6.99759e+01 5.55341e-02 2.38147e-01
 29   596 -7.42117e+01 5.62544e-02 2.38387e-01
 30   719 -7.40350e+01 5.53956e-02 2.38410e-01
 31   868 -7.21749e+01 5.56337e-02 2.38224e-01
 32  1048 -7.26655e+01 5.59488e-02 2.38298e-01
 33  1264 -7.32858e+01 5.49743e-02 2.38115e-01
 34  1526 -7.40192e+01 5.58014e-02 2.38294e-01
 35  1842 -7.32286e+01 5.59311e-02 2.38313e-01
 36  2222 -7.21218e+01 5.59177e-02 2.38294e-01
 37  2682 -7.61874e+01 5.59103e-02 2.38281e-01
 38  3237 -7.32225e+01 5.58893e-02 2.38278e-01
 39  3906 -7.51106e+01 5.58954e-02 2.38279e-01
 40  4714 -7.30112e+01 5.59040e-02 2.38282e-01
 41  5689 -6.97723e+01 5.58917e-02 2.38279e-01
 42  6866 -7.18901e+01 5.58862e-02 2.38280e-01
 43  8286 -7.33612e+01 5.58850e-02 2.38277e-01
 44 10000 -7.25753e+01 5.58929e-02 2.38286e-01
