i, epoch, loss, l2_err, h1_err
  0     1 -9.92814e+00 8.95534e-01 9.42612e-01
  1     2 -1.84848e+01 8.38694e-01 9.36183e-01
  2     3 -2.66496e+01 7.81249e-01 9.22195e-01
  3     4 -3.35570e+01 7.24931e-01 8.96612e-01
  4     5 -4.02511e+01 6.70565e-01 8.60427e-01
  5     6 -4.49920e+01 6.19633e-01 8.19010e-01
  6     7 -4.75404e+01 5.71780e-01 7.78941e-01
  7     9 -5.69049e+01 4.83646e-01 7.16276e-01
  8    11 -6.46523e+01 4.05601e-01 6.73584e-01
  9    13 -6.69402e+01 3.37800e-01 6.30016e-01
 10    16 -7.11152e+01 2.57503e-01 5.29277e-01
 11    20 -7.18511e+01 1.91269e-01 3.89776e-01
 12    24 -7.40483e+01 1.54538e-01 3.59120e-01
 13    29 -7.15036e+01 1.26514e-01 3.33719e-01
 14    35 -7.18650e+01 1.21147e-01 2.58175e-01
 15    42 -7.32413e+01 1.21635e-01 2.28242e-01
 16    51 -7.39433e+01 6.51455e-02 1.80783e-01
 17    62 -7.06099e+01 3.84354e-02 1.46725e-01
 18    75 -7.42149e+01 3.19972e-02 1.43175e-01
 19    91 -7.19068e+01 2.20275e-02 1.35733e-01
 20   109 -7.22740e+01 2.05893e-02 1.34678e-01
 21   132 -7.51392e+01 2.09123e-02 1.37092e-01
 22   159 -7.29729e+01 1.98976e-02 1.35687e-01
 23   193 -7.46146e+01 2.00773e-02 1.34646e-01
 24   232 -7.05959e+01 1.99452e-02 1.34279e-01
 25   281 -7.12092e+01 2.00528e-02 1.32635e-01
 26   339 -7.23012e+01 2.13459e-02 1.36624e-01
 27   409 -7.03452e+01 1.86281e-02 1.33079e-01
 28   494 -7.29190e+01 1.87047e-02 1.32348e-01
 29   596 -7.26581e+01 1.86187e-02 1.32130e-01
 30   719 -7.40298e+01 1.87506e-02 1.33113e-01
 31   868 -7.02884e+01 1.84433e-02 1.31998e-01
 32  1048 -7.44029e+01 1.79139e-02 1.31451e-01
 33  1264 -7.11585e+01 1.83423e-02 1.32204e-01
 34  1526 -7.33957e+01 1.78224e-02 1.31018e-01
 35  1842 -7.40809e+01 1.78395e-02 1.31024e-01
 36  2222 -6.97653e+01 1.77851e-02 1.30850e-01
 37  2682 -7.35356e+01 1.78263e-02 1.30906e-01
 38  3237 -7.40611e+01 1.78248e-02 1.30944e-01
 39  3906 -7.09952e+01 1.78278e-02 1.30930e-01
 40  4714 -7.08146e+01 1.78285e-02 1.30932e-01
 41  5689 -7.39118e+01 1.78311e-02 1.30939e-01
 42  6866 -7.00408e+01 1.78374e-02 1.30949e-01
 43  8286 -7.60220e+01 1.78411e-02 1.30957e-01
 44 10000 -7.40539e+01 1.78409e-02 1.30957e-01
