i, epoch, loss, l2_err, h1_err
  0     1 -1.03744e+01 9.46747e-01 1.40789e+00
  1     2 -1.96692e+01 9.31516e-01 1.54962e+00
  2     3 -2.69519e+01 9.15507e-01 1.69188e+00
  3     4 -3.30397e+01 8.98943e-01 1.78152e+00
  4     5 -3.81163e+01 8.82281e-01 1.82571e+00
  5     6 -4.34109e+01 8.65423e-01 1.84331e+00
  6     7 -4.95929e+01 8.48383e-01 1.84325e+00
  7     9 -5.24603e+01 8.13587e-01 1.81580e+00
  8    11 -6.00826e+01 7.77946e-01 1.76000e+00
  9    13 -6.41191e+01 7.40494e-01 1.68578e+00
 10    16 -6.62974e+01 6.80687e-01 1.54725e+00
 11    20 -6.75181e+01 5.96379e-01 1.34852e+00
 12    24 -7.01649e+01 5.09894e-01 1.18968e+00
 13    29 -7.15498e+01 4.04152e-01 1.02411e+00
 14    35 -7.04208e+01 2.85881e-01 7.91106e-01
 15    42 -7.20686e+01 1.78355e-01 5.34264e-01
 16    51 -7.18898e+01 9.55857e-02 2.85975e-01
 17    62 -7.55102e+01 3.76535e-02 1.95085e-01
 18    75 -7.49481e+01 2.21941e-02 1.69041e-01
 19    91 -7.22649e+01 2.23309e-02 1.45972e-01
 20   109 -7.57374e+01 1.32841e-02 1.49652e-01
 21   132 -6.93039e+01 1.16761e-02 1.37711e-01
 22   159 -7.21202e+01 1.13228e-02 1.41750e-01
 23   193 -7.42899e+01 1.26548e-02 1.56446e-01
 24   232 -7.49236e+01 1.20272e-02 1.49146e-01
 25   281 -7.31624e+01 1.25101e-02 1.64700e-01
 26   339 -7.61891e+01 1.38797e-02 1.67796e-01
 27   409 -7.30597e+01 1.28189e-02 1.63688e-01
 28   494 -6.97854e+01 9.62900e-03 1.18584e-01
 29   596 -7.50303e+01 8.47954e-03 1.11543e-01
 30   719 -7.65732e+01 6.43431e-03 8.30159e-02
 31   868 -7.04146e+01 6.30731e-03 7.55741e-02
 32  1048 -7.29470e+01 5.09572e-03 6.61032e-02
 33  1264 -7.34106e+01 3.36985e-03 4.37914e-02
 34  1526 -7.03868e+01 1.85445e-03 2.95429e-02
 35  1842 -7.27074e+01 1.56255e-03 2.70362e-02
 36  2222 -7.01642e+01 9.51858e-04 2.22443e-02
 37  2682 -7.30576e+01 7.53394e-04 2.06114e-02
 38  3237 -6.99956e+01 6.83911e-04 2.01640e-02
 39  3906 -7.59652e+01 6.71041e-04 2.01190e-02
 40  4714 -7.49622e+01 6.61707e-04 2.00834e-02
 41  5689 -7.40934e+01 6.52324e-04 2.00438e-02
 42  6866 -7.67073e+01 6.44903e-04 2.00308e-02
 43  8286 -7.47438e+01 6.37478e-04 1.99916e-02
 44 10000 -7.57189e+01 6.26913e-04 1.99184e-02
