i, epoch, loss, l2_err, h1_err
  0     1 -9.81051e+00 9.41994e-01 1.19281e+00
  1     2 -1.87292e+01 9.17970e-01 1.27802e+00
  2     3 -2.62654e+01 8.92346e-01 1.33673e+00
  3     4 -3.26586e+01 8.65357e-01 1.37418e+00
  4     5 -3.86250e+01 8.37329e-01 1.39404e+00
  5     6 -4.42555e+01 8.08498e-01 1.39581e+00
  6     7 -4.88068e+01 7.79841e-01 1.38298e+00
  7     9 -5.55121e+01 7.24050e-01 1.33904e+00
  8    11 -6.19660e+01 6.70076e-01 1.28229e+00
  9    13 -6.21518e+01 6.15937e-01 1.20351e+00
 10    16 -6.87712e+01 5.32872e-01 1.06737e+00
 11    20 -7.52419e+01 4.25367e-01 9.05723e-01
 12    24 -6.98881e+01 3.21191e-01 7.70896e-01
 13    29 -7.19360e+01 2.06960e-01 6.05948e-01
 14    35 -7.13194e+01 1.20825e-01 4.81318e-01
 15    42 -7.36112e+01 6.68057e-02 3.15039e-01
 16    51 -7.06385e+01 4.58428e-02 2.01073e-01
 17    62 -7.21822e+01 4.78315e-02 1.76359e-01
 18    75 -7.37615e+01 3.17340e-02 1.17065e-01
 19    91 -7.81084e+01 1.18785e-02 8.82243e-02
 20   109 -7.44310e+01 1.21586e-02 9.55502e-02
 21   132 -7.57337e+01 1.15934e-02 9.69389e-02
 22   159 -7.45069e+01 1.08225e-02 9.32947e-02
 23   193 -7.18277e+01 1.00672e-02 9.33920e-02
 24   232 -7.40953e+01 1.23200e-02 1.03957e-01
 25   281 -7.30347e+01 1.25054e-02 1.11242e-01
 26   339 -7.15390e+01 1.26657e-02 1.06089e-01
 27   409 -7.34389e+01 1.12033e-02 1.01310e-01
 28   494 -7.17243e+01 8.56744e-03 7.71479e-02
 29   596 -7.26325e+01 9.69023e-03 8.00662e-02
 30   719 -7.54572e+01 6.94279e-03 6.58884e-02
 31   868 -7.12290e+01 7.19907e-03 6.67812e-02
 32  1048 -7.24817e+01 4.38839e-03 5.12836e-02
 33  1264 -7.33892e+01 3.92254e-03 4.74655e-02
 34  1526 -7.50922e+01 3.25679e-03 4.44198e-02
 35  1842 -7.45121e+01 2.57894e-03 4.14403e-02
 36  2222 -7.64960e+01 2.17035e-03 3.95835e-02
 37  2682 -7.68302e+01 2.01721e-03 3.89426e-02
 38  3237 -7.37538e+01 1.97465e-03 3.86553e-02
 39  3906 -7.41967e+01 1.97110e-03 3.86711e-02
 40  4714 -7.60380e+01 1.96843e-03 3.86688e-02
 41  5689 -7.27386e+01 1.96453e-03 3.86720e-02
 42  6866 -7.17462e+01 1.95985e-03 3.86702e-02
 43  8286 -7.22131e+01 1.95785e-03 3.86841e-02
 44 10000 -7.48191e+01 1.95633e-03 3.86983e-02
