i, epoch, loss, l2_err, h1_err
  0     1 -1.00677e+01 9.47289e-01 1.27050e+00
  1     2 -1.85920e+01 9.27163e-01 1.37575e+00
  2     3 -2.67378e+01 9.05924e-01 1.46463e+00
  3     4 -3.12155e+01 8.84184e-01 1.53023e+00
  4     5 -3.98426e+01 8.61672e-01 1.56731e+00
  5     6 -4.30908e+01 8.38333e-01 1.58033e+00
  6     7 -4.83139e+01 8.14784e-01 1.57516e+00
  7     9 -5.44768e+01 7.68178e-01 1.53627e+00
  8    11 -5.85126e+01 7.22525e-01 1.47118e+00
  9    13 -6.45038e+01 6.76254e-01 1.39069e+00
 10    16 -6.91955e+01 6.04072e-01 1.25645e+00
 11    20 -6.98437e+01 5.04472e-01 1.07352e+00
 12    24 -7.16420e+01 4.05217e-01 9.38970e-01
 13    29 -7.33565e+01 2.87896e-01 7.68923e-01
 14    35 -7.67122e+01 1.79310e-01 5.88934e-01
 15    42 -7.56597e+01 1.04215e-01 4.21189e-01
 16    51 -7.15765e+01 4.51965e-02 1.86711e-01
 17    62 -7.02233e+01 3.47629e-02 1.90909e-01
 18    75 -7.31457e+01 3.56127e-02 1.27414e-01
 19    91 -7.23329e+01 1.34190e-02 1.09184e-01
 20   109 -7.49134e+01 1.39960e-02 1.20352e-01
 21   132 -7.07491e+01 1.22239e-02 1.29361e-01
 22   159 -7.53301e+01 1.05895e-02 1.06165e-01
 23   193 -7.23052e+01 1.22048e-02 1.17714e-01
 24   232 -7.09322e+01 1.13307e-02 1.19381e-01
 25   281 -7.15851e+01 8.19575e-03 7.92020e-02
 26   339 -7.49752e+01 8.85453e-03 9.17361e-02
 27   409 -7.29951e+01 7.82807e-03 8.42401e-02
 28   494 -7.52703e+01 8.55203e-03 8.92216e-02
 29   596 -7.38074e+01 9.32101e-03 9.20475e-02
 30   719 -7.58156e+01 7.60517e-03 7.95706e-02
 31   868 -7.48985e+01 7.60597e-03 7.78295e-02
 32  1048 -7.32741e+01 4.94928e-03 5.41690e-02
 33  1264 -7.25729e+01 4.26435e-03 4.91478e-02
 34  1526 -7.46457e+01 2.81306e-03 4.02892e-02
 35  1842 -7.30134e+01 2.24055e-03 3.55231e-02
 36  2222 -7.60310e+01 1.50536e-03 3.11157e-02
 37  2682 -7.36333e+01 1.31147e-03 3.01285e-02
 38  3237 -7.34999e+01 1.24019e-03 2.97829e-02
 39  3906 -7.19633e+01 1.22865e-03 2.97440e-02
 40  4714 -7.14623e+01 1.22305e-03 2.97173e-02
 41  5689 -7.29288e+01 1.21776e-03 2.96900e-02
 42  6866 -7.28213e+01 1.21153e-03 2.96606e-02
 43  8286 -7.14081e+01 1.20673e-03 2.96333e-02
 44 10000 -7.42642e+01 1.20215e-03 2.96327e-02
