iteration	energy	residual_norm
359	-7.335686e+01	5.379491e-04
360	-7.335686e+01	6.111129e-01
361	-7.335699e+01	6.540180e-04
362	-7.335699e+01	5.625796e-03
363	-7.335699e+01	8.259507e-03
364	-7.335699e+01	9.542441e-03
365	-7.335699e+01	9.787388e-03
366	-7.335699e+01	9.890810e-03
367	-7.335700e+01	1.935351e-02
368	-7.335700e+01	3.438456e-02
369	-7.335701e+01	6.470350e-01
370	-7.335707e+01	3.238501e-03
371	-7.335709e+01	3.435355e-01
372	-7.335709e+01	8.213660e-03
373	-7.335709e+01	7.393913e-03
374	-7.335725e+01	8.181338e-01
375	-7.335725e+01	7.312344e-03
376	-7.335725e+01	1.891292e-03
377	-7.335725e+01	3.465859e-02
378	-7.335725e+01	1.020160e-02
379	-7.335726e+01	2.103445e-02
380	-7.335731e+01	1.947937e+00
381	-7.335734e+01	7.980035e-04
382	-7.335734e+01	1.428153e-03
383	-7.335734e+01	6.174254e-02
384	-7.335734e+01	9.318179e-04
385	-7.335735e+01	3.451711e-02
386	-7.335735e+01	1.542373e-02
387	-7.335735e+01	3.797231e-02
388	-7.335735e+01	1.797642e-04
389	-7.335735e+01	1.864143e-04
390	-7.335735e+01	7.558850e-04
391	-7.335735e+01	6.170796e-02
392	-7.335735e+01	2.175023e-02
393	-7.335735e+01	9.675230e-04
394	-7.335736e+01	6.554373e-01
395	-7.335736e+01	3.902239e-03
396	-7.335736e+01	5.856253e-03
397	-7.335736e+01	1.695536e-03
398	-7.335736e+01	5.716836e-05
399	-7.335736e+01	2.371845e-05
400	-7.335736e+01	4.524647e-04
401	-7.335736e+01	1.702687e-03
402	-7.335736e+01	4.039282e-04
403	-7.335736e+01	6.189084e-02
404	-7.335736e+01	1.066689e-03
405	-7.335736e+01	1.165126e-03
406	-7.335736e+01	3.986559e-03
407	-7.335736e+01	5.405838e-04
408	-7.335737e+01	2.398990e-03
409	-7.335737e+01	9.632715e-04
410	-7.335737e+01	1.811591e-02
411	-7.335737e+01	3.249065e-04
412	-7.335737e+01	2.190030e-04
413	-7.335737e+01	7.467392e-05
414	-7.335737e+01	9.402546e-04
415	-7.335737e+01	2.433676e-04
416	-7.335737e+01	4.591539e-04
417	-7.335737e+01	1.023196e-04
418	-7.335737e+01	1.704247e-03
419	-7.335737e+01	1.617920e-04
420	-7.335737e+01	1.800896e-04
421	-7.335737e+01	3.011046e-04
422	-7.335743e+01	3.055516e-02
423	-7.335743e+01	5.818017e-01
424	-7.335744e+01	1.570367e-02
425	-7.335744e+01	2.814669e-02
426	-7.335744e+01	1.528462e-02
427	-7.335744e+01	1.032320e-03
428	-7.335745e+01	6.842906e-03
429	-7.335745e+01	4.082872e-02
430	-7.335745e+01	1.410069e-02
431	-7.335746e+01	5.239445e-03
432	-7.335746e+01	4.303029e-01
433	-7.335748e+01	8.590467e-04
434	-7.335748e+01	6.903918e-04
435	-7.335748e+01	1.395299e-02
436	-7.335748e+01	6.462339e-04
437	-7.335748e+01	3.105562e-03
438	-7.335748e+01	2.210043e-01
439	-7.335748e+01	2.579521e-02
440	-7.335748e+01	2.266048e-04
441	-7.335748e+01	1.589380e-02
442	-7.335749e+01	1.423950e-03
443	-7.335749e+01	1.086263e-03
444	-7.335749e+01	1.306015e-02
445	-7.335749e+01	3.256859e-03
446	-7.335749e+01	1.728743e-03
447	-7.335749e+01	2.042709e-02
448	-7.335749e+01	2.145207e-02
449	-7.335749e+01	8.099660e-03
450	-7.335750e+01	3.134434e-01
451	-7.335750e+01	3.730282e-04
452	-7.335750e+01	1.671092e-03
453	-7.335750e+01	4.141291e-03
454	-7.335750e+01	7.038490e-05
455	-7.335753e+01	5.950435e-01
456	-7.335754e+01	3.839231e-02
457	-7.335755e+01	1.241657e-01
458	-7.335755e+01	1.309842e-02
459	-7.335755e+01	1.615251e-01
460	-7.335756e+01	5.287318e-04
461	-7.335756e+01	5.349246e-03
462	-7.335756e+01	2.811880e-03
463	-7.335756e+01	6.824339e-04
464	-7.335810e+01	8.293750e-01
465	-7.335810e+01	3.018106e-02
466	-7.335811e+01	3.688603e-02
467	-7.335811e+01	5.022234e-03
468	-7.335811e+01	4.622726e-02
469	-7.335812e+01	5.498403e-03
470	-7.335812e+01	2.635443e-03
471	-7.335812e+01	9.364741e-04
472	-7.335812e+01	4.321071e-04
473	-7.335812e+01	3.041102e-03
474	-7.335812e+01	3.779384e-04
475	-7.335812e+01	5.653761e-03
476	-7.335812e+01	2.453016e-03
477	-7.335812e+01	5.579858e-02
478	-7.335812e+01	1.454096e-03
479	-7.335812e+01	2.445699e-03
480	-7.335812e+01	1.315230e-03
481	-7.335812e+01	1.442154e-03
482	-7.335812e+01	3.869801e-04
483	-7.335812e+01	2.516843e-02
484	-7.335813e+01	2.988509e-03
485	-7.335813e+01	4.935967e-04
486	-7.335813e+01	5.856676e-03
487	-7.335813e+01	1.586872e-04
488	-7.335813e+01	3.309858e-04
489	-7.335813e+01	4.964288e-04
490	-7.335813e+01	1.131277e-03
491	-7.335813e+01	2.647987e-03
492	-7.335813e+01	8.314258e-02
493	-7.335813e+01	4.256067e-04
494	-7.335813e+01	4.062605e-03
495	-7.335813e+01	9.914676e-03
496	-7.335813e+01	1.265699e-04
497	-7.335813e+01	3.736289e-04
498	-7.335813e+01	9.883981e-02
499	-7.335814e+01	4.237144e-02
500	-7.335814e+01	3.542692e-04
501	-7.335814e+01	4.073171e-02
502	-7.335814e+01	8.239095e-03
503	-7.335815e+01	1.588790e-01
504	-7.335817e+01	3.828954e-01
505	-7.335817e+01	6.664540e-04
506	-7.335817e+01	1.125505e-04
507	-7.335817e+01	1.810562e-03
508	-7.335817e+01	1.950661e-03
509	-7.335817e+01	8.934932e-05
510	-7.335817e+01	6.671775e-03
511	-7.335817e+01	2.533070e-05
512	-7.335817e+01	9.988263e-04
513	-7.335817e+01	9.179820e-03
514	-7.335817e+01	2.728122e-04
515	-7.335817e+01	3.756636e-05
516	-7.335817e+01	1.144362e-03
517	-7.335817e+01	1.093696e-04
518	-7.335817e+01	7.080877e-05
519	-7.335817e+01	3.292765e-01
520	-7.335817e+01	7.717326e-05
521	-7.335817e+01	4.446461e-05
522	-7.335817e+01	4.605919e-03
523	-7.335817e+01	9.956656e-05
524	-7.335817e+01	1.489685e-04
525	-7.335817e+01	2.626174e-03
526	-7.335817e+01	1.573893e-03
527	-7.335817e+01	7.646871e-04
528	-7.335817e+01	4.937890e-02
529	-7.335817e+01	9.646513e-04
530	-7.335817e+01	3.014509e-02
531	-7.335817e+01	6.702988e-03
532	-7.335817e+01	7.850658e-05
533	-7.335817e+01	1.136137e-03
534	-7.335817e+01	2.842336e-03
535	-7.335817e+01	1.114611e-03
536	-7.335817e+01	5.929951e-04
537	-7.335817e+01	2.275179e-03
538	-7.335817e+01	3.129552e-05
539	-7.335817e+01	1.732067e-03
540	-7.335817e+01	6.607655e-03
541	-7.335817e+01	4.445456e-04
542	-7.335817e+01	2.986066e-04
543	-7.335817e+01	9.705383e-04
544	-7.335817e+01	3.550136e-04
545	-7.335817e+01	4.331398e-03
546	-7.335817e+01	1.478148e-01
547	-7.335817e+01	2.964340e-03
548	-7.335818e+01	1.041834e-02
549	-7.335818e+01	1.028985e-03
550	-7.335818e+01	5.760749e-04
551	-7.335818e+01	3.868918e-04
552	-7.335818e+01	6.880604e-02
553	-7.335818e+01	2.246043e-02
554	-7.335824e+01	1.912021e-03
555	-7.335824e+01	4.568488e-02
556	-7.335824e+01	3.177286e-03
557	-7.335824e+01	1.550289e-02
558	-7.335824e+01	1.481518e-03
559	-7.335824e+01	8.705887e-04
560	-7.335824e+01	6.178099e-04
561	-7.335825e+01	2.516991e-01
562	-7.335825e+01	6.077129e-02
563	-7.335825e+01	6.632474e-05
564	-7.335825e+01	2.191356e-02
565	-7.335825e+01	1.649679e-02
566	-7.335825e+01	4.707950e-03
567	-7.335825e+01	1.105246e-02
568	-7.335825e+01	1.159893e-03
569	-7.335825e+01	1.844218e-03
570	-7.335825e+01	6.157874e-02
571	-7.335825e+01	2.471691e-02
572	-7.335825e+01	7.390438e-05
573	-7.335825e+01	2.091896e-03
574	-7.335825e+01	6.232053e-05
575	-7.335825e+01	6.870794e-04
576	-7.335825e+01	1.713315e-01
577	-7.335825e+01	1.792837e-02
578	-7.335826e+01	1.443541e-03
579	-7.335826e+01	5.624634e-03
580	-7.335826e+01	4.559980e-03
581	-7.335826e+01	1.729085e-03
582	-7.335828e+01	9.150532e-02
583	-7.335828e+01	6.762699e-04
584	-7.335828e+01	1.722992e-04
585	-7.335828e+01	6.848704e-02
586	-7.335828e+01	4.319473e-03
587	-7.335828e+01	1.557181e-03
588	-7.335828e+01	7.564798e-03
589	-7.335828e+01	2.160285e-02
590	-7.335828e+01	1.935618e-03
591	-7.335828e+01	1.686949e-02
592	-7.335828e+01	9.487080e-03
593	-7.335829e+01	6.993871e-02
594	-7.335829e+01	3.528262e-04
595	-7.335829e+01	1.281085e-03
596	-7.335829e+01	8.331286e-03
597	-7.335829e+01	2.399419e-02
598	-7.335829e+01	1.327901e-01
599	-7.335829e+01	9.602577e-05
600	-7.335829e+01	4.483975e-02
601	-7.335829e+01	5.314476e-03
602	-7.335829e+01	7.355845e-03
603	-7.335830e+01	1.758048e-03
604	-7.335830e+01	1.737647e-03
605	-7.335830e+01	5.941905e-04
606	-7.335830e+01	8.375994e-04
607	-7.335830e+01	1.157039e-02
608	-7.335830e+01	5.697782e-04
609	-7.335830e+01	2.661506e-03
610	-7.335830e+01	5.181585e-03
611	-7.335830e+01	3.017898e-02
612	-7.335831e+01	7.702520e-04
613	-7.335831e+01	2.482015e-03
614	-7.335831e+01	2.586925e-04
615	-7.335831e+01	1.940626e-03
616	-7.335831e+01	8.472165e-02
617	-7.335831e+01	8.058243e-03
618	-7.335831e+01	7.622995e-04
619	-7.335831e+01	3.124781e-03
620	-7.335831e+01	9.136991e-03
621	-7.335832e+01	6.510448e-03
622	-7.335832e+01	1.769743e-01
623	-7.335833e+01	1.547089e-03
624	-7.335833e+01	2.432783e-03
625	-7.335833e+01	7.544731e-02
626	-7.335834e+01	1.629899e-03
627	-7.335834e+01	1.835234e-02
628	-7.335834e+01	1.100775e+00
629	-7.335842e+01	1.915092e-01
630	-7.335843e+01	2.435731e-03
631	-7.335843e+01	2.896428e-01
632	-7.335844e+01	5.586614e-05
633	-7.335844e+01	1.151035e-05
634	-7.335844e+01	6.552860e-05
635	-7.335844e+01	2.654558e-05
636	-7.335844e+01	6.797122e-05
637	-7.335844e+01	1.957711e-04
638	-7.335844e+01	2.930632e-04
639	-7.335844e+01	5.183674e-05
640	-7.335844e+01	8.345421e-03
641	-7.335848e+01	3.501904e-03
642	-7.335848e+01	2.025508e-03
643	-7.335848e+01	1.539205e-03
644	-7.335849e+01	1.319656e-02
645	-7.335849e+01	1.037967e-01
646	-7.335849e+01	5.790399e-03
647	-7.335849e+01	4.028808e-02
648	-7.335849e+01	5.256354e-03
649	-7.335849e+01	2.104946e-02
650	-7.335851e+01	1.029150e-03
651	-7.335851e+01	8.545905e-02
652	-7.335851e+01	2.525180e-02
653	-7.335851e+01	3.005116e-03
654	-7.335852e+01	2.345252e-01
655	-7.335852e+01	6.245624e-04
656	-7.335852e+01	1.715384e-03
657	-7.335852e+01	3.847043e-04
658	-7.335852e+01	1.086328e-04
659	-7.335852e+01	6.505089e-04
660	-7.335852e+01	1.961550e-01
661	-7.335852e+01	3.476782e-02
662	-7.335852e+01	2.160839e-04
663	-7.335852e+01	2.335184e-02
664	-7.335853e+01	4.884725e-03
665	-7.335853e+01	8.534576e-03
666	-7.335853e+01	1.166590e-01
667	-7.335853e+01	5.002050e-03
668	-7.335853e+01	2.418866e-03
669	-7.335853e+01	7.109667e-02
670	-7.335853e+01	1.515341e-02
671	-7.335853e+01	2.959806e-03
672	-7.335853e+01	4.544205e-02
673	-7.335853e+01	1.069696e-04
674	-7.335853e+01	2.566988e-02
675	-7.335853e+01	9.966725e-02
676	-7.335853e+01	2.948277e-04
677	-7.335853e+01	1.488210e-04
678	-7.335853e+01	8.200421e-04
679	-7.335853e+01	7.095705e-02
680	-7.335855e+01	2.025083e-02
681	-7.335855e+01	8.382241e-02
682	-7.335858e+01	9.870095e-03
683	-7.335859e+01	6.218977e-02
684	-7.335859e+01	2.229586e-02
685	-7.335859e+01	5.920460e-04
686	-7.335859e+01	2.257173e-02
687	-7.335859e+01	3.417912e-03
688	-7.335859e+01	1.138089e-03
689	-7.335859e+01	1.908708e-03
690	-7.335859e+01	2.021432e-02
691	-7.335860e+01	3.982781e-04
692	-7.335860e+01	5.852343e-03
693	-7.335860e+01	4.591332e-04
694	-7.335860e+01	1.494298e-03
695	-7.335862e+01	1.945488e-01
696	-7.335862e+01	1.465253e-03
697	-7.335862e+01	4.027055e-03
698	-7.335862e+01	4.875377e-03
699	-7.335862e+01	4.137291e-04
700	-7.335862e+01	5.606769e-05
701	-7.335862e+01	1.653488e-02
702	-7.335862e+01	1.587823e-03
703	-7.335862e+01	2.393962e-03
704	-7.335862e+01	1.241346e-01
705	-7.335862e+01	3.922384e-04
706	-7.335862e+01	8.407441e-04
707	-7.335862e+01	1.797867e-03
708	-7.335862e+01	6.249970e-05
709	-7.335862e+01	1.869077e-03
710	-7.335862e+01	4.436825e-03
711	-7.335862e+01	9.352020e-04
712	-7.335862e+01	3.231102e-03
713	-7.335862e+01	1.538351e-01
714	-7.335863e+01	2.617170e-03
715	-7.335863e+01	2.210679e-04
716	-7.335863e+01	4.627527e-04
717	-7.335863e+01	2.810253e-03
718	-7.335863e+01	5.469725e-03
719	-7.335863e+01	3.147984e-04
720	-7.335863e+01	6.830176e-03
721	-7.335863e+01	4.366526e-03
722	-7.335863e+01	9.467740e-03
723	-7.335864e+01	2.599213e-03
724	-7.335864e+01	2.926793e-03
725	-7.335864e+01	3.591267e-04
726	-7.335864e+01	4.365160e-03
727	-7.335864e+01	3.800469e-04
728	-7.335864e+01	7.348383e-04
729	-7.335864e+01	2.815217e-04
730	-7.335864e+01	4.048480e-02
731	-7.335864e+01	1.416587e-02
732	-7.335864e+01	8.046283e-04
733	-7.335864e+01	1.678652e-03
734	-7.335864e+01	6.396073e-05
