i, epoch, loss, l2_err, h1_err
  0     1 -7.85286e+01 9.91666e-01 1.37478e+00
  1     2 -1.51422e+02 9.88513e-01 1.58381e+00
  2     3 -2.22594e+02 9.85501e-01 1.78450e+00
  3     4 -2.79359e+02 9.82579e-01 1.96379e+00
  4     5 -3.40275e+02 9.79973e-01 2.12143e+00
  5     6 -3.97575e+02 9.77250e-01 2.26149e+00
  6     7 -4.50888e+02 9.74370e-01 2.37884e+00
  7     9 -5.45440e+02 9.67935e-01 2.54319e+00
  8    11 -6.35730e+02 9.60939e-01 2.64015e+00
  9    13 -7.05611e+02 9.53703e-01 2.69060e+00
 10    16 -8.05326e+02 9.42229e-01 2.71183e+00
 11    20 -9.10942e+02 9.23912e-01 2.66828e+00
 12    24 -9.73347e+02 9.00562e-01 2.56492e+00
 13    29 -1.02072e+03 8.62081e-01 2.40802e+00
 14    35 -1.06098e+03 8.01772e-01 2.20701e+00
 15    42 -1.09872e+03 7.13209e-01 1.96593e+00
 16    51 -1.10349e+03 5.80289e-01 1.63726e+00
 17    62 -1.12878e+03 4.18786e-01 1.23022e+00
 18    75 -1.11722e+03 2.64701e-01 8.06911e-01
 19    91 -1.12449e+03 1.41397e-01 4.32795e-01
 20   109 -1.11664e+03 6.50457e-02 2.08667e-01
 21   132 -1.11539e+03 1.87577e-02 1.31870e-01
 22   159 -1.11470e+03 2.81614e-03 1.12198e-01
 23   193 -1.12672e+03 3.25125e-03 1.18357e-01
 24   232 -1.13062e+03 2.71084e-03 1.12138e-01
 25   281 -1.13913e+03 3.12504e-03 1.15319e-01
 26   339 -1.13183e+03 3.17535e-03 1.16882e-01
 27   409 -1.14742e+03 2.95668e-03 1.17182e-01
 28   494 -1.14561e+03 3.18269e-03 1.15244e-01
 29   596 -1.15072e+03 3.36933e-03 1.16713e-01
 30   719 -1.12488e+03 2.98680e-03 1.20246e-01
 31   868 -1.13794e+03 2.41746e-03 1.12377e-01
 32  1048 -1.13192e+03 2.38592e-03 1.11915e-01
 33  1264 -1.13340e+03 2.29982e-03 1.10973e-01
 34  1526 -1.13913e+03 2.30893e-03 1.11305e-01
 35  1842 -1.12789e+03 2.38502e-03 1.12885e-01
 36  2222 -1.12804e+03 2.24596e-03 1.11238e-01
 37  2682 -1.12804e+03 2.27763e-03 1.11659e-01
 38  3237 -1.12322e+03 2.26856e-03 1.11484e-01
 39  3906 -1.11870e+03 2.26902e-03 1.11496e-01
 40  4714 -1.12394e+03 2.26820e-03 1.11482e-01
 41  5689 -1.12289e+03 2.26716e-03 1.11462e-01
 42  6866 -1.13010e+03 2.26726e-03 1.11466e-01
 43  8286 -1.11912e+03 2.26639e-03 1.11457e-01
 44 10000 -1.14919e+03 2.26666e-03 1.11471e-01
