i, epoch, loss, l2_err, h1_err
  0     1 -7.24681e+01 9.56627e-01 9.63802e-01
  1     2 -1.42594e+02 9.32394e-01 9.45370e-01
  2     3 -2.10488e+02 9.07778e-01 9.28296e-01
  3     4 -2.72540e+02 8.83040e-01 9.13100e-01
  4     5 -3.33647e+02 8.58350e-01 9.00112e-01
  5     6 -3.94131e+02 8.33805e-01 8.89410e-01
  6     7 -4.50268e+02 8.09514e-01 8.81073e-01
  7     9 -5.51965e+02 7.62141e-01 8.72286e-01
  8    11 -6.45377e+02 7.16852e-01 8.73227e-01
  9    13 -7.20697e+02 6.74460e-01 8.83519e-01
 10    16 -8.29654e+02 6.16423e-01 9.11924e-01
 11    20 -9.35355e+02 5.48614e-01 9.65550e-01
 12    24 -1.02068e+03 4.90576e-01 1.02666e+00
 13    29 -1.06578e+03 4.33000e-01 1.10240e+00
 14    35 -1.08873e+03 3.90440e-01 1.17905e+00
 15    42 -1.12253e+03 3.62803e-01 1.23559e+00
 16    51 -1.12802e+03 3.50967e-01 1.26334e+00
 17    62 -1.11226e+03 3.55466e-01 1.25801e+00
 18    75 -1.13093e+03 3.65602e-01 1.24038e+00
 19    91 -1.11614e+03 3.67998e-01 1.22848e+00
 20   109 -1.11048e+03 3.65403e-01 1.22736e+00
 21   132 -1.11137e+03 3.67753e-01 1.22862e+00
 22   159 -1.12204e+03 3.65359e-01 1.22964e+00
 23   193 -1.13361e+03 3.65505e-01 1.22904e+00
 24   232 -1.11829e+03 3.66258e-01 1.22964e+00
 25   281 -1.11352e+03 3.64102e-01 1.22801e+00
 26   339 -1.10283e+03 3.68881e-01 1.22858e+00
 27   409 -1.12606e+03 3.63774e-01 1.22869e+00
 28   494 -1.12109e+03 3.65706e-01 1.22955e+00
 29   596 -1.10925e+03 3.64058e-01 1.22880e+00
 30   719 -1.12031e+03 3.67069e-01 1.22969e+00
 31   868 -1.12006e+03 3.65371e-01 1.22926e+00
 32  1048 -1.12572e+03 3.65655e-01 1.22889e+00
 33  1264 -1.11952e+03 3.66469e-01 1.22931e+00
 34  1526 -1.11693e+03 3.65391e-01 1.22935e+00
 35  1842 -1.12399e+03 3.65486e-01 1.22901e+00
 36  2222 -1.12074e+03 3.65931e-01 1.22922e+00
 37  2682 -1.12099e+03 3.65787e-01 1.22909e+00
 38  3237 -1.11613e+03 3.65826e-01 1.22912e+00
 39  3906 -1.11281e+03 3.65809e-01 1.22911e+00
 40  4714 -1.11632e+03 3.65807e-01 1.22911e+00
 41  5689 -1.11629e+03 3.65805e-01 1.22910e+00
 42  6866 -1.13073e+03 3.65800e-01 1.22910e+00
 43  8286 -1.11057e+03 3.65801e-01 1.22909e+00
 44 10000 -1.10802e+03 3.65791e-01 1.22908e+00
