i, epoch, loss, l2_err, h1_err
  0     1 -7.59554e+01 9.80541e-01 1.19744e+00
  1     2 -1.46492e+02 9.71977e-01 1.34494e+00
  2     3 -2.14397e+02 9.64776e-01 1.47190e+00
  3     4 -2.74539e+02 9.58489e-01 1.58310e+00
  4     5 -3.32089e+02 9.52317e-01 1.67542e+00
  5     6 -3.86313e+02 9.45812e-01 1.74485e+00
  6     7 -4.52312e+02 9.39098e-01 1.80103e+00
  7     9 -5.45237e+02 9.24831e-01 1.86717e+00
  8    11 -6.30827e+02 9.09276e-01 1.89593e+00
  9    13 -7.19336e+02 8.92695e-01 1.90160e+00
 10    16 -8.14151e+02 8.65143e-01 1.89332e+00
 11    20 -9.18380e+02 8.19761e-01 1.85188e+00
 12    24 -9.90186e+02 7.62628e-01 1.77090e+00
 13    29 -1.05572e+03 6.77214e-01 1.62334e+00
 14    35 -1.09414e+03 5.64532e-01 1.41207e+00
 15    42 -1.13333e+03 4.34335e-01 1.16762e+00
 16    51 -1.13317e+03 2.89385e-01 8.70501e-01
 17    62 -1.12124e+03 1.59892e-01 5.66879e-01
 18    75 -1.12148e+03 6.65872e-02 3.15552e-01
 19    91 -1.14049e+03 1.44076e-02 2.08597e-01
 20   109 -1.13472e+03 1.22305e-02 2.03644e-01
 21   132 -1.10686e+03 1.10907e-02 2.02211e-01
 22   159 -1.12313e+03 9.61058e-03 2.01705e-01
 23   193 -1.14305e+03 8.97846e-03 1.97278e-01
 24   232 -1.11901e+03 9.79694e-03 2.00992e-01
 25   281 -1.12416e+03 9.19650e-03 2.00426e-01
 26   339 -1.12715e+03 9.38955e-03 2.00244e-01
 27   409 -1.13672e+03 9.92330e-03 2.07413e-01
 28   494 -1.14152e+03 9.87503e-03 2.06534e-01
 29   596 -1.15909e+03 9.37278e-03 1.99787e-01
 30   719 -1.13982e+03 9.20222e-03 1.99764e-01
 31   868 -1.13340e+03 9.51294e-03 2.02356e-01
 32  1048 -1.13568e+03 9.40087e-03 2.01129e-01
 33  1264 -1.11415e+03 9.20012e-03 1.99103e-01
 34  1526 -1.11708e+03 9.16207e-03 1.98929e-01
 35  1842 -1.11230e+03 9.25909e-03 2.00013e-01
 36  2222 -1.12487e+03 9.22952e-03 1.99860e-01
 37  2682 -1.12893e+03 9.25944e-03 2.00156e-01
 38  3237 -1.11887e+03 9.22898e-03 1.99850e-01
 39  3906 -1.13299e+03 9.23753e-03 1.99940e-01
 40  4714 -1.12779e+03 9.23561e-03 1.99919e-01
 41  5689 -1.12073e+03 9.23366e-03 1.99897e-01
 42  6866 -1.12785e+03 9.23547e-03 1.99911e-01
 43  8286 -1.12310e+03 9.23595e-03 1.99919e-01
 44 10000 -1.11782e+03 9.24085e-03 1.99966e-01
