iteration	loss
0	0.000000e+00
1	-7.751958e+01
2	-1.502571e+02
3	-2.180022e+02
4	-2.793866e+02
5	-3.404897e+02
6	-3.990477e+02
7	-4.531539e+02
8	-5.018599e+02
9	-5.521963e+02
10	-5.930413e+02
11	-6.356152e+02
12	-6.788360e+02
13	-7.154640e+02
14	-7.502820e+02
15	-7.775444e+02
16	-8.140583e+02
17	-8.416174e+02
18	-8.735441e+02
19	-8.869201e+02
20	-9.113037e+02
21	-9.337047e+02
22	-9.506067e+02
23	-9.739237e+02
24	-9.800981e+02
25	-9.930331e+02
26	-1.018040e+03
27	-1.021485e+03
28	-1.036874e+03
29	-1.047846e+03
30	-1.041634e+03
31	-1.073731e+03
32	-1.064842e+03
33	-1.075737e+03
34	-1.072643e+03
35	-1.079353e+03
36	-1.098849e+03
37	-1.089427e+03
38	-1.100943e+03
39	-1.121572e+03
40	-1.120176e+03
41	-1.113269e+03
42	-1.105480e+03
43	-1.096123e+03
44	-1.103610e+03
45	-1.089472e+03
46	-1.102598e+03
47	-1.113225e+03
48	-1.131614e+03
49	-1.137114e+03
50	-1.123661e+03
51	-1.119012e+03
52	-1.134184e+03
53	-1.107629e+03
54	-1.127445e+03
55	-1.114893e+03
56	-1.140494e+03
57	-1.139546e+03
58	-1.152972e+03
59	-1.108573e+03
60	-1.122950e+03
61	-1.111640e+03
62	-1.118309e+03
63	-1.147294e+03
64	-1.133204e+03
65	-1.118014e+03
66	-1.112949e+03
67	-1.118092e+03
68	-1.129913e+03
69	-1.117236e+03
70	-1.118606e+03
71	-1.121708e+03
72	-1.127397e+03
73	-1.124385e+03
74	-1.128432e+03
75	-1.142268e+03
76	-1.141846e+03
77	-1.114023e+03
78	-1.109622e+03
79	-1.150146e+03
80	-1.120924e+03
81	-1.113383e+03
82	-1.132335e+03
83	-1.107694e+03
84	-1.116232e+03
85	-1.160892e+03
86	-1.141297e+03
87	-1.139722e+03
88	-1.128332e+03
89	-1.130874e+03
90	-1.125052e+03
91	-1.122657e+03
92	-1.125679e+03
93	-1.145011e+03
94	-1.141441e+03
95	-1.103691e+03
96	-1.124825e+03
97	-1.164942e+03
98	-1.147937e+03
99	-1.127931e+03
100	-1.119201e+03
101	-1.139020e+03
102	-1.103140e+03
103	-1.155214e+03
104	-1.121613e+03
105	-1.134465e+03
106	-1.117433e+03
107	-1.139344e+03
108	-1.134625e+03
109	-1.147314e+03
110	-1.146546e+03
111	-1.132969e+03
112	-1.143894e+03
113	-1.123738e+03
114	-1.136071e+03
115	-1.134821e+03
116	-1.118727e+03
117	-1.130313e+03
118	-1.122190e+03
119	-1.127362e+03
120	-1.119383e+03
121	-1.120312e+03
122	-1.119696e+03
123	-1.124411e+03
124	-1.104942e+03
125	-1.123379e+03
126	-1.133551e+03
127	-1.129631e+03
128	-1.126706e+03
129	-1.128698e+03
130	-1.119673e+03
131	-1.124638e+03
132	-1.137699e+03
133	-1.117155e+03
134	-1.127946e+03
135	-1.090865e+03
136	-1.134330e+03
137	-1.128995e+03
138	-1.113516e+03
139	-1.134661e+03
140	-1.130468e+03
141	-1.133108e+03
142	-1.135329e+03
143	-1.122953e+03
144	-1.117541e+03
145	-1.126184e+03
146	-1.128669e+03
