i, epoch, loss, l2_err, h1_err
  0     1 -6.45700e+01 9.69665e-01 9.76117e-01
  1     2 -1.27165e+02 9.54769e-01 9.68431e-01
  2     3 -1.88178e+02 9.40052e-01 9.63658e-01
  3     4 -2.45238e+02 9.25544e-01 9.61814e-01
  4     5 -2.98640e+02 9.11257e-01 9.62861e-01
  5     6 -3.60755e+02 8.97184e-01 9.66776e-01
  6     7 -4.05253e+02 8.83354e-01 9.73453e-01
  7     9 -4.99392e+02 8.56483e-01 9.94630e-01
  8    11 -5.95546e+02 8.30784e-01 1.02518e+00
  9    13 -6.67615e+02 8.06395e-01 1.06351e+00
 10    16 -7.70536e+02 7.72488e-01 1.13177e+00
 11    20 -8.67945e+02 7.32689e-01 1.23459e+00
 12    24 -9.53128e+02 6.99294e-01 1.34087e+00
 13    29 -9.91375e+02 6.66355e-01 1.46612e+00
 14    35 -1.05434e+03 6.38411e-01 1.59033e+00
 15    42 -1.09226e+03 6.18447e-01 1.69067e+00
 16    51 -1.09148e+03 6.06600e-01 1.75498e+00
 17    62 -1.12283e+03 6.03923e-01 1.76818e+00
 18    75 -1.08948e+03 6.06170e-01 1.75111e+00
 19    91 -1.09127e+03 6.08339e-01 1.73504e+00
 20   109 -1.10421e+03 6.08582e-01 1.73348e+00
 21   132 -1.10481e+03 6.08755e-01 1.73194e+00
 22   159 -1.10462e+03 6.08592e-01 1.73311e+00
 23   193 -1.10952e+03 6.08443e-01 1.73428e+00
 24   232 -1.09052e+03 6.08359e-01 1.73496e+00
 25   281 -1.10482e+03 6.08950e-01 1.73052e+00
 26   339 -1.09699e+03 6.08460e-01 1.73428e+00
 27   409 -1.10251e+03 6.08762e-01 1.73165e+00
 28   494 -1.10514e+03 6.08432e-01 1.73461e+00
 29   596 -1.08467e+03 6.08315e-01 1.73510e+00
 30   719 -1.12137e+03 6.08402e-01 1.73458e+00
 31   868 -1.10268e+03 6.08456e-01 1.73418e+00
 32  1048 -1.11257e+03 6.08453e-01 1.73421e+00
 33  1264 -1.08388e+03 6.08427e-01 1.73435e+00
 34  1526 -1.07659e+03 6.08423e-01 1.73442e+00
 35  1842 -1.09994e+03 6.08424e-01 1.73447e+00
 36  2222 -1.09360e+03 6.08500e-01 1.73385e+00
 37  2682 -1.12118e+03 6.08483e-01 1.73398e+00
 38  3237 -1.09352e+03 6.08481e-01 1.73400e+00
 39  3906 -1.09008e+03 6.08482e-01 1.73399e+00
 40  4714 -1.08420e+03 6.08482e-01 1.73399e+00
 41  5689 -1.12075e+03 6.08483e-01 1.73398e+00
 42  6866 -1.08855e+03 6.08485e-01 1.73397e+00
 43  8286 -1.07391e+03 6.08487e-01 1.73396e+00
 44 10000 -1.09616e+03 6.08486e-01 1.73396e+00
