i, epoch, loss, l2_err, h1_err
  0     1 -7.73851e+01 9.86354e-01 1.20464e+00
  1     2 -1.48675e+02 9.80336e-01 1.34989e+00
  2     3 -2.16492e+02 9.74618e-01 1.49766e+00
  3     4 -2.80349e+02 9.69547e-01 1.63424e+00
  4     5 -3.40996e+02 9.64417e-01 1.75558e+00
  5     6 -3.97127e+02 9.59461e-01 1.86434e+00
  6     7 -4.54654e+02 9.54574e-01 1.95964e+00
  7     9 -5.53648e+02 9.44185e-01 2.10172e+00
  8    11 -6.36580e+02 9.33318e-01 2.18831e+00
  9    13 -7.13262e+02 9.22314e-01 2.23408e+00
 10    16 -8.11649e+02 9.05528e-01 2.25268e+00
 11    20 -9.17047e+02 8.79564e-01 2.21664e+00
 12    24 -9.84973e+02 8.45140e-01 2.12724e+00
 13    29 -1.05713e+03 7.86162e-01 1.97451e+00
 14    35 -1.09238e+03 6.91652e-01 1.76168e+00
 15    42 -1.11752e+03 5.63122e-01 1.49217e+00
 16    51 -1.11309e+03 4.01370e-01 1.15361e+00
 17    62 -1.12651e+03 2.41886e-01 7.94974e-01
 18    75 -1.12844e+03 1.22998e-01 4.52756e-01
 19    91 -1.13315e+03 4.82207e-02 2.06726e-01
 20   109 -1.13881e+03 1.02607e-02 1.54895e-01
 21   132 -1.13797e+03 6.20912e-03 1.51287e-01
 22   159 -1.12517e+03 5.84037e-03 1.53148e-01
 23   193 -1.13472e+03 5.43311e-03 1.52833e-01
 24   232 -1.14914e+03 5.21182e-03 1.50683e-01
 25   281 -1.11960e+03 5.38495e-03 1.52319e-01
 26   339 -1.13841e+03 5.30659e-03 1.49251e-01
 27   409 -1.12657e+03 5.37460e-03 1.50437e-01
 28   494 -1.12443e+03 5.23059e-03 1.51196e-01
 29   596 -1.11973e+03 5.26288e-03 1.51215e-01
 30   719 -1.11490e+03 4.93289e-03 1.47814e-01
 31   868 -1.15330e+03 5.24992e-03 1.49701e-01
 32  1048 -1.14547e+03 5.33603e-03 1.51725e-01
 33  1264 -1.13000e+03 5.18454e-03 1.50435e-01
 34  1526 -1.11428e+03 5.20336e-03 1.50499e-01
 35  1842 -1.11818e+03 5.12054e-03 1.49540e-01
 36  2222 -1.11381e+03 5.20559e-03 1.50355e-01
 37  2682 -1.11996e+03 5.15608e-03 1.49799e-01
 38  3237 -1.11959e+03 5.15365e-03 1.49847e-01
 39  3906 -1.12757e+03 5.15469e-03 1.49868e-01
 40  4714 -1.12986e+03 5.15526e-03 1.49884e-01
 41  5689 -1.11962e+03 5.15507e-03 1.49887e-01
 42  6866 -1.12569e+03 5.15294e-03 1.49869e-01
 43  8286 -1.13111e+03 5.15230e-03 1.49872e-01
 44 10000 -1.11824e+03 5.15276e-03 1.49898e-01
