iteration	energy	residual_norm
1808	-7.336083e+01	1.448049e-02
1809	-7.336083e+01	1.275808e-03
1810	-7.336083e+01	4.574718e-03
1811	-7.336083e+01	4.865794e-04
1812	-7.336083e+01	3.898898e-05
1813	-7.336083e+01	6.168984e-04
1814	-7.336083e+01	2.170241e-03
1815	-7.336083e+01	2.701004e-04
1816	-7.336083e+01	4.068739e-03
1817	-7.336083e+01	3.655249e-02
1818	-7.336083e+01	7.169551e-04
1819	-7.336083e+01	6.372370e-04
1820	-7.336083e+01	3.577102e-02
1821	-7.336083e+01	5.238671e-04
1822	-7.336083e+01	5.933843e-04
1823	-7.336083e+01	1.985316e-04
1824	-7.336083e+01	1.698229e-04
1825	-7.336083e+01	2.179938e-02
1826	-7.336083e+01	2.901090e-03
1827	-7.336083e+01	5.492344e-04
1828	-7.336083e+01	2.387874e-04
1829	-7.336083e+01	8.176298e-05
1830	-7.336083e+01	4.834332e-04
1831	-7.336083e+01	3.563318e-03
1832	-7.336083e+01	5.416422e-03
1833	-7.336083e+01	5.014518e-04
1834	-7.336083e+01	1.987311e-02
1835	-7.336083e+01	1.762493e-04
1836	-7.336083e+01	1.364200e-04
1837	-7.336083e+01	6.457462e-04
1838	-7.336083e+01	2.169710e-04
1839	-7.336084e+01	1.583050e-02
1840	-7.336084e+01	1.139008e-03
1841	-7.336084e+01	9.099823e-03
1842	-7.336084e+01	1.246090e-02
1843	-7.336084e+01	9.493749e-04
1844	-7.336084e+01	1.001685e-03
1845	-7.336084e+01	7.138659e-02
1846	-7.336084e+01	9.771808e-03
1847	-7.336084e+01	2.169118e-03
1848	-7.336087e+01	1.439859e+00
1849	-7.336089e+01	3.257363e-03
1850	-7.336089e+01	1.963092e-02
1851	-7.336089e+01	1.971481e-02
1852	-7.336089e+01	2.574931e-04
1853	-7.336089e+01	2.200509e-04
1854	-7.336089e+01	9.145949e-03
1855	-7.336089e+01	5.147352e-03
1856	-7.336089e+01	1.301488e-02
1857	-7.336092e+01	1.210586e-01
1858	-7.336092e+01	2.699332e-03
1859	-7.336092e+01	4.680867e-04
1860	-7.336092e+01	4.793915e-03
1861	-7.336092e+01	3.491855e-03
1862	-7.336092e+01	6.489662e-04
1863	-7.336092e+01	1.073524e-03
1864	-7.336092e+01	1.040027e-01
1865	-7.336092e+01	3.102994e-03
1866	-7.336092e+01	8.596848e-03
1867	-7.336092e+01	2.895876e-02
1868	-7.336092e+01	1.276034e-03
1869	-7.336092e+01	2.232966e-04
1870	-7.336092e+01	2.826286e-03
1871	-7.336092e+01	1.248589e-04
1872	-7.336092e+01	4.357912e-04
1873	-7.336092e+01	1.209210e-03
1874	-7.336092e+01	7.193985e-05
1875	-7.336092e+01	5.373911e-03
1876	-7.336093e+01	6.576120e-02
1877	-7.336093e+01	1.866155e-02
1878	-7.336093e+01	9.838486e-03
1879	-7.336093e+01	3.665509e-02
1880	-7.336093e+01	1.121761e-01
1881	-7.336093e+01	3.649504e-03
1882	-7.336093e+01	8.399409e-04
1883	-7.336093e+01	1.919730e-02
1884	-7.336094e+01	1.789860e-02
1885	-7.336094e+01	7.671779e-05
1886	-7.336094e+01	1.945446e-03
1887	-7.336094e+01	1.054928e-04
1888	-7.336094e+01	4.435181e-03
1889	-7.336094e+01	6.191404e-04
1890	-7.336094e+01	2.086026e-04
1891	-7.336094e+01	1.014620e-05
1892	-7.336094e+01	1.051815e-05
1893	-7.336094e+01	8.743254e-05
1894	-7.336094e+01	1.503315e-04
1895	-7.336094e+01	8.693011e-05
1896	-7.336094e+01	6.476805e-04
1897	-7.336094e+01	5.972114e-04
1898	-7.336094e+01	3.620124e-05
1899	-7.336094e+01	9.970229e-04
1900	-7.336094e+01	6.538958e-04
1901	-7.336094e+01	1.841489e-04
1902	-7.336094e+01	8.737162e-04
1903	-7.336094e+01	1.021683e-04
1904	-7.336094e+01	1.807120e-04
1905	-7.336094e+01	1.241374e-03
1906	-7.336094e+01	3.305253e-02
1907	-7.336094e+01	1.393291e-04
1908	-7.336094e+01	1.331176e-02
1909	-7.336094e+01	3.327740e-02
1910	-7.336094e+01	5.937796e-04
1911	-7.336094e+01	1.182765e-03
1912	-7.336094e+01	2.629346e-02
1913	-7.336094e+01	6.265308e-04
1914	-7.336094e+01	3.298062e-04
1915	-7.336094e+01	1.279805e-04
1916	-7.336094e+01	3.583007e-05
1917	-7.336094e+01	1.795896e-02
1918	-7.336094e+01	3.684566e-03
1919	-7.336094e+01	3.118528e-04
1920	-7.336094e+01	1.777685e-04
1921	-7.336094e+01	3.151894e-03
1922	-7.336094e+01	1.419455e-02
1923	-7.336094e+01	6.714303e-05
1924	-7.336094e+01	1.740388e-05
1925	-7.336094e+01	1.251836e-04
1926	-7.336094e+01	2.515968e-04
1927	-7.336094e+01	6.881711e-05
1928	-7.336094e+01	1.759215e-02
1929	-7.336094e+01	8.984033e-04
1930	-7.336094e+01	6.162090e-03
1931	-7.336094e+01	9.404177e-05
1932	-7.336094e+01	3.470603e-05
1933	-7.336094e+01	2.908556e-03
1934	-7.336094e+01	1.663492e-03
1935	-7.336094e+01	9.174735e-03
1936	-7.336094e+01	2.479305e-04
1937	-7.336094e+01	6.051595e-05
1938	-7.336094e+01	9.585940e-05
1939	-7.336094e+01	5.642244e-05
1940	-7.336094e+01	9.950689e-05
1941	-7.336094e+01	4.581477e-03
1942	-7.336094e+01	3.765028e-04
1943	-7.336094e+01	1.232495e-04
1944	-7.336094e+01	1.588431e-02
1945	-7.336094e+01	4.772811e-04
1946	-7.336094e+01	2.271807e-04
1947	-7.336094e+01	2.565701e-04
1948	-7.336094e+01	4.691758e-03
1949	-7.336094e+01	8.825805e-05
1950	-7.336094e+01	8.232274e-03
1951	-7.336094e+01	1.938609e-02
1952	-7.336094e+01	1.440466e-04
1953	-7.336094e+01	2.237540e-03
1954	-7.336094e+01	2.457251e-02
1955	-7.336094e+01	2.252687e-02
1956	-7.336094e+01	8.058217e-04
1957	-7.336094e+01	1.337674e-02
1958	-7.336094e+01	6.336981e-04
1959	-7.336094e+01	1.544416e-03
1960	-7.336094e+01	3.585764e-05
1961	-7.336094e+01	3.657209e-05
1962	-7.336094e+01	2.463233e-04
1963	-7.336094e+01	5.842721e-04
1964	-7.336094e+01	2.089181e-03
1965	-7.336094e+01	6.930313e-05
1966	-7.336094e+01	2.694498e-04
1967	-7.336094e+01	2.480147e-04
1968	-7.336094e+01	2.172178e-04
1969	-7.336094e+01	6.445545e-05
1970	-7.336094e+01	1.513018e-02
1971	-7.336094e+01	1.279926e-03
1972	-7.336094e+01	6.554494e-03
1973	-7.336094e+01	5.247691e-04
1974	-7.336094e+01	7.798220e-04
1975	-7.336094e+01	2.955626e-05
1976	-7.336094e+01	2.757723e-05
1977	-7.336094e+01	2.421787e-04
1978	-7.336094e+01	1.938211e-03
1979	-7.336094e+01	3.643535e-03
1980	-7.336094e+01	7.800416e-03
1981	-7.336094e+01	5.393526e-03
1982	-7.336094e+01	9.738599e-04
1983	-7.336094e+01	1.695186e-01
1984	-7.336094e+01	2.263259e-03
1985	-7.336094e+01	4.544546e-04
1986	-7.336094e+01	1.385568e-01
1987	-7.336094e+01	4.753800e-03
1988	-7.336094e+01	6.169996e-03
1989	-7.336094e+01	2.255770e-02
1990	-7.336094e+01	4.164805e-03
1991	-7.336095e+01	4.054745e-04
1992	-7.336095e+01	6.188124e-03
1993	-7.336094e+01	2.533828e-04
1994	-7.336095e+01	2.127695e-05
1995	-7.336095e+01	1.253826e-03
1996	-7.336095e+01	4.000863e-03
1997	-7.336095e+01	2.982715e-02
1998	-7.336095e+01	1.172076e-01
1999	-7.336095e+01	2.156465e-04
2000	-7.336095e+01	5.387767e-03
2001	-7.336095e+01	3.670059e-04
2002	-7.336095e+01	9.717598e-04
2003	-7.336095e+01	2.673822e-04
2004	-7.336095e+01	3.078596e-04
2005	-7.336095e+01	3.999351e-04
2006	-7.336095e+01	4.265505e-03
2007	-7.336095e+01	2.583775e-03
2008	-7.336095e+01	7.043154e-04
2009	-7.336095e+01	1.067221e-02
2010	-7.336095e+01	7.010841e-05
2011	-7.336095e+01	1.606111e-04
2012	-7.336095e+01	7.276515e-02
2013	-7.336095e+01	8.569171e-04
2014	-7.336095e+01	7.544982e-04
2015	-7.336095e+01	4.880846e-03
2016	-7.336095e+01	1.707450e-03
2017	-7.336095e+01	5.398158e-05
2018	-7.336095e+01	2.966669e-03
2019	-7.336095e+01	2.315504e-03
2020	-7.336095e+01	1.175740e-03
2021	-7.336095e+01	2.910964e-02
2022	-7.336095e+01	1.144861e-03
2023	-7.336095e+01	5.152371e-03
2024	-7.336095e+01	1.887476e-03
2025	-7.336095e+01	2.462371e-03
2026	-7.336095e+01	1.260959e-03
2027	-7.336095e+01	8.512865e-04
2028	-7.336095e+01	6.218967e-04
2029	-7.336095e+01	1.974254e-03
2030	-7.336095e+01	8.243871e-03
2031	-7.336095e+01	1.019182e-04
2032	-7.336095e+01	1.674454e-03
2033	-7.336095e+01	1.319099e-04
2034	-7.336095e+01	3.845600e-05
2035	-7.336095e+01	2.822972e-02
2036	-7.336095e+01	2.975640e-04
2037	-7.336095e+01	3.904098e-03
2038	-7.336095e+01	1.269858e-02
2039	-7.336095e+01	2.699552e-04
2040	-7.336095e+01	2.851215e-05
2041	-7.336095e+01	7.490574e-05
2042	-7.336095e+01	2.524232e-04
2043	-7.336095e+01	1.102981e-04
2044	-7.336095e+01	1.033604e-02
2045	-7.336095e+01	9.444281e-04
2046	-7.336095e+01	2.774688e-02
2047	-7.336095e+01	3.411738e-02
2048	-7.336099e+01	4.544682e-03
2049	-7.336099e+01	1.061462e-01
2050	-7.336099e+01	2.816359e-03
2051	-7.336099e+01	8.130205e-03
2052	-7.336099e+01	8.559147e-04
2053	-7.336099e+01	3.224048e-04
2054	-7.336099e+01	3.393274e-04
2055	-7.336099e+01	2.049958e-02
2056	-7.336099e+01	6.229251e-03
2057	-7.336100e+01	1.093298e-03
2058	-7.336100e+01	2.671342e-03
2059	-7.336100e+01	5.083160e-04
2060	-7.336100e+01	4.637169e-04
2061	-7.336100e+01	3.937045e-02
2062	-7.336100e+01	1.347816e-03
2063	-7.336100e+01	1.573452e-03
2064	-7.336101e+01	1.196977e-03
2065	-7.336100e+01	4.552101e-04
2066	-7.336100e+01	4.886926e-04
2067	-7.336100e+01	8.424606e-05
2068	-7.336100e+01	1.104184e-04
2069	-7.336100e+01	9.117383e-05
2070	-7.336100e+01	1.065841e-03
2071	-7.336100e+01	5.163689e-05
2072	-7.336101e+01	2.125626e-02
2073	-7.336100e+01	2.056839e-03
2074	-7.336100e+01	3.613137e-04
2075	-7.336100e+01	5.464501e-04
2076	-7.336100e+01	2.423895e-05
2077	-7.336100e+01	3.057515e-04
2078	-7.336100e+01	2.410118e-04
2079	-7.336100e+01	2.656195e-04
2080	-7.336100e+01	4.329394e-05
2081	-7.336100e+01	1.578887e-04
2082	-7.336100e+01	2.825476e-04
2083	-7.336101e+01	2.175801e-04
2084	-7.336100e+01	2.306650e-03
2085	-7.336100e+01	3.035961e-04
2086	-7.336101e+01	1.795528e-03
2087	-7.336100e+01	6.998069e-03
2088	-7.336100e+01	5.440903e-04
2089	-7.336100e+01	2.144148e-04
2090	-7.336100e+01	5.346549e-03
2091	-7.336101e+01	3.216209e-03
2092	-7.336100e+01	1.965938e-05
2093	-7.336100e+01	4.232021e-05
2094	-7.336101e+01	9.204278e-04
2095	-7.336100e+01	4.237804e-03
2096	-7.336101e+01	7.976002e-03
2097	-7.336101e+01	3.194924e-03
2098	-7.336101e+01	1.544099e-02
2099	-7.336101e+01	2.837903e-04
2100	-7.336101e+01	5.022150e-04
2101	-7.336101e+01	1.175741e-02
2102	-7.336101e+01	7.149573e-04
2103	-7.336101e+01	1.647379e-02
2104	-7.336101e+01	9.875022e-02
2105	-7.336101e+01	2.859555e-02
2106	-7.336101e+01	1.179473e-03
2107	-7.336101e+01	7.160428e-02
2108	-7.336102e+01	3.107389e-03
2109	-7.336102e+01	1.946987e-03
2110	-7.336102e+01	6.153901e-02
2111	-7.336102e+01	8.740475e-04
2112	-7.336102e+01	1.316475e-02
2113	-7.336102e+01	1.525183e-02
2114	-7.336102e+01	3.923949e-03
2115	-7.336102e+01	2.156686e-04
2116	-7.336102e+01	8.751702e-04
2117	-7.336102e+01	3.615468e-02
2118	-7.336102e+01	4.454771e-03
2119	-7.336102e+01	1.006706e-02
2120	-7.336109e+01	3.594613e-02
2121	-7.336115e+01	1.247546e+00
2122	-7.336115e+01	1.560760e-01
2123	-7.336116e+01	1.622757e-02
2124	-7.336116e+01	1.258718e-01
2125	-7.336116e+01	1.817408e-04
2126	-7.336116e+01	4.723275e-02
2127	-7.336116e+01	5.486797e-03
2128	-7.336116e+01	3.546452e-04
2129	-7.336116e+01	3.266276e-02
2130	-7.336116e+01	5.911509e-03
2131	-7.336118e+01	9.021863e-01
2132	-7.336119e+01	9.230573e-02
2133	-7.336119e+01	4.240839e-02
2134	-7.336121e+01	1.804413e-01
2135	-7.336121e+01	3.727873e-03
2136	-7.336121e+01	6.926313e-03
2137	-7.336121e+01	1.675588e-03
2138	-7.336121e+01	1.215321e-02
2139	-7.336132e+01	3.754405e+00
2140	-7.336150e+01	1.854366e-02
2141	-7.336150e+01	4.664196e-01
2142	-7.336150e+01	1.370898e-02
2143	-7.336150e+01	4.173393e-02
2144	-7.336150e+01	3.978648e-02
2145	-7.336150e+01	1.173228e-03
2146	-7.336150e+01	4.535152e-02
2147	-7.336151e+01	1.114457e-03
2148	-7.336151e+01	9.877711e-04
2149	-7.336151e+01	4.677830e-03
2150	-7.336151e+01	6.338072e-02
2151	-7.336151e+01	8.836022e-04
2152	-7.336151e+01	2.951785e-03
2153	-7.336151e+01	5.382711e-04
2154	-7.336151e+01	1.188888e-03
2155	-7.336151e+01	7.778142e-04
2156	-7.336151e+01	8.035781e-04
2157	-7.336151e+01	1.047952e-02
2158	-7.336151e+01	3.438878e-04
2159	-7.336151e+01	4.725460e-01
2160	-7.336152e+01	5.052731e-03
2161	-7.336152e+01	3.761038e-03
2162	-7.336152e+01	6.325292e-04
2163	-7.336152e+01	7.717631e-04
2164	-7.336152e+01	2.194243e-03
2165	-7.336153e+01	2.234666e-02
2166	-7.336153e+01	1.903780e-02
2167	-7.336153e+01	6.283425e-02
2168	-7.336155e+01	2.375308e-01
2169	-7.336155e+01	2.894453e-04
2170	-7.336155e+01	1.562295e-02
2171	-7.336155e+01	3.788379e-04
2172	-7.336155e+01	5.741263e-04
2173	-7.336155e+01	6.836708e-04
2174	-7.336155e+01	3.556297e-04
2175	-7.336155e+01	1.077472e-02
2176	-7.336155e+01	6.434015e-04
2177	-7.336155e+01	3.249010e-03
2178	-7.336155e+01	5.647269e-03
2179	-7.336155e+01	8.402578e-03
2180	-7.336155e+01	1.730739e-03
2181	-7.336155e+01	2.389754e-03
2182	-7.336155e+01	4.735714e-05
2183	-7.336155e+01	1.741862e-04
2184	-7.336155e+01	7.071455e-04
2185	-7.336155e+01	5.843512e-05
2186	-7.336155e+01	2.032010e-02
2187	-7.336155e+01	8.728553e-04
2188	-7.336155e+01	2.807206e-03
2189	-7.336155e+01	1.555091e-03
2190	-7.336155e+01	2.251510e-03
2191	-7.336155e+01	5.091980e-04
2192	-7.336155e+01	7.041899e-04
2193	-7.336155e+01	2.016832e-04
2194	-7.336155e+01	1.037391e-03
2195	-7.336155e+01	3.731410e-03
2196	-7.336155e+01	4.094529e-04
2197	-7.336155e+01	2.711096e-02
2198	-7.336155e+01	7.897860e-05
2199	-7.336155e+01	7.465474e-03
2200	-7.336155e+01	2.293856e-03
2201	-7.336155e+01	4.814045e-04
2202	-7.336155e+01	3.750273e-04
2203	-7.336155e+01	3.718163e-04
2204	-7.336155e+01	1.364529e-03
2205	-7.336155e+01	1.110553e-03
2206	-7.336155e+01	2.397683e-03
2207	-7.336155e+01	1.550804e-03
2208	-7.336162e+01	3.743154e-01
2209	-7.336163e+01	5.317482e-03
2210	-7.336163e+01	1.526910e-01
2211	-7.336163e+01	4.749940e-02
2212	-7.336163e+01	1.260502e-03
2213	-7.336163e+01	9.372719e-03
2214	-7.336163e+01	1.132327e-02
2215	-7.336163e+01	2.337410e-01
2216	-7.336163e+01	1.904585e-02
2217	-7.336163e+01	2.641896e-02
2218	-7.336163e+01	5.690372e-02
2219	-7.336167e+01	2.836965e-03
2220	-7.336167e+01	1.344000e-04
2221	-7.336167e+01	7.687405e-03
2222	-7.336167e+01	8.905256e-03
2223	-7.336167e+01	9.047034e-04
2224	-7.336167e+01	7.667616e-03
2225	-7.336167e+01	9.069803e-04
2226	-7.336167e+01	1.083843e-01
2227	-7.336167e+01	6.715614e-03
2228	-7.336167e+01	4.284924e-03
2229	-7.336167e+01	2.319704e-02
2230	-7.336167e+01	6.631320e-03
2231	-7.336167e+01	5.105234e-02
2232	-7.336172e+01	1.636969e-02
2233	-7.336172e+01	4.895674e-02
2234	-7.336172e+01	6.996350e-04
2235	-7.336172e+01	4.316639e-02
2236	-7.336172e+01	2.357784e-03
2237	-7.336173e+01	1.994522e-01
2238	-7.336173e+01	7.652361e-03
2239	-7.336173e+01	1.826471e-03
2240	-7.336173e+01	1.620275e-02
2241	-7.336173e+01	4.791906e-04
2242	-7.336173e+01	9.759951e-03
2243	-7.336173e+01	5.480504e-02
2244	-7.336173e+01	1.443120e-01
2245	-7.336173e+01	2.089221e-03
2246	-7.336174e+01	5.291877e-03
2247	-7.336173e+01	4.464854e-04
2248	-7.336173e+01	4.104101e-02
2249	-7.336174e+01	5.139738e-03
2250	-7.336173e+01	1.178754e-03
2251	-7.336174e+01	3.268822e-02
2252	-7.336173e+01	1.629857e-03
2253	-7.336173e+01	1.488750e-01
2254	-7.336174e+01	2.614896e-03
2255	-7.336174e+01	1.100644e-02
2256	-7.336174e+01	1.119855e-02
2257	-7.336175e+01	3.781463e-02
2258	-7.336175e+01	1.415537e-01
2259	-7.336177e+01	9.128670e-04
2260	-7.336177e+01	1.111043e-03
2261	-7.336177e+01	2.255014e-03
2262	-7.336178e+01	6.270509e-01
2263	-7.336178e+01	9.181311e-03
2264	-7.336179e+01	2.845337e-01
2265	-7.336179e+01	2.222214e-03
2266	-7.336179e+01	4.123437e-03
2267	-7.336179e+01	1.106162e-02
2268	-7.336179e+01	7.216523e-05
2269	-7.336179e+01	5.656280e-04
2270	-7.336179e+01	1.471114e-03
2271	-7.336179e+01	2.324747e-03
2272	-7.336179e+01	1.375605e-03
2273	-7.336179e+01	1.556328e-01
2274	-7.336179e+01	2.826661e-03
2275	-7.336179e+01	9.280199e-03
2276	-7.336179e+01	2.321093e-03
2277	-7.336179e+01	2.859238e-02
2278	-7.336179e+01	1.283162e-01
2279	-7.336179e+01	4.946123e-03
2280	-7.336181e+01	1.145855e+00
2281	-7.336182e+01	7.492817e-04
2282	-7.336182e+01	1.456486e-02
2283	-7.336182e+01	5.393431e-03
2284	-7.336182e+01	2.745282e-02
2285	-7.336182e+01	1.807786e-02
2286	-7.336183e+01	2.855680e-03
2287	-7.336183e+01	8.239935e-04
2288	-7.336183e+01	6.611435e-03
2289	-7.336183e+01	3.721830e-02
2290	-7.336183e+01	1.179566e-03
2291	-7.336184e+01	6.149505e-01
2292	-7.336184e+01	2.274207e-03
2293	-7.336184e+01	4.562557e-02
2294	-7.336184e+01	1.243715e-02
2295	-7.336184e+01	3.346596e-03
2296	-7.336184e+01	8.718238e-02
2297	-7.336184e+01	5.209824e-04
2298	-7.336184e+01	1.792267e-02
2299	-7.336185e+01	1.062238e-01
2300	-7.336185e+01	1.082190e-01
2301	-7.336185e+01	5.869872e-03
2302	-7.336185e+01	3.995788e-02
2303	-7.336185e+01	8.828319e-03
2304	-7.336186e+01	4.110578e-02
2305	-7.336186e+01	6.843327e-02
2306	-7.336188e+01	2.799084e-01
2307	-7.336213e+01	8.909794e-01
2308	-7.336213e+01	8.806196e-05
2309	-7.336214e+01	4.068305e-04
2310	-7.336213e+01	4.061293e-04
2311	-7.336214e+01	1.424312e-02
2312	-7.336214e+01	8.501036e-04
2313	-7.336213e+01	7.064085e-03
2314	-7.336214e+01	1.637030e-03
2315	-7.336214e+01	2.917089e-03
2316	-7.336214e+01	2.458457e-02
2317	-7.336214e+01	1.813418e-03
2318	-7.336214e+01	1.751060e-01
2319	-7.336214e+01	2.130332e-03
2320	-7.336214e+01	6.059890e-04
2321	-7.336214e+01	1.976594e-03
2322	-7.336214e+01	8.480953e-04
2323	-7.336214e+01	7.837628e-04
2324	-7.336214e+01	9.020065e-03
2325	-7.336214e+01	2.773658e-01
2326	-7.336214e+01	8.656918e-03
2327	-7.336215e+01	8.043711e-02
2328	-7.336215e+01	1.620426e-02
2329	-7.336217e+01	1.993323e-01
2330	-7.336217e+01	8.242833e-01
2331	-7.336218e+01	1.133123e-03
2332	-7.336218e+01	2.851820e-02
2333	-7.336219e+01	5.252949e-02
2334	-7.336219e+01	6.282230e-02
2335	-7.336219e+01	3.423247e-03
2336	-7.336219e+01	3.332840e-02
2337	-7.336219e+01	1.228831e-03
2338	-7.336219e+01	3.808622e-03
2339	-7.336219e+01	1.439062e-02
2340	-7.336219e+01	5.660240e-04
2341	-7.336219e+01	9.741494e-03
2342	-7.336219e+01	4.966767e-04
2343	-7.336219e+01	6.861022e-02
2344	-7.336219e+01	4.749118e-02
2345	-7.336221e+01	3.444647e-03
2346	-7.336221e+01	2.894210e-03
2347	-7.336221e+01	2.340020e-02
2348	-7.336221e+01	6.719516e-02
2349	-7.336221e+01	1.046564e-03
2350	-7.336221e+01	2.186625e-02
2351	-7.336221e+01	1.453768e-03
2352	-7.336221e+01	6.452569e-02
2353	-7.336221e+01	3.052586e-02
2354	-7.336221e+01	7.300208e-03
2355	-7.336222e+01	7.422038e-01
2356	-7.336227e+01	9.599691e-04
2357	-7.336227e+01	2.532988e-03
2358	-7.336227e+01	5.854221e-04
2359	-7.336227e+01	9.620275e-03
2360	-7.336227e+01	3.606701e-04
2361	-7.336227e+01	1.118018e-02
2362	-7.336227e+01	3.975231e-03
2363	-7.336227e+01	2.718344e-03
2364	-7.336227e+01	4.052437e-01
2365	-7.336228e+01	1.332511e-02
2366	-7.336228e+01	6.251759e-01
2367	-7.336229e+01	3.553717e-02
2368	-7.336229e+01	1.501153e-03
2369	-7.336229e+01	1.375466e-03
2370	-7.336229e+01	8.015920e-03
2371	-7.336229e+01	2.167402e-03
2372	-7.336229e+01	2.590338e-03
2373	-7.336229e+01	3.031231e-01
2374	-7.336229e+01	2.220708e-02
2375	-7.336234e+01	9.062532e-01
2376	-7.336234e+01	1.872745e-02
2377	-7.336234e+01	3.400932e-03
2378	-7.336234e+01	1.150644e-02
2379	-7.336234e+01	1.836808e-04
2380	-7.336234e+01	2.487870e-04
2381	-7.336234e+01	1.837787e-03
2382	-7.336234e+01	1.550091e-02
2383	-7.336234e+01	3.728310e-04
2384	-7.336234e+01	4.555070e-02
2385	-7.336234e+01	3.708803e-03
2386	-7.336234e+01	2.053238e-02
2387	-7.336234e+01	2.178993e-01
2388	-7.336235e+01	5.459621e-04
2389	-7.336234e+01	1.067465e-02
2390	-7.336235e+01	4.682383e-03
2391	-7.336235e+01	4.383598e-03
2392	-7.336235e+01	3.241257e-03
2393	-7.336237e+01	4.770897e-02
2394	-7.336237e+01	6.843730e-03
2395	-7.336237e+01	1.047064e-01
2396	-7.336237e+01	7.577755e-01
2397	-7.336239e+01	5.464363e-02
2398	-7.336262e+01	1.514760e+00
2399	-7.336264e+01	1.428628e-03
2400	-7.336264e+01	1.385694e-03
2401	-7.336264e+01	3.525161e-04
2402	-7.336264e+01	3.491201e-04
2403	-7.336264e+01	4.344706e-04
2404	-7.336264e+01	4.488355e-03
2405	-7.336264e+01	1.763504e-02
2406	-7.336263e+01	2.338967e-03
2407	-7.336264e+01	2.120903e-03
2408	-7.336264e+01	1.271306e-03
2409	-7.336264e+01	1.512912e-02
2410	-7.336264e+01	1.388947e-02
2411	-7.336264e+01	1.671276e-04
2412	-7.336264e+01	3.089339e-03
2413	-7.336264e+01	2.790821e-03
2414	-7.336264e+01	4.022537e-02
2415	-7.336264e+01	1.050394e-02
2416	-7.336264e+01	1.387308e-03
2417	-7.336264e+01	5.207119e-03
2418	-7.336264e+01	9.719925e-04
2419	-7.336264e+01	1.509086e-02
2420	-7.336264e+01	1.783876e-02
2421	-7.336266e+01	2.532828e-01
2422	-7.336266e+01	1.000955e-03
2423	-7.336266e+01	9.231811e-03
2424	-7.336266e+01	1.330998e-03
2425	-7.336266e+01	8.088048e-04
2426	-7.336266e+01	5.909904e-02
2427	-7.336267e+01	6.464404e-03
2428	-7.336267e+01	7.714678e-02
2429	-7.336267e+01	3.986016e-02
2430	-7.336267e+01	4.012529e-03
2431	-7.336267e+01	2.982644e-03
2432	-7.336267e+01	1.527941e-03
2433	-7.336267e+01	1.225865e-03
2434	-7.336267e+01	2.677642e-03
2435	-7.336267e+01	1.598029e-03
2436	-7.336267e+01	3.035383e-04
2437	-7.336268e+01	5.135913e-01
2438	-7.336268e+01	1.018437e-02
2439	-7.336268e+01	4.850048e-03
2440	-7.336268e+01	3.828135e-02
2441	-7.336272e+01	3.244548e-02
2442	-7.336272e+01	2.853374e-01
2443	-7.336273e+01	3.411685e-02
2444	-7.336274e+01	4.178059e-02
2445	-7.336273e+01	7.948189e-02
2446	-7.336275e+01	1.673673e-03
2447	-7.336275e+01	3.275606e-03
2448	-7.336276e+01	1.599683e-01
2449	-7.336277e+01	1.123393e+00
2450	-7.336278e+01	2.190512e-03
2451	-7.336278e+01	5.385960e-02
2452	-7.336278e+01	2.002496e-03
2453	-7.336278e+01	2.137387e-02
2454	-7.336278e+01	5.600286e-02
2455	-7.336278e+01	1.846856e-03
2456	-7.336278e+01	1.196539e-01
2457	-7.336278e+01	6.695957e-03
2458	-7.336279e+01	1.364564e-01
2459	-7.336278e+01	6.499485e-02
2460	-7.336280e+01	2.066282e-03
2461	-7.336280e+01	7.839059e-04
2462	-7.336280e+01	1.648860e-04
2463	-7.336280e+01	4.873180e-04
2464	-7.336280e+01	1.138988e-04
2465	-7.336280e+01	4.993467e-03
2466	-7.336280e+01	8.136491e-05
2467	-7.336280e+01	7.215731e-03
2468	-7.336280e+01	3.457851e-03
2469	-7.336280e+01	6.887327e-04
2470	-7.336280e+01	2.034856e-02
2471	-7.336280e+01	4.938559e-03
2472	-7.336280e+01	6.157299e-01
2473	-7.336281e+01	1.342892e-01
2474	-7.336282e+01	2.933867e-03
2475	-7.336282e+01	1.166660e-03
2476	-7.336281e+01	1.080195e-03
2477	-7.336282e+01	5.930779e-04
2478	-7.336282e+01	8.558485e-05
2479	-7.336282e+01	2.911684e-03
2480	-7.336282e+01	1.493065e-04
2481	-7.336282e+01	6.837002e-03
2482	-7.336282e+01	9.665820e-04
2483	-7.336282e+01	9.323318e-04
2484	-7.336282e+01	8.777020e-02
2485	-7.336282e+01	5.945006e-04
2486	-7.336282e+01	1.083633e-02
2487	-7.336282e+01	1.050693e-02
2488	-7.336282e+01	2.654173e-03
2489	-7.336282e+01	1.401957e-03
2490	-7.336282e+01	1.450249e-04
2491	-7.336282e+01	3.441356e-04
2492	-7.336282e+01	1.957919e-03
2493	-7.336282e+01	5.214579e-02
2494	-7.336282e+01	1.024870e-03
2495	-7.336282e+01	6.541869e-03
2496	-7.336282e+01	2.210424e-04
2497	-7.336282e+01	1.069148e-04
2498	-7.336282e+01	1.942393e-03
2499	-7.336282e+01	2.358389e-04
2500	-7.336282e+01	6.292597e-03
2501	-7.336282e+01	1.330817e-04
2502	-7.336282e+01	4.418306e-04
2503	-7.336282e+01	3.355063e-03
2504	-7.336282e+01	1.213940e-04
2505	-7.336281e+01	2.312566e-05
2506	-7.336282e+01	7.599173e-05
