i, epoch, loss, l2_err, h1_err
  0     1 -7.36681e+01 9.55649e-01 9.71969e-01
  1     2 -1.45736e+02 9.32832e-01 9.65557e-01
  2     3 -2.11362e+02 9.10260e-01 9.64974e-01
  3     4 -2.76186e+02 8.87319e-01 9.67319e-01
  4     5 -3.33828e+02 8.63948e-01 9.70636e-01
  5     6 -3.96669e+02 8.39982e-01 9.73525e-01
  6     7 -4.48034e+02 8.15996e-01 9.75443e-01
  7     9 -5.52456e+02 7.66974e-01 9.72656e-01
  8    11 -6.46005e+02 7.17129e-01 9.60776e-01
  9    13 -7.41491e+02 6.66878e-01 9.40058e-01
 10    16 -8.31347e+02 5.92096e-01 8.97836e-01
 11    20 -9.44617e+02 4.96559e-01 8.30332e-01
 12    24 -1.01117e+03 4.06379e-01 7.57779e-01
 13    29 -1.05491e+03 3.03366e-01 6.68746e-01
 14    35 -1.09467e+03 1.97502e-01 5.74633e-01
 15    42 -1.10728e+03 1.02766e-01 4.96561e-01
 16    51 -1.11532e+03 6.10175e-02 4.62404e-01
 17    62 -1.13211e+03 8.02738e-02 4.70006e-01
 18    75 -1.12703e+03 6.84251e-02 4.60330e-01
 19    91 -1.13597e+03 5.00236e-02 4.45484e-01
 20   109 -1.12924e+03 4.77083e-02 4.44565e-01
 21   132 -1.10010e+03 4.82146e-02 4.44696e-01
 22   159 -1.12145e+03 4.84658e-02 4.45014e-01
 23   193 -1.11738e+03 4.83313e-02 4.44832e-01
 24   232 -1.13389e+03 4.85817e-02 4.46204e-01
 25   281 -1.14408e+03 4.88459e-02 4.45412e-01
 26   339 -1.12298e+03 4.89048e-02 4.46707e-01
 27   409 -1.13109e+03 4.83746e-02 4.45389e-01
 28   494 -1.13214e+03 4.86426e-02 4.45765e-01
 29   596 -1.11605e+03 4.86274e-02 4.45242e-01
 30   719 -1.13755e+03 4.89154e-02 4.46387e-01
 31   868 -1.13348e+03 4.87790e-02 4.46270e-01
 32  1048 -1.11649e+03 4.83109e-02 4.45154e-01
 33  1264 -1.11714e+03 4.85726e-02 4.45768e-01
 34  1526 -1.12352e+03 4.87440e-02 4.46166e-01
 35  1842 -1.13066e+03 4.86050e-02 4.45621e-01
 36  2222 -1.10594e+03 4.86082e-02 4.45611e-01
 37  2682 -1.14115e+03 4.85703e-02 4.45543e-01
 38  3237 -1.11858e+03 4.85759e-02 4.45562e-01
 39  3906 -1.14156e+03 4.85769e-02 4.45563e-01
 40  4714 -1.11820e+03 4.85775e-02 4.45567e-01
 41  5689 -1.13538e+03 4.85794e-02 4.45566e-01
 42  6866 -1.12925e+03 4.85779e-02 4.45557e-01
 43  8286 -1.14092e+03 4.85806e-02 4.45566e-01
 44 10000 -1.13803e+03 4.85743e-02 4.45544e-01
