i, epoch, loss, l2_err, h1_err
  0     1 -6.75546e+01 9.64193e-01 9.69935e-01
  1     2 -1.32811e+02 9.46569e-01 9.58391e-01
  2     3 -1.96083e+02 9.29132e-01 9.49273e-01
  3     4 -2.56022e+02 9.11917e-01 9.42633e-01
  4     5 -3.11173e+02 8.94944e-01 9.38473e-01
  5     6 -3.74415e+02 8.78201e-01 9.36811e-01
  6     7 -4.21800e+02 8.61724e-01 9.37603e-01
  7     9 -5.19460e+02 8.29646e-01 9.46312e-01
  8    11 -6.17491e+02 7.98894e-01 9.63862e-01
  9    13 -6.90164e+02 7.69653e-01 9.89071e-01
 10    16 -7.96387e+02 7.28939e-01 1.03805e+00
 11    20 -8.94351e+02 6.81122e-01 1.11680e+00
 12    24 -9.77910e+02 6.41083e-01 1.20133e+00
 13    29 -1.01258e+03 6.01859e-01 1.30262e+00
 14    35 -1.07476e+03 5.69097e-01 1.40285e+00
 15    42 -1.10790e+03 5.46511e-01 1.48135e+00
 16    51 -1.10817e+03 5.34414e-01 1.52671e+00
 17    62 -1.13755e+03 5.33401e-01 1.52846e+00
 18    75 -1.10239e+03 5.37295e-01 1.50801e+00
 19    91 -1.10507e+03 5.40094e-01 1.49278e+00
 20   109 -1.11728e+03 5.40179e-01 1.49198e+00
 21   132 -1.11939e+03 5.40159e-01 1.49224e+00
 22   159 -1.11809e+03 5.40034e-01 1.49280e+00
 23   193 -1.12297e+03 5.39888e-01 1.49342e+00
 24   232 -1.10450e+03 5.39742e-01 1.49423e+00
 25   281 -1.11949e+03 5.40473e-01 1.49078e+00
 26   339 -1.10992e+03 5.39781e-01 1.49403e+00
 27   409 -1.11588e+03 5.40312e-01 1.49144e+00
 28   494 -1.11941e+03 5.39895e-01 1.49356e+00
 29   596 -1.09831e+03 5.39842e-01 1.49366e+00
 30   719 -1.13535e+03 5.39811e-01 1.49388e+00
 31   868 -1.11583e+03 5.39815e-01 1.49383e+00
 32  1048 -1.12567e+03 5.39814e-01 1.49382e+00
 33  1264 -1.09842e+03 5.39851e-01 1.49366e+00
 34  1526 -1.09015e+03 5.39877e-01 1.49357e+00
 35  1842 -1.11395e+03 5.39860e-01 1.49366e+00
 36  2222 -1.10790e+03 5.39946e-01 1.49324e+00
 37  2682 -1.13461e+03 5.39918e-01 1.49336e+00
 38  3237 -1.10723e+03 5.39914e-01 1.49338e+00
 39  3906 -1.10376e+03 5.39918e-01 1.49336e+00
 40  4714 -1.09709e+03 5.39918e-01 1.49336e+00
 41  5689 -1.13501e+03 5.39919e-01 1.49336e+00
 42  6866 -1.10207e+03 5.39920e-01 1.49335e+00
 43  8286 -1.08737e+03 5.39922e-01 1.49334e+00
 44 10000 -1.10973e+03 5.39922e-01 1.49334e+00
