i, epoch, loss, l2_err, h1_err
  0     1 -5.68635e+01 9.70947e-01 9.75886e-01
  1     2 -1.09837e+02 9.56659e-01 9.67247e-01
  2     3 -1.62653e+02 9.42529e-01 9.60934e-01
  3     4 -2.14746e+02 9.28566e-01 9.56991e-01
  4     5 -2.63628e+02 9.14795e-01 9.55441e-01
  5     6 -3.12071e+02 9.01233e-01 9.56261e-01
  6     7 -3.51349e+02 8.87876e-01 9.59390e-01
  7     9 -4.33563e+02 8.61878e-01 9.72294e-01
  8    11 -5.22667e+02 8.36921e-01 9.93465e-01
  9    13 -5.86093e+02 8.13154e-01 1.02173e+00
 10    16 -6.83042e+02 7.79953e-01 1.07466e+00
 11    20 -7.65041e+02 7.40575e-01 1.15865e+00
 12    24 -8.43235e+02 7.07107e-01 1.24918e+00
 13    29 -8.98818e+02 6.73601e-01 1.35977e+00
 14    35 -9.46650e+02 6.44493e-01 1.47611e+00
 15    42 -9.93760e+02 6.22946e-01 1.57838e+00
 16    51 -9.83817e+02 6.09170e-01 1.65285e+00
 17    62 -9.95825e+02 6.04521e-01 1.68091e+00
 18    75 -9.82372e+02 6.05699e-01 1.67479e+00
 19    91 -9.78615e+02 6.08897e-01 1.65234e+00
 20   109 -1.00050e+03 6.10267e-01 1.64255e+00
 21   132 -9.79833e+02 6.09992e-01 1.64547e+00
 22   159 -9.84115e+02 6.09362e-01 1.65009e+00
 23   193 -9.88810e+02 6.09588e-01 1.64782e+00
 24   232 -9.95111e+02 6.09642e-01 1.64755e+00
 25   281 -1.01124e+03 6.09555e-01 1.64796e+00
 26   339 -9.74812e+02 6.09945e-01 1.64532e+00
 27   409 -9.74746e+02 6.09053e-01 1.65333e+00
 28   494 -1.00179e+03 6.09037e-01 1.65253e+00
 29   596 -9.98380e+02 6.09601e-01 1.64778e+00
 30   719 -9.66218e+02 6.09363e-01 1.64983e+00
 31   868 -9.63931e+02 6.09441e-01 1.64893e+00
 32  1048 -9.63300e+02 6.09686e-01 1.64734e+00
 33  1264 -1.00589e+03 6.09618e-01 1.64802e+00
 34  1526 -9.79691e+02 6.09577e-01 1.64812e+00
 35  1842 -1.00289e+03 6.09455e-01 1.64925e+00
 36  2222 -1.00227e+03 6.09442e-01 1.64937e+00
 37  2682 -9.92018e+02 6.09439e-01 1.64938e+00
 38  3237 -9.79843e+02 6.09434e-01 1.64943e+00
 39  3906 -9.85001e+02 6.09434e-01 1.64942e+00
 40  4714 -9.87842e+02 6.09435e-01 1.64941e+00
 41  5689 -9.85977e+02 6.09435e-01 1.64941e+00
 42  6866 -9.80669e+02 6.09435e-01 1.64941e+00
 43  8286 -9.62757e+02 6.09436e-01 1.64941e+00
 44 10000 -9.84777e+02 6.09433e-01 1.64942e+00
