i, epoch, loss, l2_err, h1_err
  0     1 -7.23241e+01 9.51341e-01 9.59566e-01
  1     2 -1.42293e+02 9.24826e-01 9.38487e-01
  2     3 -2.10054e+02 8.97490e-01 9.16725e-01
  3     4 -2.71987e+02 8.70189e-01 8.95603e-01
  4     5 -3.33015e+02 8.43023e-01 8.75465e-01
  5     6 -3.93315e+02 8.15903e-01 8.56264e-01
  6     7 -4.49477e+02 7.88768e-01 8.37979e-01
  7     9 -5.51280e+02 7.34981e-01 8.05206e-01
  8    11 -6.45023e+02 6.81940e-01 7.77486e-01
  9    13 -7.20263e+02 6.30039e-01 7.55525e-01
 10    16 -8.29694e+02 5.55199e-01 7.32991e-01
 11    20 -9.36170e+02 4.65002e-01 7.23134e-01
 12    24 -1.02242e+03 3.87296e-01 7.31418e-01
 13    29 -1.06858e+03 3.05784e-01 7.56005e-01
 14    35 -1.09240e+03 2.37716e-01 7.91870e-01
 15    42 -1.12691e+03 1.96174e-01 8.24873e-01
 16    51 -1.13271e+03 1.77103e-01 8.43807e-01
 17    62 -1.11683e+03 1.86578e-01 8.43278e-01
 18    75 -1.13547e+03 1.98231e-01 8.32729e-01
 19    91 -1.12075e+03 2.01163e-01 8.24701e-01
 20   109 -1.11499e+03 1.99761e-01 8.23575e-01
 21   132 -1.11611e+03 1.99363e-01 8.23914e-01
 22   159 -1.12659e+03 1.97571e-01 8.24268e-01
 23   193 -1.13813e+03 1.98230e-01 8.24323e-01
 24   232 -1.12299e+03 1.97910e-01 8.24414e-01
 25   281 -1.11827e+03 1.96847e-01 8.23638e-01
 26   339 -1.10744e+03 2.00375e-01 8.24007e-01
 27   409 -1.13067e+03 1.99100e-01 8.24732e-01
 28   494 -1.12573e+03 1.99433e-01 8.24472e-01
 29   596 -1.11385e+03 1.97448e-01 8.24033e-01
 30   719 -1.12490e+03 1.99871e-01 8.24709e-01
 31   868 -1.12477e+03 1.99190e-01 8.24446e-01
 32  1048 -1.13037e+03 1.99519e-01 8.24351e-01
 33  1264 -1.12415e+03 1.99933e-01 8.24537e-01
 34  1526 -1.12166e+03 1.98740e-01 8.24394e-01
 35  1842 -1.12856e+03 1.98834e-01 8.24294e-01
 36  2222 -1.12532e+03 1.99404e-01 8.24449e-01
 37  2682 -1.12570e+03 1.99276e-01 8.24370e-01
 38  3237 -1.12078e+03 1.99315e-01 8.24388e-01
 39  3906 -1.11747e+03 1.99302e-01 8.24383e-01
 40  4714 -1.12088e+03 1.99298e-01 8.24379e-01
 41  5689 -1.12092e+03 1.99297e-01 8.24375e-01
 42  6866 -1.13536e+03 1.99291e-01 8.24371e-01
 43  8286 -1.11516e+03 1.99293e-01 8.24364e-01
 44 10000 -1.11268e+03 1.99284e-01 8.24359e-01
