i, epoch, loss, l2_err, h1_err
  0     1 -7.48877e+01 9.89004e-01 1.14926e+00
  1     2 -1.45076e+02 9.85525e-01 1.24412e+00
  2     3 -2.11680e+02 9.82494e-01 1.34438e+00
  3     4 -2.75074e+02 9.79423e-01 1.44099e+00
  4     5 -3.35226e+02 9.75951e-01 1.52934e+00
  5     6 -3.91434e+02 9.72276e-01 1.60865e+00
  6     7 -4.50128e+02 9.68345e-01 1.67777e+00
  7     9 -5.49773e+02 9.59083e-01 1.78000e+00
  8    11 -6.34182e+02 9.47512e-01 1.83941e+00
  9    13 -7.11970e+02 9.32888e-01 1.87028e+00
 10    16 -8.12945e+02 9.04178e-01 1.88159e+00
 11    20 -9.20020e+02 8.52589e-01 1.84308e+00
 12    24 -9.90217e+02 7.86505e-01 1.74894e+00
 13    29 -1.06387e+03 6.88130e-01 1.58082e+00
 14    35 -1.09922e+03 5.57751e-01 1.34724e+00
 15    42 -1.12370e+03 4.07823e-01 1.06399e+00
 16    51 -1.11727e+03 2.42441e-01 7.38958e-01
 17    62 -1.12858e+03 1.02931e-01 4.52342e-01
 18    75 -1.12920e+03 2.42889e-02 2.27907e-01
 19    91 -1.13327e+03 1.09191e-02 1.63949e-01
 20   109 -1.13881e+03 1.22197e-02 1.64621e-01
 21   132 -1.13796e+03 5.61322e-03 1.53228e-01
 22   159 -1.12517e+03 5.75136e-03 1.56855e-01
 23   193 -1.13472e+03 5.54771e-03 1.56471e-01
 24   232 -1.14913e+03 5.43625e-03 1.55115e-01
 25   281 -1.11960e+03 5.50869e-03 1.54848e-01
 26   339 -1.13840e+03 5.37905e-03 1.52616e-01
 27   409 -1.12657e+03 5.49322e-03 1.54509e-01
 28   494 -1.12443e+03 5.27417e-03 1.53694e-01
 29   596 -1.11972e+03 5.29755e-03 1.53836e-01
 30   719 -1.11490e+03 4.98019e-03 1.51037e-01
 31   868 -1.15330e+03 5.37923e-03 1.53653e-01
 32  1048 -1.14547e+03 5.41661e-03 1.54684e-01
 33  1264 -1.13000e+03 5.27753e-03 1.53708e-01
 34  1526 -1.11428e+03 5.29342e-03 1.53872e-01
 35  1842 -1.11817e+03 5.21459e-03 1.52864e-01
 36  2222 -1.11380e+03 5.30001e-03 1.53649e-01
 37  2682 -1.11995e+03 5.25327e-03 1.53177e-01
 38  3237 -1.11958e+03 5.24871e-03 1.53195e-01
 39  3906 -1.12756e+03 5.24920e-03 1.53208e-01
 40  4714 -1.12986e+03 5.24946e-03 1.53218e-01
 41  5689 -1.11962e+03 5.24903e-03 1.53219e-01
 42  6866 -1.12568e+03 5.24676e-03 1.53202e-01
 43  8286 -1.13110e+03 5.24579e-03 1.53203e-01
 44 10000 -1.11823e+03 5.24612e-03 1.53222e-01
