iteration	loss
0	0.000000e+00
1	-7.366810e+01
2	-1.457360e+02
3	-2.113624e+02
4	-2.761859e+02
5	-3.338280e+02
6	-3.966693e+02
7	-4.480341e+02
8	-5.086671e+02
9	-5.524562e+02
10	-6.019593e+02
11	-6.460049e+02
12	-6.923412e+02
13	-7.414906e+02
14	-7.631386e+02
15	-7.980998e+02
16	-8.313473e+02
17	-8.690329e+02
18	-9.059542e+02
19	-9.184118e+02
20	-9.446171e+02
21	-9.597787e+02
22	-9.689889e+02
23	-1.001826e+03
24	-1.011169e+03
25	-1.013825e+03
26	-1.050567e+03
27	-1.037623e+03
28	-1.067678e+03
29	-1.054907e+03
30	-1.075350e+03
31	-1.073284e+03
32	-1.088818e+03
33	-1.093166e+03
34	-1.091462e+03
35	-1.094670e+03
36	-1.116397e+03
37	-1.113298e+03
38	-1.127043e+03
39	-1.113244e+03
40	-1.105385e+03
41	-1.137732e+03
42	-1.107277e+03
43	-1.117751e+03
44	-1.124053e+03
45	-1.120834e+03
46	-1.107387e+03
47	-1.128302e+03
48	-1.106696e+03
49	-1.147391e+03
50	-1.126610e+03
51	-1.115322e+03
52	-1.122678e+03
53	-1.112807e+03
54	-1.136799e+03
55	-1.129714e+03
56	-1.132210e+03
57	-1.133923e+03
58	-1.135568e+03
59	-1.134891e+03
60	-1.116486e+03
61	-1.125457e+03
62	-1.132113e+03
63	-1.121966e+03
64	-1.113292e+03
65	-1.142553e+03
66	-1.111834e+03
67	-1.134644e+03
68	-1.117702e+03
69	-1.139445e+03
70	-1.118747e+03
71	-1.138984e+03
72	-1.132657e+03
73	-1.136816e+03
74	-1.141338e+03
75	-1.127028e+03
76	-1.129364e+03
77	-1.129486e+03
78	-1.124805e+03
79	-1.126736e+03
80	-1.129430e+03
81	-1.119491e+03
82	-1.123934e+03
83	-1.150219e+03
84	-1.138266e+03
85	-1.128104e+03
86	-1.138236e+03
87	-1.118875e+03
88	-1.111489e+03
89	-1.145729e+03
90	-1.143103e+03
91	-1.135971e+03
92	-1.137632e+03
93	-1.148230e+03
94	-1.140561e+03
95	-1.129075e+03
96	-1.130418e+03
97	-1.122663e+03
98	-1.146866e+03
99	-1.135396e+03
100	-1.127830e+03
101	-1.124746e+03
102	-1.138590e+03
103	-1.115995e+03
104	-1.131401e+03
105	-1.148262e+03
106	-1.133777e+03
107	-1.137379e+03
108	-1.131770e+03
109	-1.129236e+03
110	-1.132758e+03
111	-1.136101e+03
112	-1.131161e+03
113	-1.133793e+03
114	-1.140462e+03
115	-1.117111e+03
116	-1.116498e+03
117	-1.102346e+03
118	-1.140714e+03
119	-1.132104e+03
120	-1.131044e+03
121	-1.112384e+03
122	-1.120613e+03
123	-1.137466e+03
124	-1.143588e+03
125	-1.122063e+03
126	-1.121726e+03
127	-1.119854e+03
128	-1.108108e+03
129	-1.148939e+03
130	-1.125121e+03
131	-1.128179e+03
132	-1.100102e+03
133	-1.125636e+03
134	-1.119441e+03
135	-1.139196e+03
136	-1.129379e+03
137	-1.125926e+03
138	-1.127837e+03
139	-1.134408e+03
140	-1.147647e+03
141	-1.123819e+03
142	-1.122216e+03
143	-1.111010e+03
144	-1.128864e+03
145	-1.126716e+03
146	-1.104110e+03
147	-1.134692e+03
148	-1.129643e+03
149	-1.129902e+03
150	-1.118669e+03
151	-1.134104e+03
152	-1.130606e+03
153	-1.128015e+03
154	-1.127151e+03
155	-1.133166e+03
156	-1.130680e+03
157	-1.131165e+03
158	-1.128098e+03
159	-1.121453e+03
160	-1.115137e+03
161	-1.124156e+03
162	-1.131086e+03
163	-1.135147e+03
164	-1.129087e+03
165	-1.156104e+03
166	-1.120544e+03
167	-1.102149e+03
168	-1.139019e+03
169	-1.122072e+03
170	-1.146800e+03
171	-1.122662e+03
172	-1.135306e+03
173	-1.133328e+03
174	-1.136944e+03
175	-1.150540e+03
176	-1.103111e+03
177	-1.112282e+03
178	-1.135294e+03
179	-1.130432e+03
180	-1.147739e+03
181	-1.139481e+03
182	-1.138478e+03
183	-1.122845e+03
184	-1.109166e+03
185	-1.126009e+03
186	-1.143830e+03
187	-1.135852e+03
188	-1.131802e+03
189	-1.113001e+03
190	-1.136848e+03
191	-1.128816e+03
192	-1.143116e+03
193	-1.117384e+03
194	-1.146146e+03
195	-1.135819e+03
196	-1.135327e+03
197	-1.136288e+03
198	-1.140954e+03
199	-1.127477e+03
200	-1.135453e+03
201	-1.142356e+03
202	-1.132545e+03
203	-1.133559e+03
204	-1.135730e+03
205	-1.113927e+03
206	-1.144960e+03
207	-1.150066e+03
208	-1.134670e+03
209	-1.131965e+03
210	-1.138830e+03
211	-1.115686e+03
212	-1.139555e+03
213	-1.135396e+03
214	-1.141201e+03
215	-1.139363e+03
216	-1.151998e+03
217	-1.126084e+03
218	-1.109261e+03
219	-1.131586e+03
220	-1.140648e+03
221	-1.132938e+03
222	-1.120560e+03
223	-1.118368e+03
224	-1.135641e+03
225	-1.125810e+03
226	-1.139891e+03
227	-1.127931e+03
228	-1.126804e+03
229	-1.152337e+03
230	-1.122819e+03
231	-1.116386e+03
232	-1.133891e+03
233	-1.128880e+03
234	-1.130185e+03
235	-1.143666e+03
236	-1.134868e+03
237	-1.134025e+03
238	-1.135269e+03
239	-1.144162e+03
240	-1.121579e+03
241	-1.132458e+03
242	-1.126001e+03
243	-1.124344e+03
244	-1.113951e+03
245	-1.121597e+03
246	-1.128775e+03
247	-1.126839e+03
248	-1.129237e+03
249	-1.153660e+03
250	-1.134377e+03
251	-1.131114e+03
252	-1.133919e+03
253	-1.140525e+03
254	-1.124476e+03
255	-1.145811e+03
256	-1.131949e+03
257	-1.130589e+03
258	-1.127912e+03
259	-1.135718e+03
260	-1.144216e+03
261	-1.136844e+03
262	-1.145534e+03
263	-1.119372e+03
264	-1.117334e+03
265	-1.136717e+03
266	-1.120245e+03
267	-1.118713e+03
268	-1.101631e+03
269	-1.131582e+03
270	-1.140353e+03
271	-1.125050e+03
272	-1.135376e+03
273	-1.122168e+03
274	-1.120276e+03
275	-1.101766e+03
276	-1.130966e+03
277	-1.120929e+03
278	-1.135704e+03
279	-1.133267e+03
280	-1.116134e+03
281	-1.144078e+03
282	-1.137828e+03
283	-1.112829e+03
284	-1.097626e+03
285	-1.133712e+03
286	-1.120775e+03
287	-1.138689e+03
288	-1.145458e+03
289	-1.127045e+03
290	-1.129079e+03
291	-1.138093e+03
292	-1.133185e+03
293	-1.115868e+03
294	-1.107901e+03
295	-1.116758e+03
296	-1.120009e+03
297	-1.136394e+03
298	-1.132787e+03
299	-1.115304e+03
300	-1.146262e+03
301	-1.129510e+03
302	-1.118065e+03
303	-1.145921e+03
304	-1.114634e+03
305	-1.115799e+03
306	-1.123781e+03
307	-1.122130e+03
308	-1.130441e+03
309	-1.146958e+03
310	-1.128453e+03
311	-1.145960e+03
312	-1.131112e+03
313	-1.135394e+03
314	-1.112596e+03
315	-1.122880e+03
316	-1.132951e+03
317	-1.102397e+03
318	-1.128854e+03
319	-1.132036e+03
320	-1.124319e+03
321	-1.115901e+03
322	-1.119790e+03
