i, epoch, loss, l2_err, h1_err
  0     1 -1.04979e+01 9.47225e-01 1.36143e+00
  1     2 -1.97665e+01 9.29675e-01 1.48990e+00
  2     3 -2.63280e+01 9.11399e-01 1.60155e+00
  3     4 -3.18245e+01 8.93046e-01 1.68342e+00
  4     5 -3.74638e+01 8.74455e-01 1.73152e+00
  5     6 -4.45973e+01 8.55639e-01 1.75282e+00
  6     7 -4.74464e+01 8.36488e-01 1.75600e+00
  7     9 -5.38399e+01 7.98211e-01 1.73000e+00
  8    11 -6.08266e+01 7.59777e-01 1.66849e+00
  9    13 -6.67908e+01 7.19591e-01 1.58545e+00
 10    16 -6.40502e+01 6.55993e-01 1.43776e+00
 11    20 -6.63367e+01 5.66394e-01 1.24969e+00
 12    24 -7.22391e+01 4.73684e-01 1.09333e+00
 13    29 -7.17393e+01 3.58900e-01 9.25156e-01
 14    35 -7.56683e+01 2.40412e-01 7.00166e-01
 15    42 -6.76382e+01 1.45877e-01 4.90038e-01
 16    51 -7.37813e+01 7.16973e-02 2.44733e-01
 17    62 -7.28021e+01 2.69842e-02 1.90623e-01
 18    75 -7.12238e+01 2.88739e-02 1.39301e-01
 19    91 -7.28235e+01 2.09650e-02 1.35357e-01
 20   109 -7.49452e+01 1.08061e-02 1.22466e-01
 21   132 -7.83790e+01 1.11272e-02 1.24614e-01
 22   159 -7.42809e+01 1.28037e-02 1.35796e-01
 23   193 -7.12347e+01 1.16414e-02 1.25431e-01
 24   232 -7.17913e+01 1.23742e-02 1.40118e-01
 25   281 -7.46549e+01 1.22463e-02 1.33320e-01
 26   339 -7.75574e+01 1.32311e-02 1.44148e-01
 27   409 -7.35628e+01 1.21077e-02 1.38600e-01
 28   494 -7.17799e+01 1.21801e-02 1.35283e-01
 29   596 -7.24882e+01 1.23315e-02 1.31703e-01
 30   719 -7.33316e+01 7.93105e-03 9.52203e-02
 31   868 -7.67987e+01 1.13549e-02 1.23574e-01
 32  1048 -7.22910e+01 6.21207e-03 6.85836e-02
 33  1264 -7.11182e+01 4.40941e-03 5.05511e-02
 34  1526 -7.21502e+01 2.82429e-03 2.93304e-02
 35  1842 -7.27178e+01 2.04197e-03 2.17026e-02
 36  2222 -7.30686e+01 1.25541e-03 1.19935e-02
 37  2682 -6.97853e+01 7.59383e-04 9.84063e-03
 38  3237 -7.44798e+01 5.80119e-04 8.03282e-03
 39  3906 -7.28216e+01 5.44441e-04 7.73609e-03
 40  4714 -7.60306e+01 5.30965e-04 7.62688e-03
 41  5689 -7.48538e+01 5.17321e-04 7.49534e-03
 42  6866 -7.57305e+01 5.07468e-04 7.45350e-03
 43  8286 -7.54469e+01 4.95743e-04 7.37444e-03
 44 10000 -7.45226e+01 4.86343e-04 7.31996e-03
