i, epoch, loss, l2_err, h1_err
  0     1 -1.03444e+01 9.47868e-01 1.49661e+00
  1     2 -1.97101e+01 9.34594e-01 1.67037e+00
  2     3 -2.66496e+01 9.21714e-01 1.83901e+00
  3     4 -3.34617e+01 9.08463e-01 1.94652e+00
  4     5 -3.88732e+01 8.94598e-01 2.00326e+00
  5     6 -4.32131e+01 8.80245e-01 2.02924e+00
  6     7 -4.65966e+01 8.65951e-01 2.04222e+00
  7     9 -5.28522e+01 8.37897e-01 2.02788e+00
  8    11 -5.80647e+01 8.09362e-01 1.96567e+00
  9    13 -6.32159e+01 7.78055e-01 1.87625e+00
 10    16 -6.58731e+01 7.25184e-01 1.71712e+00
 11    20 -6.82540e+01 6.49521e-01 1.50348e+00
 12    24 -7.40183e+01 5.71515e-01 1.33484e+00
 13    29 -7.23145e+01 4.71377e-01 1.17131e+00
 14    35 -6.94192e+01 3.56042e-01 9.41406e-01
 15    42 -7.14967e+01 2.43413e-01 6.43147e-01
 16    51 -6.84987e+01 1.45389e-01 3.64559e-01
 17    62 -7.63367e+01 7.33037e-02 2.21844e-01
 18    75 -7.25662e+01 2.81158e-02 1.80162e-01
 19    91 -7.07604e+01 1.64102e-02 1.86831e-01
 20   109 -7.13803e+01 1.69322e-02 1.87852e-01
 21   132 -7.17636e+01 1.30770e-02 1.84554e-01
 22   159 -7.17935e+01 1.17655e-02 1.59775e-01
 23   193 -7.33669e+01 1.28435e-02 1.83181e-01
 24   232 -7.58373e+01 1.29027e-02 1.82658e-01
 25   281 -7.04043e+01 1.30722e-02 1.84901e-01
 26   339 -7.22639e+01 1.04466e-02 1.31999e-01
 27   409 -7.73717e+01 9.14591e-03 1.30730e-01
 28   494 -7.24161e+01 9.67179e-03 1.25965e-01
 29   596 -7.49520e+01 6.80393e-03 9.43348e-02
 30   719 -7.26904e+01 6.74348e-03 9.32677e-02
 31   868 -7.45012e+01 4.74391e-03 6.49357e-02
 32  1048 -7.40434e+01 4.78636e-03 7.05799e-02
 33  1264 -7.30755e+01 3.78575e-03 5.41533e-02
 34  1526 -7.16751e+01 2.91318e-03 3.98578e-02
 35  1842 -7.20686e+01 1.73110e-03 2.47559e-02
 36  2222 -7.23381e+01 1.07307e-03 1.52145e-02
 37  2682 -7.60808e+01 6.88274e-04 9.48928e-03
 38  3237 -7.46829e+01 5.27003e-04 6.91427e-03
 39  3906 -7.71107e+01 4.90637e-04 6.47681e-03
 40  4714 -7.51366e+01 4.70730e-04 6.21107e-03
 41  5689 -7.13981e+01 4.51234e-04 5.94515e-03
 42  6866 -7.24995e+01 4.32114e-04 5.74178e-03
 43  8286 -7.19927e+01 4.15537e-04 5.60668e-03
 44 10000 -7.21176e+01 3.98507e-04 5.50361e-03
