i, epoch, loss, l2_err, h1_err
  0     1 -1.04733e+01 9.46521e-01 1.29239e+00
  1     2 -1.92999e+01 9.25605e-01 1.40513e+00
  2     3 -2.62834e+01 9.03751e-01 1.49099e+00
  3     4 -3.16200e+01 8.82112e-01 1.54992e+00
  4     5 -3.75933e+01 8.60126e-01 1.58557e+00
  5     6 -4.48261e+01 8.37969e-01 1.60125e+00
  6     7 -4.70655e+01 8.15592e-01 1.60128e+00
  7     9 -5.43727e+01 7.70989e-01 1.56875e+00
  8    11 -6.13873e+01 7.26179e-01 1.50399e+00
  9    13 -6.73880e+01 6.80773e-01 1.42258e+00
 10    16 -6.56296e+01 6.10940e-01 1.28888e+00
 11    20 -6.68038e+01 5.11866e-01 1.11034e+00
 12    24 -7.22633e+01 4.12623e-01 9.64012e-01
 13    29 -7.16400e+01 2.97090e-01 7.91632e-01
 14    35 -7.57954e+01 1.87056e-01 5.96017e-01
 15    42 -6.88127e+01 1.07463e-01 4.21922e-01
 16    51 -7.35021e+01 4.69056e-02 1.97027e-01
 17    62 -7.20239e+01 3.49620e-02 1.85920e-01
 18    75 -7.19918e+01 3.55525e-02 1.26244e-01
 19    91 -7.26951e+01 1.29204e-02 9.68987e-02
 20   109 -7.47993e+01 1.19556e-02 1.08685e-01
 21   132 -7.86798e+01 9.65194e-03 9.77960e-02
 22   159 -7.42597e+01 1.25224e-02 1.18645e-01
 23   193 -7.10494e+01 1.15386e-02 1.06771e-01
 24   232 -7.17298e+01 1.25283e-02 1.22266e-01
 25   281 -7.43588e+01 1.14047e-02 9.80592e-02
 26   339 -7.75955e+01 1.20207e-02 1.16249e-01
 27   409 -7.38514e+01 1.11793e-02 1.09629e-01
 28   494 -7.14687e+01 1.21996e-02 1.18667e-01
 29   596 -7.20967e+01 1.22908e-02 1.12642e-01
 30   719 -7.37407e+01 7.92087e-03 8.43040e-02
 31   868 -7.71448e+01 1.11648e-02 1.06254e-01
 32  1048 -7.24159e+01 1.00740e-02 9.23533e-02
 33  1264 -7.12746e+01 6.62959e-03 6.03633e-02
 34  1526 -7.22815e+01 3.83251e-03 3.58911e-02
 35  1842 -7.27745e+01 2.65019e-03 2.55815e-02
 36  2222 -7.19744e+01 1.33696e-03 1.43289e-02
 37  2682 -6.88753e+01 7.58384e-04 1.10482e-02
 38  3237 -7.41924e+01 5.47008e-04 9.72495e-03
 39  3906 -7.30146e+01 4.86304e-04 9.33875e-03
 40  4714 -7.57286e+01 4.70410e-04 9.24879e-03
 41  5689 -7.47919e+01 4.53869e-04 9.16334e-03
 42  6866 -7.52253e+01 4.43182e-04 9.13668e-03
 43  8286 -7.56318e+01 4.30898e-04 9.07111e-03
 44 10000 -7.40771e+01 4.21973e-04 9.03444e-03
