i, epoch, loss, l2_err, h1_err
  0     1 -9.88963e+00 9.41979e-01 1.20833e+00
  1     2 -1.89988e+01 9.17712e-01 1.29494e+00
  2     3 -2.50393e+01 8.92869e-01 1.36073e+00
  3     4 -3.21447e+01 8.66634e-01 1.40360e+00
  4     5 -3.83105e+01 8.39678e-01 1.42480e+00
  5     6 -4.30439e+01 8.12134e-01 1.43060e+00
  6     7 -4.97181e+01 7.84221e-01 1.42725e+00
  7     9 -5.58409e+01 7.28992e-01 1.39678e+00
  8    11 -6.36329e+01 6.74850e-01 1.33816e+00
  9    13 -6.41136e+01 6.20753e-01 1.25400e+00
 10    16 -6.98473e+01 5.38470e-01 1.10417e+00
 11    20 -7.37993e+01 4.31826e-01 9.33904e-01
 12    24 -7.04016e+01 3.33210e-01 8.11111e-01
 13    29 -7.28124e+01 2.22507e-01 6.52789e-01
 14    35 -7.24506e+01 1.31096e-01 5.06852e-01
 15    42 -7.67938e+01 7.26491e-02 3.34926e-01
 16    51 -7.30398e+01 4.15353e-02 1.97076e-01
 17    62 -7.20341e+01 4.60015e-02 1.78932e-01
 18    75 -7.85030e+01 3.64083e-02 1.22907e-01
 19    91 -7.37526e+01 1.28473e-02 9.12931e-02
 20   109 -7.33480e+01 1.23601e-02 8.83187e-02
 21   132 -6.91373e+01 9.65035e-03 7.76968e-02
 22   159 -7.42749e+01 1.12688e-02 9.96699e-02
 23   193 -7.62992e+01 1.07337e-02 8.94610e-02
 24   232 -7.42069e+01 9.77929e-03 8.03711e-02
 25   281 -7.26377e+01 9.60124e-03 8.51230e-02
 26   339 -7.26014e+01 6.80876e-03 5.74877e-02
 27   409 -7.04257e+01 7.06804e-03 5.74952e-02
 28   494 -7.35793e+01 8.65792e-03 7.25246e-02
 29   596 -7.54425e+01 5.71964e-03 4.55043e-02
 30   719 -7.27625e+01 5.81762e-03 4.89747e-02
 31   868 -7.09762e+01 4.59980e-03 3.74085e-02
 32  1048 -7.20885e+01 3.45226e-03 3.04266e-02
 33  1264 -7.02391e+01 2.35751e-03 2.24305e-02
 34  1526 -7.21396e+01 2.67889e-03 2.46327e-02
 35  1842 -7.52426e+01 1.86807e-03 1.81891e-02
 36  2222 -7.41992e+01 1.15157e-03 1.38668e-02
 37  2682 -7.12404e+01 7.93606e-04 1.20994e-02
 38  3237 -7.29462e+01 7.08038e-04 1.20170e-02
 39  3906 -7.36489e+01 6.90674e-04 1.19648e-02
 40  4714 -7.51913e+01 6.83092e-04 1.19385e-02
 41  5689 -7.66575e+01 6.72088e-04 1.18738e-02
 42  6866 -7.36727e+01 6.62985e-04 1.18390e-02
 43  8286 -7.49389e+01 6.52678e-04 1.18192e-02
 44 10000 -7.27880e+01 6.44847e-04 1.17993e-02
